name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces lincolnensis	1915	S	10	-10	0	0.00000
Schaalia odontolytica	1660	S	1067	-1067	0	0.00000
Schaalia meyeri	52773	S	72	-72	0	0.00000
Schaalia cardiffensis	181487	S	28	-28	0	0.00000
Schaalia sp. JY-X169	2758572	S	19	-19	0	0.00000
Actinomyces pacaensis	1852377	S	329	-329	0	0.00000
Actinomyces sp. ZJ34	2722820	S	160	-160	0	0.00000
Actinomyces sp. ZJ750	2744574	S	21	-21	0	0.00000
Actinomyces sp. 432	2057798	S	20	-20	0	0.00000
Actinomyces sp. oral taxon 169	712116	S	18	-18	0	0.00000
Actinomyces sp. Z16	2079536	S	17	-17	0	0.00000
Actinomyces sp. oral taxon 414	712122	S	14	-14	0	0.00000
Actinomyces sp. Chiba101	1851395	S	13	-13	0	0.00000
Actinomyces sp. oral taxon 897	2081702	S	11	-11	0	0.00000
Actinomyces sp. dk561	2560010	S	10	-10	0	0.00000
Actinomyces viscosus	1656	S	15	-15	0	0.00000
Actinomyces radicidentis	111015	S	14	-14	0	0.00000
Actinomyces qiguomingii	2057800	S	14	-14	0	0.00000
Actinomyces howellii	52771	S	13	-13	0	0.00000
Actinomyces tangfeifanii	1912795	S	11	-11	0	0.00000
Actinomyces israelii	1659	S	10	-10	0	0.00000
Actinomyces slackii	52774	S	10	-10	0	0.00000
Mobiluncus curtisii	2051	S	122	-122	0	0.00000
Arcanobacterium sp. JY-X040	2758440	S	21	-21	0	0.00000
Arcanobacterium haemolyticum	28264	S	24	-24	0	0.00000
Trueperella pyogenes	1661	S	43	-43	0	0.00000
Trueperella sp. 19M2397	2733571	S	11	-11	0	0.00000
Pauljensenia hongkongensis	178339	S	42	-42	0	0.00000
Flaviflexus sp. H23T48	2496867	S	16	-16	0	0.00000
Flaviflexus sp. dk850	2758573	S	11	-11	0	0.00000
Flaviflexus salsibiostraticola	1282737	S	11	-11	0	0.00000
Actinobaculum sp. 313	2495645	S	21	-21	0	0.00000
Winkia sp. C64	2692125	S	11	-11	0	0.00000
Corynebacterium jeikeium	38289	S	81	-81	0	0.00000
Corynebacterium atypicum	191610	S	70	-70	0	0.00000
Corynebacterium sp. NML98-0116	702967	S	12	-12	0	0.00000
Corynebacterium sp. zg-917	2763010	S	10	-10	0	0.00000
Corynebacterium diphtheriae	1717	S	47	-47	0	0.00000
Corynebacterium riegelii	156976	S	27	-27	0	0.00000
Corynebacterium simulans	146827	S	19	-19	0	0.00000
Corynebacterium ulcerans	65058	S	14	-14	0	0.00000
Corynebacterium kutscheri	35755	S	12	-12	0	0.00000
Corynebacterium striatum	43770	S	10	-10	0	0.00000
Corynebacterium casei	160386	S	10	-10	0	0.00000
Mycobacterium sp. QIA-37	1561223	S	79	-79	0	0.00000
Mycobacterium chimaera	222805	S	66	-66	0	0.00000
Nocardia farcinica	37329	S	23	-23	0	0.00000
Nocardia arthritidis	228602	S	22	-22	0	0.00000
Nocardia brasiliensis	37326	S	15	-15	0	0.00000
Gordonia polyisoprenivorans	84595	S	48	-48	0	0.00000
Gordonia bronchialis	2054	S	13	-13	0	0.00000
Lawsonella clevelandensis	1528099	S	58	-58	0	0.00000
Propionimicrobium sp. Marseille-P3275	1871034	S	307	-307	0	0.00000
Cutibacterium acnes	1747	S	98	-98	0	0.00000
Cutibacterium avidum	33010	S	36	-36	0	0.00000
Cutibacterium granulosum	33011	S	21	-21	0	0.00000
Tessaracoccus defluvii	1285901	S	21	-21	0	0.00000
Tessaracoccus timonensis	2161816	S	19	-19	0	0.00000
Tessaracoccus aquimaris	1332264	S	16	-16	0	0.00000
Propionibacterium freudenreichii	1744	S	26	-26	0	0.00000
Propionibacterium australiense	119981	S	20	-20	0	0.00000
Propionibacterium acidifaciens	556499	S	11	-11	0	0.00000
Acidipropionibacterium jensenii	1749	S	21	-21	0	0.00000
Acidipropionibacterium acidipropionici	1748	S	12	-12	0	0.00000
Acidipropionibacterium virtanenii	2057246	S	10	-10	0	0.00000
Pseudopropionibacterium propionicum	1750	S	46	-46	0	0.00000
Propioniciclava sp. HDW11	2714937	S	12	-12	0	0.00000
Amycolatopsis keratiniphila	129921	S	10	-10	0	0.00000
Pseudonocardia sp. CGMCC 4.1532	2761535	S	10	-10	0	0.00000
Plantactinospora sp. BB1	2071627	S	35	-35	0	0.00000
Candidatus Planktophila lacus	1884913	S	11	-11	0	0.00000
Nakamurella sp. s14-144	1902245	S	12	-12	0	0.00000
Kineococcus radiotolerans	131568	S	15	-15	0	0.00000
Eggerthella lenta	84112	S	95045	-95045	0	0.00000
Eggerthella sp. HF-1101	2690837	S	1631	-1631	0	0.00000
Eggerthella sp. YY7918	502558	S	166	-166	0	0.00000
Gordonibacter pamelaeae	471189	S	9750	-9750	0	0.00000
Gordonibacter urolithinfaciens	1335613	S	2449	-2449	0	0.00000
Arabia massiliensis	1870985	S	530	-530	0	0.00000
Adlercreutzia sp. 8CFCBH1	2707299	S	114	-114	0	0.00000
Adlercreutzia equolifaciens	446660	S	20	-20	0	0.00000
Phoenicibacter congonensis	1944646	S	68	-68	0	0.00000
Denitrobacterium detoxificans	79604	S	25	-25	0	0.00000
Slackia heliotrinireducens	84110	S	23	-23	0	0.00000
Collinsella aerofaciens	74426	S	266	-266	0	0.00000
Olsenella sp. oral taxon 807	712411	S	17	-17	0	0.00000
Olsenella sp. GAM18	2109685	S	11	-11	0	0.00000
Olsenella timonensis	1805478	S	20	-20	0	0.00000
Olsenella umbonata	604330	S	16	-16	0	0.00000
Libanicoccus massiliensis	1871022	S	43	-43	0	0.00000
Lancefieldella parvula	1382	S	35	-35	0	0.00000
Enterococcus avium	33945	S	386180	-386180	0	0.00000
Enterococcus faecalis	1351	S	256195	-256195	0	0.00000
Enterococcus casseliflavus	37734	S	14741	-14741	0	0.00000
Enterococcus faecium	1352	S	6847	-6847	0	0.00000
Enterococcus sp. FDAARGOS_375	2060307	S	1455	-1455	0	0.00000
Enterococcus sp. HSIEG1	1316414	S	1004	-1004	0	0.00000
Enterococcus sp. CR-Ec1	2057791	S	583	-583	0	0.00000
Enterococcus sp. FDAARGOS_553	2420313	S	250	-250	0	0.00000
Enterococcus sp. M190262	2582830	S	177	-177	0	0.00000
Enterococcus sp. DA9	2603296	S	140	-140	0	0.00000
Enterococcus gilvus	160453	S	1072	-1072	0	0.00000
Enterococcus gallinarum	1353	S	1043	-1043	0	0.00000
Enterococcus saigonensis	1805431	S	458	-458	0	0.00000
Enterococcus hirae	1354	S	206	-206	0	0.00000
Enterococcus mundtii	53346	S	183	-183	0	0.00000
Enterococcus durans	53345	S	178	-178	0	0.00000
Enterococcus wangshanyuanii	2005703	S	132	-132	0	0.00000
Enterococcus cecorum	44008	S	87	-87	0	0.00000
Enterococcus thailandicus	417368	S	75	-75	0	0.00000
Vagococcus sp. MN-17	2571750	S	29	-29	0	0.00000
Vagococcus sp. CF-49	2562451	S	28	-28	0	0.00000
Vagococcus sp. HDW17B	2714947	S	25	-25	0	0.00000
Vagococcus sp. HDW17A	2714946	S	20	-20	0	0.00000
Vagococcus penaei	633807	S	56	-56	0	0.00000
Vagococcus carniphilus	218144	S	52	-52	0	0.00000
Vagococcus teuberi	519472	S	36	-36	0	0.00000
Tetragenococcus halophilus	51669	S	60	-60	0	0.00000
Tetragenococcus osmophilus	526944	S	28	-28	0	0.00000
Tetragenococcus koreensis	290335	S	21	-21	0	0.00000
Melissococcus plutonius	33970	S	35	-35	0	0.00000
Streptococcus sp. A12	1759399	S	455	-455	0	0.00000
Streptococcus sp. LPB0220	2610896	S	237	-237	0	0.00000
Streptococcus sp. HSISM1	1316408	S	225	-225	0	0.00000
Streptococcus sp. Z15	2173853	S	96	-96	0	0.00000
Streptococcus sp. oral taxon 061	712623	S	56	-56	0	0.00000
Streptococcus sp. oral taxon 431	712633	S	56	-56	0	0.00000
Streptococcus sp. I-P16	1156433	S	53	-53	0	0.00000
Streptococcus sp. FDAARGOS_192	1839799	S	36	-36	0	0.00000
Streptococcus sp. HSISS3	1316412	S	29	-29	0	0.00000
Streptococcus sp. I-G2	1156431	S	28	-28	0	0.00000
Streptococcus sp. 116-D4	2598453	S	27	-27	0	0.00000
Streptococcus sp. HSISS2	1316411	S	24	-24	0	0.00000
Streptococcus sp. NSJ-72	2763068	S	23	-23	0	0.00000
Streptococcus sp. NPS 308	1902136	S	21	-21	0	0.00000
Streptococcus sp. HSISS1	1316410	S	15	-15	0	0.00000
Streptococcus salivarius	1304	S	1598	-1598	0	0.00000
Streptococcus thermophilus	1308	S	1177	-1177	0	0.00000
Streptococcus parasanguinis	1318	S	338	-338	0	0.00000
Streptococcus mitis	28037	S	276	-276	0	0.00000
Streptococcus intermedius	1338	S	195	-195	0	0.00000
Streptococcus anginosus	1328	S	47	-47	0	0.00000
Streptococcus pyogenes	1314	S	229	-229	0	0.00000
Streptococcus dysgalactiae	1334	S	165	-165	0	0.00000
Streptococcus equi	1336	S	58	-58	0	0.00000
Streptococcus pneumoniae	1313	S	153	-153	0	0.00000
Streptococcus suis	1307	S	147	-147	0	0.00000
Streptococcus australis	113107	S	138	-138	0	0.00000
Streptococcus pasteurianus	197614	S	132	-132	0	0.00000
Streptococcus equinus	1335	S	114	-114	0	0.00000
Streptococcus agalactiae	1311	S	73	-73	0	0.00000
Streptococcus parauberis	1348	S	65	-65	0	0.00000
Streptococcus oralis	1303	S	62	-62	0	0.00000
Streptococcus pseudoporcinus	361101	S	61	-61	0	0.00000
Streptococcus sanguinis	1305	S	60	-60	0	0.00000
Streptococcus koreensis	2382163	S	54	-54	0	0.00000
Streptococcus canis	1329	S	54	-54	0	0.00000
Streptococcus gwangjuense	1433513	S	43	-43	0	0.00000
Streptococcus vestibularis	1343	S	39	-39	0	0.00000
Streptococcus cristatus	45634	S	27	-27	0	0.00000
Streptococcus lutetiensis	150055	S	26	-26	0	0.00000
Streptococcus gordonii	1302	S	25	-25	0	0.00000
Streptococcus pseudopneumoniae	257758	S	25	-25	0	0.00000
Streptococcus himalayensis	1888195	S	23	-23	0	0.00000
Streptococcus pluranimalium	82348	S	23	-23	0	0.00000
Streptococcus uberis	1349	S	20	-20	0	0.00000
Streptococcus acidominimus	1326	S	19	-19	0	0.00000
Streptococcus porcinus	1340	S	19	-19	0	0.00000
Streptococcus sobrinus	1310	S	14	-14	0	0.00000
Streptococcus mutans	1309	S	14	-14	0	0.00000
Streptococcus pantholopis	1811193	S	14	-14	0	0.00000
Streptococcus gallolyticus	315405	S	14	-14	0	0.00000
Streptococcus iniae	1346	S	14	-14	0	0.00000
Streptococcus infantarius	102684	S	14	-14	0	0.00000
Streptococcus merionis	400065	S	13	-13	0	0.00000
Streptococcus ratti	1341	S	12	-12	0	0.00000
Streptococcus troglodytae	1111760	S	10	-10	0	0.00000
Streptococcus marmotae	1825069	S	10	-10	0	0.00000
Streptococcus urinalis	149016	S	10	-10	0	0.00000
Lactococcus lactis	1358	S	684	-684	0	0.00000
Lactococcus garvieae	1363	S	122	-122	0	0.00000
Lactococcus raffinolactis	1366	S	96	-96	0	0.00000
Lactococcus piscium	1364	S	28	-28	0	0.00000
Lactococcus sp. 1JSPR-7	2419773	S	11	-11	0	0.00000
Ligilactobacillus ruminis	1623	S	207	-207	0	0.00000
Ligilactobacillus salivarius	1624	S	63	-63	0	0.00000
Lactobacillus murinus	1622	S	19	-19	0	0.00000
Lactobacillus acidipiscis	89059	S	12	-12	0	0.00000
Lactobacillus sp. 3B(2020)	2695882	S	12	-12	0	0.00000
Lactobacillus sp. NFFJ11	2714036	S	10	-10	0	0.00000
Lactobacillus terrae	2269374	S	31	-31	0	0.00000
Lactobacillus johnsonii	33959	S	26	-26	0	0.00000
Lactobacillus acidophilus	1579	S	24	-24	0	0.00000
Lactobacillus delbrueckii	1584	S	22	-22	0	0.00000
Lactobacillus kefiranofaciens	267818	S	16	-16	0	0.00000
Lactobacillus iners	147802	S	15	-15	0	0.00000
Lactobacillus acetotolerans	1600	S	14	-14	0	0.00000
Lactobacillus jensenii	109790	S	14	-14	0	0.00000
Lactobacillus crispatus	47770	S	10	-10	0	0.00000
Pediococcus pentosaceus	1255	S	53	-53	0	0.00000
Pediococcus claussenii	187452	S	15	-15	0	0.00000
Pediococcus acidilactici	1254	S	12	-12	0	0.00000
Pediococcus damnosus	51663	S	11	-11	0	0.00000
Lactobacillus manihotivorans	88233	S	34	-34	0	0.00000
Lactobacillus casei	1582	S	26	-26	0	0.00000
Lactobacillus rhamnosus	47715	S	16	-16	0	0.00000
Lacticaseibacillus paracasei	1597	S	13	-13	0	0.00000
Lactobacillus zhachilii	2304606	S	20	-20	0	0.00000
Lactobacillus crustorum	392416	S	13	-13	0	0.00000
Lactobacillus futsaii	938155	S	10	-10	0	0.00000
Lactobacillus sakei	1599	S	26	-26	0	0.00000
Lactobacillus curvatus	28038	S	20	-20	0	0.00000
Lactobacillus graminis	60519	S	11	-11	0	0.00000
Limosilactobacillus reuteri	1598	S	36	-36	0	0.00000
Lactobacillus gastricus	227942	S	11	-11	0	0.00000
Lactiplantibacillus plantarum	1590	S	41	-41	0	0.00000
Lactobacillus pentosus	1589	S	16	-16	0	0.00000
Lactobacillus parabuchneri	152331	S	12	-12	0	0.00000
Lactobacillus hilgardii	1588	S	10	-10	0	0.00000
Lactobacillus brevis	1580	S	34	-34	0	0.00000
Lactobacillus hordei	468911	S	25	-25	0	0.00000
Lactobacillus mali	1618	S	12	-12	0	0.00000
Lactobacillus coryniformis	1610	S	20	-20	0	0.00000
Lactobacillus backii	375175	S	11	-11	0	0.00000
Lactobacillus lindneri	53444	S	20	-20	0	0.00000
Lactobacillus rossiae	231049	S	14	-14	0	0.00000
Acetilactobacillus jinshanensis	1720083	S	10	-10	0	0.00000
Carnobacterium divergens	2748	S	118	-118	0	0.00000
Carnobacterium sp. CP1	1564681	S	67	-67	0	0.00000
Carnobacterium sp. 17-4	208596	S	32	-32	0	0.00000
Carnobacterium maltaromaticum	2751	S	50	-50	0	0.00000
Carnobacterium inhibens	147709	S	37	-37	0	0.00000
Jeotgalibaca arthritidis	1868794	S	51	-51	0	0.00000
Jeotgalibaca ciconiae	2496265	S	41	-41	0	0.00000
Jeotgalibaca dankookensis	708126	S	22	-22	0	0.00000
Jeotgalibaca sp. PTS2502	1903686	S	17	-17	0	0.00000
Marinilactibacillus sp. 15R	1911586	S	63	-63	0	0.00000
Dolosigranulum pigrum	29394	S	17	-17	0	0.00000
Leuconostoc carnosum	1252	S	45	-45	0	0.00000
Leuconostoc mesenteroides	1245	S	29	-29	0	0.00000
Leuconostoc gelidum	1244	S	18	-18	0	0.00000
Leuconostoc lactis	1246	S	14	-14	0	0.00000
Leuconostoc citreum	33964	S	14	-14	0	0.00000
Weissella ceti	759620	S	16	-16	0	0.00000
Weissella hellenica	46256	S	13	-13	0	0.00000
Aerococcus viridans	1377	S	41	-41	0	0.00000
Aerococcus christensenii	87541	S	35	-35	0	0.00000
Aerococcus urinae	1376	S	13	-13	0	0.00000
Abiotrophia defectiva	46125	S	37	-37	0	0.00000
Suicoccus acidiformans	2036206	S	20	-20	0	0.00000
Staphylococcus aureus	1280	S	192307	-192307	0	0.00000
Staphylococcus cohnii	29382	S	146	-146	0	0.00000
Staphylococcus hominis	1290	S	129	-129	0	0.00000
Staphylococcus haemolyticus	1283	S	44	-44	0	0.00000
Staphylococcus epidermidis	1282	S	40	-40	0	0.00000
Staphylococcus stepanovicii	643214	S	32	-32	0	0.00000
Staphylococcus sp. SDB 2975	2044912	S	20	-20	0	0.00000
Staphylococcus xylosus	1288	S	25	-25	0	0.00000
Staphylococcus simulans	1286	S	23	-23	0	0.00000
Staphylococcus felis	46127	S	23	-23	0	0.00000
Staphylococcus chromogenes	46126	S	22	-22	0	0.00000
Staphylococcus simiae	308354	S	21	-21	0	0.00000
Staphylococcus caprae	29380	S	21	-21	0	0.00000
Staphylococcus schleiferi	1295	S	20	-20	0	0.00000
Staphylococcus pseudintermedius	283734	S	20	-20	0	0.00000
Staphylococcus sciuri	1296	S	19	-19	0	0.00000
Staphylococcus auricularis	29379	S	18	-18	0	0.00000
Staphylococcus hyicus	1284	S	17	-17	0	0.00000
Staphylococcus muscae	1294	S	16	-16	0	0.00000
Staphylococcus saprophyticus	29385	S	14	-14	0	0.00000
Staphylococcus vitulinus	71237	S	14	-14	0	0.00000
Staphylococcus condimenti	70255	S	13	-13	0	0.00000
Staphylococcus nepalensis	214473	S	12	-12	0	0.00000
Staphylococcus arlettae	29378	S	12	-12	0	0.00000
Staphylococcus lentus	42858	S	10	-10	0	0.00000
Staphylococcus capitis	29388	S	10	-10	0	0.00000
Staphylococcus succinus	61015	S	10	-10	0	0.00000
Macrococcus sp. IME1552	1898474	S	22	-22	0	0.00000
Macrococcus canis	1855823	S	14	-14	0	0.00000
Auricoccus indicus	1849491	S	28	-28	0	0.00000
Salinicoccus halodurans	407035	S	13	-13	0	0.00000
Bacillus sp. BD59S	2499213	S	193	-193	0	0.00000
Bacillus sp. S3	486398	S	37	-37	0	0.00000
Bacillus sp. DSL-17	2567941	S	31	-31	0	0.00000
Bacillus sp. FJAT-42376	2014076	S	19	-19	0	0.00000
Bacillus sp. NSP9.1	1071078	S	19	-19	0	0.00000
Bacillus sp. M4U3P1	2592382	S	18	-18	0	0.00000
Bacillus sp. OxB-1	98228	S	17	-17	0	0.00000
Bacillus sp. Y1	352858	S	17	-17	0	0.00000
Bacillus sp. SB49	1071080	S	15	-15	0	0.00000
Bacillus sp. FJAT-22090	1581038	S	14	-14	0	0.00000
Bacillus sp. X1(2014)	1565991	S	13	-13	0	0.00000
Bacillus sp. THAF10	2587848	S	12	-12	0	0.00000
Bacillus sp. 1NLA3E	666686	S	11	-11	0	0.00000
Bacillus cereus	1396	S	104	-104	0	0.00000
Bacillus thuringiensis	1428	S	68	-68	0	0.00000
Bacillus mycoides	1405	S	34	-34	0	0.00000
Bacillus pseudomycoides	64104	S	26	-26	0	0.00000
Bacillus cytotoxicus	580165	S	19	-19	0	0.00000
Bacillus velezensis	492670	S	48	-48	0	0.00000
Bacillus amyloliquefaciens	1390	S	20	-20	0	0.00000
Bacillus subtilis	1423	S	41	-41	0	0.00000
Bacillus mojavensis	72360	S	17	-17	0	0.00000
Bacillus megaterium	1404	S	195	-195	0	0.00000
Bacillus ciccensis	1670641	S	171	-171	0	0.00000
Bacillus coagulans	1398	S	46	-46	0	0.00000
Bacillus marisflavi	189381	S	44	-44	0	0.00000
Bacillus circulans	1397	S	42	-42	0	0.00000
Bacillus pumilus	1408	S	37	-37	0	0.00000
Bacillus glycinifermentans	1664069	S	36	-36	0	0.00000
Bacillus infantis	324767	S	33	-33	0	0.00000
Bacillus thermoamylovorans	35841	S	32	-32	0	0.00000
Bacillus filamentosus	1402861	S	30	-30	0	0.00000
Bacillus flexus	86664	S	24	-24	0	0.00000
Bacillus vietnamensis	218284	S	22	-22	0	0.00000
Bacillus cellulosilyticus	1413	S	22	-22	0	0.00000
Bacillus lentus	1467	S	18	-18	0	0.00000
Bacillus smithii	1479	S	17	-17	0	0.00000
Bacillus dafuensis	1742359	S	17	-17	0	0.00000
Bacillus freudenreichii	1783501	S	14	-14	0	0.00000
Bacillus beveridgei	632773	S	14	-14	0	0.00000
Bacillus altitudinis	293387	S	13	-13	0	0.00000
[Brevibacterium] frigoritolerans	450367	S	12	-12	0	0.00000
Bacillus horikoshii	79883	S	11	-11	0	0.00000
Bacillus methanolicus	1471	S	11	-11	0	0.00000
Virgibacillus sp. MSP4-1	2700081	S	17	-17	0	0.00000
Virgibacillus sp. Bac332	2419842	S	16	-16	0	0.00000
Virgibacillus sp. 6R	1911587	S	10	-10	0	0.00000
Virgibacillus necropolis	163877	S	36	-36	0	0.00000
Virgibacillus phasianinus	2017483	S	15	-15	0	0.00000
Virgibacillus halodenitrificans	1482	S	11	-11	0	0.00000
Lysinibacillus sp. 2017	2169540	S	14	-14	0	0.00000
Lysinibacillus sp. SGAir0095	2070463	S	13	-13	0	0.00000
Lysinibacillus timonensis	2086577	S	28	-28	0	0.00000
Lysinibacillus sphaericus	1421	S	15	-15	0	0.00000
Lysinibacillus fusiformis	28031	S	11	-11	0	0.00000
Alkalihalobacillus lehensis	300825	S	26	-26	0	0.00000
Alkalihalobacillus clausii	79880	S	20	-20	0	0.00000
Alkalihalobacillus pseudofirmus	79885	S	17	-17	0	0.00000
Alkalihalobacillus krulwichiae	199441	S	15	-15	0	0.00000
Alkalihalobacillus halodurans	86665	S	12	-12	0	0.00000
Geobacillus sp. 44B	1963023	S	18	-18	0	0.00000
Halobacillus mangrovi	402384	S	46	-46	0	0.00000
Halobacillus litoralis	45668	S	12	-12	0	0.00000
Metabacillus sp. KUDC1714	2745198	S	39	-39	0	0.00000
Metabacillus litoralis	152268	S	25	-25	0	0.00000
Oceanobacillus iheyensis	182710	S	31	-31	0	0.00000
Oceanobacillus sp. 160	2052660	S	19	-19	0	0.00000
Oceanobacillus kimchii	746691	S	14	-14	0	0.00000
Anoxybacillus flavithermus	33934	S	16	-16	0	0.00000
Lentibacillus amyloliquefaciens	1472767	S	38	-38	0	0.00000
Lentibacillus sp. CBA3610	2518176	S	24	-24	0	0.00000
Peribacillus muralis	264697	S	22	-22	0	0.00000
Peribacillus asahii	228899	S	17	-17	0	0.00000
Peribacillus simplex	1478	S	15	-15	0	0.00000
Fictibacillus arsenicus	255247	S	31	-31	0	0.00000
Fictibacillus phosphorivorans	1221500	S	25	-25	0	0.00000
Mesobacillus jeotgali	129985	S	26	-26	0	0.00000
Mesobacillus foraminis	279826	S	17	-17	0	0.00000
Aeribacillus pallidus	33936	S	36	-36	0	0.00000
Salimicrobium jeotgali	1230341	S	33	-33	0	0.00000
Amphibacillus xylanus	1449	S	27	-27	0	0.00000
Anaerobacillus isosaccharinicus	1532552	S	27	-27	0	0.00000
Parageobacillus genomosp. 1	1295642	S	11	-11	0	0.00000
Parageobacillus thermoglucosidasius	1426	S	10	-10	0	0.00000
Psychrobacillus glaciei	2283160	S	11	-11	0	0.00000
Cytobacillus kochii	859143	S	11	-11	0	0.00000
Pradoshia sp. D12	2651284	S	14	-14	0	0.00000
Gracilibacillus sp. SCU50	2663022	S	11	-11	0	0.00000
Listeria monocytogenes	1639	S	1735	-1735	0	0.00000
Listeria innocua	1642	S	42	-42	0	0.00000
Listeria sp. PSOL-1	1844999	S	30	-30	0	0.00000
Listeria ivanovii	1638	S	25	-25	0	0.00000
Listeria weihenstephanensis	1006155	S	14	-14	0	0.00000
Listeria grayi	1641	S	11	-11	0	0.00000
Brochothrix thermosphacta	2756	S	16	-16	0	0.00000
Paenibacillus sp. JNUCC-31	2777983	S	27	-27	0	0.00000
Paenibacillus sp. URB8-2	2741301	S	23	-23	0	0.00000
Paenibacillus sp. JZ16	1906272	S	22	-22	0	0.00000
Paenibacillus sp. FSL H7-0357	1536774	S	21	-21	0	0.00000
Paenibacillus sp. PAMC21692	2762320	S	20	-20	0	0.00000
Paenibacillus sp. FSL P4-0081	1536769	S	20	-20	0	0.00000
Paenibacillus sp. FSL R5-0345	1536770	S	19	-19	0	0.00000
Paenibacillus sp. JDR-2	324057	S	16	-16	0	0.00000
Paenibacillus sp. BIHB4019	1870819	S	16	-16	0	0.00000
Paenibacillus sp. HB172198	2565926	S	13	-13	0	0.00000
Paenibacillus sp. FSL R7-0331	1536773	S	11	-11	0	0.00000
Paenibacillus sp. FSL H7-0737	1536775	S	10	-10	0	0.00000
Paenibacillus sp. 32O-W	1695218	S	10	-10	0	0.00000
Paenibacillus barcinonensis	198119	S	55	-55	0	0.00000
Paenibacillus lentus	1338368	S	52	-52	0	0.00000
Paenibacillus swuensis	1178515	S	35	-35	0	0.00000
Paenibacillus polymyxa	1406	S	33	-33	0	0.00000
Paenibacillus kribbensis	172713	S	25	-25	0	0.00000
Paenibacillus larvae	1464	S	24	-24	0	0.00000
Paenibacillus alvei	44250	S	23	-23	0	0.00000
Paenibacillus odorifer	189426	S	22	-22	0	0.00000
Paenibacillus donghaensis	414771	S	21	-21	0	0.00000
Paenibacillus crassostreae	1763538	S	20	-20	0	0.00000
Paenibacillus naphthalenovorans	162209	S	19	-19	0	0.00000
Paenibacillus physcomitrellae	1619311	S	16	-16	0	0.00000
Paenibacillus guangzhouensis	1473112	S	16	-16	0	0.00000
Paenibacillus yonginensis	1462996	S	16	-16	0	0.00000
Paenibacillus beijingensis	1126833	S	16	-16	0	0.00000
Paenibacillus antarcticus	253703	S	16	-16	0	0.00000
Paenibacillus ihbetae	1870820	S	15	-15	0	0.00000
Paenibacillus rhizovicinus	2704463	S	15	-15	0	0.00000
Paenibacillus lutimineralis	2707005	S	15	-15	0	0.00000
