name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Zunongwangia profunda	398743	S	24	-24	0	0.00000
Algibacter sp. L1A34	2686365	S	10	-10	0	0.00000
Algibacter alginicilyticus	1736674	S	10	-10	0	0.00000
Antarcticibacterium sp. PAMC 28998	2585771	S	12	-12	0	0.00000
Maribacter sp. MJ134	2496865	S	11	-11	0	0.00000
Olleya sp. Bg11-27	2058135	S	10	-10	0	0.00000
Aequorivita sp. H23M31	2494375	S	13	-13	0	0.00000
Sediminicola sp. YIK13	1453352	S	12	-12	0	0.00000
Galbibacter sp. BG1	1170699	S	10	-10	0	0.00000
Chryseobacterium sp. JV274	1932669	S	13	-13	0	0.00000
Chryseobacterium shandongense	1493872	S	25	-25	0	0.00000
Chryseobacterium gleum	250	S	24	-24	0	0.00000
Chryseobacterium joostei	112234	S	16	-16	0	0.00000
Chryseobacterium indologenes	253	S	14	-14	0	0.00000
Chryseobacterium glaciei	1685010	S	12	-12	0	0.00000
Chryseobacterium bernardetii	1241978	S	10	-10	0	0.00000
Epilithonimonas vandammei	2487072	S	43	-43	0	0.00000
Elizabethkingia meningoseptica	238	S	57	-57	0	0.00000
Elizabethkingia ursingii	1756150	S	51	-51	0	0.00000
Elizabethkingia anophelis	1117645	S	42	-42	0	0.00000
Apibacter raozihei	2500547	S	12	-12	0	0.00000
Cloacibacterium normanense	237258	S	17	-17	0	0.00000
Riemerella anatipestifer	34085	S	13	-13	0	0.00000
Blattabacterium cuenoti	1653831	S	43	-43	0	0.00000
Pedobacter sp. HDW13	2714940	S	43	-43	0	0.00000
Pedobacter sp. G11	2482728	S	12	-12	0	0.00000
Pedobacter sp. PACM 27299	1727164	S	10	-10	0	0.00000
Pedobacter sp. KBS0701	2578106	S	10	-10	0	0.00000
Pedobacter ginsengisoli	363852	S	60	-60	0	0.00000
Pedobacter steynii	430522	S	43	-43	0	0.00000
Pedobacter cryoconitis	188932	S	30	-30	0	0.00000
Pedobacter suwonensis	332999	S	19	-19	0	0.00000
Sphingobacterium thalpophilum	259	S	61	-61	0	0.00000
Mucilaginibacter mallensis	652787	S	44	-44	0	0.00000
Mucilaginibacter rubeus	2027860	S	14	-14	0	0.00000
Mucilaginibacter paludis	423351	S	11	-11	0	0.00000
Olivibacter sp. LS-1	2592345	S	18	-18	0	0.00000
Belliella baltica	232259	S	60	-60	0	0.00000
Algoriphagus sp. Y33	2772483	S	38	-38	0	0.00000
Echinicola vietnamensis	390884	S	34	-34	0	0.00000
Spirosoma sp. CJU-R4	2728024	S	22	-22	0	0.00000
Spirosoma pollinicola	2057025	S	16	-16	0	0.00000
Arcticibacterium luteifluviistationis	1784714	S	27	-27	0	0.00000
Cytophaga hutchinsonii	985	S	26	-26	0	0.00000
Pontibacter sp. SGAir0037	2571030	S	19	-19	0	0.00000
Flammeovirga pectinis	2494373	S	34	-34	0	0.00000
Roseivirga pacifica	1267423	S	17	-17	0	0.00000
Marivirga tractuosa	1006	S	10	-10	0	0.00000
Chitinophaga pinensis	79329	S	35	-35	0	0.00000
Paraflavitalea soli	2315862	S	34	-34	0	0.00000
Flavisolibacter ginsenosidimutans	661481	S	21	-21	0	0.00000
Chlorobium chlorochromatii	337090	S	30	-30	0	0.00000
Gemmatimonas sp. TET16	2732249	S	23	-23	0	0.00000
Blautia sp. SC05B48	2479767	S	965971	-965971	0	0.00000
Blautia sp. LZLJ-3	2779518	S	887	-887	0	0.00000
Blautia sp. YL58	1796616	S	22	-22	0	0.00000
Blautia argi	1912897	S	35898	-35898	0	0.00000
Blautia hansenii	1322	S	31540	-31540	0	0.00000
Blautia producta	33035	S	4445	-4445	0	0.00000
[Ruminococcus] gnavus	33038	S	185889	-185889	0	0.00000
Lachnoclostridium sp. YL32	1834196	S	100558	-100558	0	0.00000
[Clostridium] scindens	29347	S	4214	-4214	0	0.00000
Lachnoclostridium phocaeense	1871021	S	1936	-1936	0	0.00000
[Clostridium] hylemonae	89153	S	405	-405	0	0.00000
Lachnoclostridium phytofermentans	66219	S	229	-229	0	0.00000
Enterocloster clostridioformis	1531	S	51927	-51927	0	0.00000
Enterocloster bolteae	208479	S	16730	-16730	0	0.00000
Anaerobutyricum hallii	39488	S	10390	-10390	0	0.00000
Roseburia intestinalis	166486	S	3709	-3709	0	0.00000
Roseburia hominis	301301	S	2756	-2756	0	0.00000
Anaerostipes hadrus	649756	S	5507	-5507	0	0.00000
Anaerostipes caccae	105841	S	345	-345	0	0.00000
Anaerostipes rhamnosivorans	1229621	S	213	-213	0	0.00000
Lacrimispora saccharolytica	84030	S	918	-918	0	0.00000
Lacrimispora sphenoides	29370	S	310	-310	0	0.00000
Lachnospira eligens	39485	S	1019	-1019	0	0.00000
Butyrivibrio fibrisolvens	831	S	235	-235	0	0.00000
Butyrivibrio hungatei	185008	S	146	-146	0	0.00000
Butyrivibrio proteoclasticus	43305	S	145	-145	0	0.00000
Anaerocolumna sp. CBA3638	2696063	S	187	-187	0	0.00000
Anaerocolumna sp. CTTW	2736602	S	127	-127	0	0.00000
Anaerocolumna cellulosilytica	433286	S	164	-164	0	0.00000
Lachnoanaerobaculum umeaense	617123	S	301	-301	0	0.00000
Cellulosilyticum sp. WCF-2	2497860	S	62	-62	0	0.00000
Cellulosilyticum lentocellum	29360	S	28	-28	0	0.00000
Pseudobutyrivibrio xylanivorans	185007	S	172	-172	0	0.00000
Anaerotignum propionicum	28446	S	100	-100	0	0.00000
Herbinix luporum	1679721	S	51	-51	0	0.00000
Clostridium butyricum	1492	S	6580	-6580	0	0.00000
Clostridium sp. DL-VIII	641107	S	2483	-2483	0	0.00000
Clostridium sp. CT4	2320868	S	504	-504	0	0.00000
Clostridium sp. SY8519	1042156	S	308	-308	0	0.00000
Clostridium sp. JN-1	2483110	S	164	-164	0	0.00000
Clostridium sp. MF28	1702238	S	135	-135	0	0.00000
Clostridium sp. JN-9	2507159	S	121	-121	0	0.00000
Clostridium sp. AWRP	2212991	S	103	-103	0	0.00000
Clostridium sp. BNL1100	755731	S	37	-37	0	0.00000
Clostridium sp. 'deep sea'	2779445	S	18	-18	0	0.00000
Clostridium botulinum	1491	S	3783	-3783	0	0.00000
Clostridium saccharobutylicum	169679	S	3117	-3117	0	0.00000
Clostridium saccharoperbutylacetonicum	36745	S	2822	-2822	0	0.00000
Clostridium perfringens	1502	S	2235	-2235	0	0.00000
Clostridium beijerinckii	1520	S	2171	-2171	0	0.00000
Clostridium taeniosporum	394958	S	1591	-1591	0	0.00000
Clostridium baratii	1561	S	1269	-1269	0	0.00000
Clostridium septicum	1504	S	673	-673	0	0.00000
Clostridium chauvoei	46867	S	592	-592	0	0.00000
Clostridium isatidis	182773	S	576	-576	0	0.00000
Clostridium bornimense	1216932	S	531	-531	0	0.00000
Clostridium intestinale	36845	S	486	-486	0	0.00000
Clostridium pasteurianum	1501	S	357	-357	0	0.00000
Clostridium novyi	1542	S	309	-309	0	0.00000
Clostridium acetobutylicum	1488	S	243	-243	0	0.00000
Clostridium argentinense	29341	S	238	-238	0	0.00000
Clostridium estertheticum	238834	S	237	-237	0	0.00000
Clostridium kluyveri	1534	S	235	-235	0	0.00000
Clostridium cellulovorans	1493	S	234	-234	0	0.00000
Clostridium carboxidivorans	217159	S	181	-181	0	0.00000
Clostridium tetani	1513	S	172	-172	0	0.00000
Clostridium tyrobutyricum	1519	S	148	-148	0	0.00000
Clostridium thermarum	1716543	S	139	-139	0	0.00000
Clostridium fermenticellae	2068654	S	122	-122	0	0.00000
Clostridium cochlearium	1494	S	114	-114	0	0.00000
Clostridium scatologenes	1548	S	107	-107	0	0.00000
Clostridium formicaceticum	1497	S	103	-103	0	0.00000
Clostridium drakei	332101	S	91	-91	0	0.00000
Clostridium diolis	223919	S	74	-74	0	0.00000
Clostridium aceticum	84022	S	49	-49	0	0.00000
Clostridium autoethanogenum	84023	S	24	-24	0	0.00000
Clostridium ljungdahlii	1538	S	20	-20	0	0.00000
Hungatella hathewayi	154046	S	426	-426	0	0.00000
Crassaminicella sp. SY095	2599308	S	122	-122	0	0.00000
Caloramator sp. E03	2576307	S	114	-114	0	0.00000
Hathewaya histolytica	1498	S	97	-97	0	0.00000
Alkaliphilus metalliredigens	208226	S	52	-52	0	0.00000
Alkaliphilus oremlandii	461876	S	34	-34	0	0.00000
Candidatus Arthromitus sp. SFB-rat-Yit	1041504	S	26	-26	0	0.00000
Caloranaerobacter azorensis	116090	S	44	-44	0	0.00000
Geosporobacter ferrireducens	1424294	S	32	-32	0	0.00000
Flavonifractor plautii	292800	S	27927	-27927	0	0.00000
Faecalibacterium prausnitzii	853	S	6708	-6708	0	0.00000
Ruthenibacterium lactatiformans	1550024	S	2433	-2433	0	0.00000
Ruminococcus sp. JE7A12	2564099	S	1622	-1622	0	0.00000
Ruminococcus bicirculans	1160721	S	453	-453	0	0.00000
Ruminococcus albus	1264	S	151	-151	0	0.00000
Ruminococcus champanellensis	1161942	S	73	-73	0	0.00000
Acutalibacter muris	1796620	S	375	-375	0	0.00000
Caproiciproducens sp. 7D4C2	2721621	S	183	-183	0	0.00000
Caproiciproducens sp. NJN-50	2507162	S	95	-95	0	0.00000
Ethanoligenens harbinense	253239	S	100	-100	0	0.00000
Dysosmobacter welbionis	2093857	S	3222	-3222	0	0.00000
Oscillibacter sp. PEA192	2109687	S	2333	-2333	0	0.00000
Oscillibacter sp. NSJ-62	2763056	S	272	-272	0	0.00000
Oscillibacter valericigenes	351091	S	86	-86	0	0.00000
Massilistercora timonensis	2086584	S	15246	-15246	0	0.00000
Intestinimonas butyriciproducens	1297617	S	1626	-1626	0	0.00000
Flintibacter sp. KGMB00164	2610895	S	988	-988	0	0.00000
Monoglobus pectinilyticus	1981510	S	832	-832	0	0.00000
Aminipila sp. CBA3637	2697030	S	102	-102	0	0.00000
Aminipila sp. JN-18	2507160	S	47	-47	0	0.00000
Aminipila butyrica	433296	S	44	-44	0	0.00000
Mogibacterium pumilum	86332	S	32	-32	0	0.00000
Mogibacterium diversum	114527	S	12	-12	0	0.00000
Eubacterium limosum	1736	S	9185	-9185	0	0.00000
Eubacterium sp. NSJ-61	2764325	S	3396	-3396	0	0.00000
Eubacterium maltosivorans	2041044	S	519	-519	0	0.00000
Eubacterium callanderi	53442	S	362	-362	0	0.00000
[Eubacterium] cellulosolvens	29322	S	268	-268	0	0.00000
Acetobacterium sp. KB-1	2184575	S	120	-120	0	0.00000
Acetobacterium woodii	33952	S	22	-22	0	0.00000
Clostridioides difficile	1496	S	8249	-8249	0	0.00000
Romboutsia ilealis	1115758	S	399	-399	0	0.00000
Romboutsia sp. CE17	2724150	S	208	-208	0	0.00000
Romboutsia hominis	1507512	S	160	-160	0	0.00000
Peptacetobacter hiranonis	89152	S	424	-424	0	0.00000
Paeniclostridium sordellii	1505	S	148	-148	0	0.00000
Paraclostridium bifermentans	1490	S	103	-103	0	0.00000
Peptoclostridium acidaminophilum	1731	S	37	-37	0	0.00000
Acetoanaerobium sticklandii	1511	S	34	-34	0	0.00000
Filifactor alocis	143361	S	25	-25	0	0.00000
Christensenella minuta	626937	S	1727	-1727	0	0.00000
Christensenella sp. Marseille-P3954	2086585	S	331	-331	0	0.00000
Desulfosporosinus acidiphilus	885581	S	32	-32	0	0.00000
Desulfosporosinus youngiae	339862	S	21	-21	0	0.00000
Desulfosporosinus orientis	1563	S	18	-18	0	0.00000
Desulfosporosinus meridiei	79209	S	12	-12	0	0.00000
Desulfitobacterium dehalogenans	36854	S	22	-22	0	0.00000
Desulfitobacterium hafniense	49338	S	19	-19	0	0.00000
Desulfitobacterium metallireducens	142877	S	19	-19	0	0.00000
Syntrophobotulus glycolicus	51197	S	56	-56	0	0.00000
Dehalobacter restrictus	55583	S	15	-15	0	0.00000
Desulfotomaculum ruminis	1564	S	15	-15	0	0.00000
Desulfotomaculum reducens	59610	S	12	-12	0	0.00000
Dehalobacterium formicoaceticum	51515	S	29	-29	0	0.00000
Desulfallas gibsoniae	102134	S	24	-24	0	0.00000
Thermoanaerosceptrum fracticalcis	1712410	S	18	-18	0	0.00000
Thermincola potens	863643	S	10	-10	0	0.00000
Ruminiclostridium cellulolyticum	1521	S	63	-63	0	0.00000
Ruminiclostridium sp. MA18	2488810	S	52	-52	0	0.00000
Hungateiclostridium thermocellum	1515	S	44	-44	0	0.00000
Hungateiclostridium clariflavum	288965	S	27	-27	0	0.00000
Hungateiclostridium saccincola	1677857	S	20	-20	0	0.00000
Pseudoclostridium thermosuccinogenes	84032	S	60	-60	0	0.00000
Mageeibacillus indolicus	884684	S	33	-33	0	0.00000
Thermoclostridium stercorarium	1510	S	30	-30	0	0.00000
Fastidiosipila sanguinis	236753	S	13	-13	0	0.00000
Clostridiales bacterium Choco116	2109689	S	191	-191	0	0.00000
Petrocella atlantisensis	2173034	S	53	-53	0	0.00000
Candidatus Syntrophocurvum alkaliphilum	2293317	S	27	-27	0	0.00000
Syntrophomonas wolfei	863	S	15	-15	0	0.00000
Heliobacterium modesticaldum	35701	S	12	-12	0	0.00000
Symbiobacterium thermophilum	2734	S	11	-11	0	0.00000
Thermoanaerobacterium thermosaccharolyticum	1517	S	66	-66	0	0.00000
Thermoanaerobacterium aotearoense	47490	S	46	-46	0	0.00000
Thermoanaerobacterium sp. RBIITD	1550240	S	37	-37	0	0.00000
Thermoanaerobacterium xylanolyticum	29329	S	12	-12	0	0.00000
Caldicellulosiruptor changbaiensis	1222016	S	42	-42	0	0.00000
Caldicellulosiruptor owensensis	55205	S	18	-18	0	0.00000
Caldicellulosiruptor saccharolyticus	44001	S	11	-11	0	0.00000
Caldanaerobacter subterraneus	911092	S	26	-26	0	0.00000
Mahella australiensis	252966	S	36	-36	0	0.00000
Halanaerobium praevalens	2331	S	26	-26	0	0.00000
Halanaerobium hydrogeniformans	656519	S	18	-18	0	0.00000
Halocella sp. SP3-1	2382161	S	27	-27	0	0.00000
Halothermothrix orenii	31909	S	13	-13	0	0.00000
Acetohalobium arabaticum	28187	S	25	-25	0	0.00000
Halobacteroides halobius	42422	S	12	-12	0	0.00000
Anoxybacter fermentans	1323375	S	24	-24	0	0.00000
Tepidanaerobacter acetatoxydans	499229	S	12	-12	0	0.00000
Biomaibacter acetigenes	2316383	S	10	-10	0	0.00000
Natranaerobius thermophilus	375929	S	14	-14	0	0.00000
Staphylococcus aureus	1280	S	311914	-311914	0	0.00000
Staphylococcus sciuri	1296	S	42	-42	0	0.00000
Staphylococcus capitis	29388	S	34	-34	0	0.00000
Staphylococcus arlettae	29378	S	31	-31	0	0.00000
Staphylococcus lentus	42858	S	28	-28	0	0.00000
Staphylococcus epidermidis	1282	S	24	-24	0	0.00000
Staphylococcus cohnii	29382	S	17	-17	0	0.00000
Staphylococcus hominis	1290	S	17	-17	0	0.00000
Staphylococcus sp. 17KM0847	2583989	S	10	-10	0	0.00000
Staphylococcus condimenti	70255	S	16	-16	0	0.00000
Staphylococcus haemolyticus	1283	S	16	-16	0	0.00000
Staphylococcus succinus	61015	S	15	-15	0	0.00000
Staphylococcus stepanovicii	643214	S	14	-14	0	0.00000
Staphylococcus lutrae	155085	S	14	-14	0	0.00000
Staphylococcus saprophyticus	29385	S	14	-14	0	0.00000
Staphylococcus simulans	1286	S	14	-14	0	0.00000
Staphylococcus simiae	308354	S	13	-13	0	0.00000
Staphylococcus muscae	1294	S	11	-11	0	0.00000
Staphylococcus pseudintermedius	283734	S	10	-10	0	0.00000
Staphylococcus lugdunensis	28035	S	10	-10	0	0.00000
Macrococcus canis	1855823	S	16	-16	0	0.00000
Bacillus cereus	1396	S	140	-140	0	0.00000
Bacillus thuringiensis	1428	S	72	-72	0	0.00000
Bacillus mycoides	1405	S	29	-29	0	0.00000
Bacillus cytotoxicus	580165	S	20	-20	0	0.00000
Bacillus anthracis	1392	S	10	-10	0	0.00000
Bacillus sp. BD59S	2499213	S	73	-73	0	0.00000
Bacillus sp. HD4P25	2779776	S	28	-28	0	0.00000
Bacillus sp. FJAT-22090	1581038	S	23	-23	0	0.00000
Bacillus sp. Y1	352858	S	22	-22	0	0.00000
Bacillus sp. THAF10	2587848	S	21	-21	0	0.00000
Bacillus sp. DSL-17	2567941	S	21	-21	0	0.00000
Bacillus sp. M4U3P1	2592382	S	20	-20	0	0.00000
Bacillus sp. 1NLA3E	666686	S	20	-20	0	0.00000
Bacillus sp. FJAT-18017	1705566	S	19	-19	0	0.00000
Bacillus sp. S3	486398	S	14	-14	0	0.00000
Bacillus sp. FJAT-42376	2014076	S	10	-10	0	0.00000
Bacillus sp. X1(2014)	1565991	S	10	-10	0	0.00000
Bacillus sp. SB49	1071080	S	10	-10	0	0.00000
Bacillus velezensis	492670	S	35	-35	0	0.00000
Bacillus halotolerans	260554	S	26	-26	0	0.00000
Bacillus subtilis	1423	S	21	-21	0	0.00000
Bacillus vallismortis	72361	S	14	-14	0	0.00000
Bacillus megaterium	1404	S	76	-76	0	0.00000
Bacillus circulans	1397	S	73	-73	0	0.00000
Bacillus marisflavi	189381	S	50	-50	0	0.00000
Bacillus filamentosus	1402861	S	47	-47	0	0.00000
Bacillus pumilus	1408	S	34	-34	0	0.00000
Bacillus thermoamylovorans	35841	S	33	-33	0	0.00000
Bacillus dafuensis	1742359	S	30	-30	0	0.00000
Bacillus glycinifermentans	1664069	S	29	-29	0	0.00000
Bacillus cohnii	33932	S	25	-25	0	0.00000
Bacillus lentus	1467	S	24	-24	0	0.00000
Bacillus cellulosilyticus	1413	S	23	-23	0	0.00000
Bacillus ciccensis	1670641	S	21	-21	0	0.00000
Bacillus freudenreichii	1783501	S	21	-21	0	0.00000
Bacillus miscanthi	2598861	S	16	-16	0	0.00000
Bacillus weihaiensis	1547283	S	15	-15	0	0.00000
Bacillus horikoshii	79883	S	13	-13	0	0.00000
Bacillus safensis	561879	S	13	-13	0	0.00000
Bacillus coagulans	1398	S	12	-12	0	0.00000
Bacillus vietnamensis	218284	S	10	-10	0	0.00000
Bacillus flexus	86664	S	10	-10	0	0.00000
Bacillus smithii	1479	S	10	-10	0	0.00000
Virgibacillus sp. Bac332	2419842	S	66	-66	0	0.00000
Virgibacillus sp. SK37	403957	S	13	-13	0	0.00000
Virgibacillus sp. MSP4-1	2700081	S	11	-11	0	0.00000
Virgibacillus phasianinus	2017483	S	25	-25	0	0.00000
Virgibacillus halodenitrificans	1482	S	20	-20	0	0.00000
Virgibacillus necropolis	163877	S	18	-18	0	0.00000
Lysinibacillus sp. SGAir0095	2070463	S	42	-42	0	0.00000
Lysinibacillus sp. YS11	2072025	S	13	-13	0	0.00000
Lysinibacillus timonensis	2086577	S	21	-21	0	0.00000
Lysinibacillus fusiformis	28031	S	19	-19	0	0.00000
Alkalihalobacillus clausii	79880	S	48	-48	0	0.00000
Alkalihalobacillus krulwichiae	199441	S	23	-23	0	0.00000
Alkalihalobacillus pseudofirmus	79885	S	12	-12	0	0.00000
Peribacillus asahii	228899	S	23	-23	0	0.00000
Peribacillus muralis	264697	S	22	-22	0	0.00000
Peribacillus simplex	1478	S	20	-20	0	0.00000
Peribacillus butanolivorans	421767	S	11	-11	0	0.00000
Oceanobacillus iheyensis	182710	S	31	-31	0	0.00000
Oceanobacillus sp. 160	2052660	S	27	-27	0	0.00000
Oceanobacillus kimchii	746691	S	12	-12	0	0.00000
Pradoshia sp. D12	2651284	S	64	-64	0	0.00000
Metabacillus sp. KUDC1714	2745198	S	36	-36	0	0.00000
Metabacillus litoralis	152268	S	27	-27	0	0.00000
Lentibacillus amyloliquefaciens	1472767	S	43	-43	0	0.00000
Lentibacillus sp. CBA3610	2518176	S	18	-18	0	0.00000
Geobacillus subterraneus	129338	S	18	-18	0	0.00000
Aeribacillus pallidus	33936	S	49	-49	0	0.00000
Anoxybacillus flavithermus	33934	S	15	-15	0	0.00000
Mesobacillus foraminis	279826	S	22	-22	0	0.00000
Mesobacillus jeotgali	129985	S	19	-19	0	0.00000
Paraliobacillus sp. X-1125	2213194	S	37	-37	0	0.00000
Fictibacillus phosphorivorans	1221500	S	18	-18	0	0.00000
Fictibacillus arsenicus	255247	S	17	-17	0	0.00000
Cytobacillus kochii	859143	S	17	-17	0	0.00000
Cytobacillus oceanisediminis	665099	S	13	-13	0	0.00000
Gracilibacillus sp. SCU50	2663022	S	21	-21	0	0.00000
Halobacillus halophilus	1570	S	10	-10	0	0.00000
Salicibibacter kimchii	2099786	S	19	-19	0	0.00000
Anaerobacillus isosaccharinicus	1532552	S	15	-15	0	0.00000
Neobacillus mesonae	1193713	S	13	-13	0	0.00000
Radiobacillus deserti	2594883	S	11	-11	0	0.00000
Paenibacillus sp. JNUCC-31	2777983	S	48	-48	0	0.00000
Paenibacillus sp. FSL R5-0345	1536770	S	37	-37	0	0.00000
Paenibacillus sp. RUD330	2023772	S	25	-25	0	0.00000
Paenibacillus sp. FSL H7-0737	1536775	S	24	-24	0	0.00000
Paenibacillus sp. IHBB 10380	1566358	S	19	-19	0	0.00000
Paenibacillus sp. PAMC21692	2762320	S	14	-14	0	0.00000
Paenibacillus sp. FSL H7-0357	1536774	S	14	-14	0	0.00000
Paenibacillus sp. UniB2	2726185	S	13	-13	0	0.00000
Paenibacillus sp. FSL R7-0273	1536772	S	13	-13	0	0.00000
Paenibacillus sp. BIHB4019	1870819	S	11	-11	0	0.00000
Paenibacillus sp. HB172198	2565926	S	11	-11	0	0.00000
Paenibacillus sp. FSL R7-0331	1536773	S	10	-10	0	0.00000
Paenibacillus sp. IHB B 3084	867076	S	10	-10	0	0.00000
Paenibacillus polymyxa	1406	S	47	-47	0	0.00000
Paenibacillus antarcticus	253703	S	43	-43	0	0.00000
Paenibacillus bovis	1616788	S	36	-36	0	0.00000
Paenibacillus beijingensis	1126833	S	32	-32	0	0.00000
Paenibacillus larvae	1464	S	26	-26	0	0.00000
Paenibacillus yonginensis	1462996	S	22	-22	0	0.00000
Paenibacillus barcinonensis	198119	S	20	-20	0	0.00000
Paenibacillus ihbetae	1870820	S	18	-18	0	0.00000
Paenibacillus odorifer	189426	S	17	-17	0	0.00000
Paenibacillus mucilaginosus	61624	S	15	-15	0	0.00000
