name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Capnocytophaga sputigena	1019	S	14	-14	0	0.00000
Capnocytophaga canimorsus	28188	S	14	-14	0	0.00000
Capnocytophaga haemolytica	45243	S	10	-10	0	0.00000
Tenacibaculum jejuense	584609	S	58	-58	0	0.00000
Tenacibaculum sp. SZ-18	754423	S	18	-18	0	0.00000
Tenacibaculum sp. DSM 106434	2358479	S	11	-11	0	0.00000
Gramella sp. MAR_2010_147	1250205	S	24	-24	0	0.00000
Gramella flava	1486245	S	23	-23	0	0.00000
Gramella forsetii	411153	S	11	-11	0	0.00000
Maribacter cobaltidurans	1178778	S	54	-54	0	0.00000
Nonlabens sp. Ci31	2608253	S	16	-16	0	0.00000
Nonlabens sp. MJ115	2496866	S	14	-14	0	0.00000
Nonlabens sp. Hel1_33_55	1336802	S	11	-11	0	0.00000
Arenibacter algicola	616991	S	68	-68	0	0.00000
Winogradskyella sp. PG-2	754409	S	41	-41	0	0.00000
Myroides phaeus	702745	S	23	-23	0	0.00000
Myroides sp. A21	1583100	S	10	-10	0	0.00000
Myroides odoratus	256	S	10	-10	0	0.00000
Aquimarina sp. AD1	1714848	S	15	-15	0	0.00000
Aquimarina sp. AD10	1714849	S	14	-14	0	0.00000
Aquimarina sp. BL5	1714860	S	13	-13	0	0.00000
Aquimarina sp. TRL1	2736252	S	13	-13	0	0.00000
Mesoflavibacter profundi	2708110	S	10	-10	0	0.00000
Formosa sp. Hel1_33_131	1336794	S	12	-12	0	0.00000
Formosa agariphila	320324	S	10	-10	0	0.00000
Cellulophaga lytica	979	S	24	-24	0	0.00000
Cellulophaga algicola	59600	S	16	-16	0	0.00000
Kordia sp. SMS9	2282170	S	38	-38	0	0.00000
Lacinutrix sp. Bg11-31	2057808	S	24	-24	0	0.00000
Aequorivita sp. H23M31	2494375	S	16	-16	0	0.00000
Muricauda sp. 501str8	2698672	S	14	-14	0	0.00000
Robiginitalea biformata	252307	S	18	-18	0	0.00000
Leeuwenhoekiella sp. ZYFB001	2719912	S	16	-16	0	0.00000
Zunongwangia profunda	398743	S	14	-14	0	0.00000
Zobellia galactanivorans	63186	S	12	-12	0	0.00000
Lutibacter profundi	1622118	S	11	-11	0	0.00000
Gillisia sp. Hel1_33_143	1336796	S	11	-11	0	0.00000
Amniculibacterium sp. G2-70	2767188	S	10	-10	0	0.00000
Siansivirga zeaxanthinifaciens	762954	S	10	-10	0	0.00000
Muriicola sp. MMS17-SY002	2507538	S	10	-10	0	0.00000
Mariniflexile sp. TRM1-10	2027857	S	10	-10	0	0.00000
Tamlana sp. UJ94	2069432	S	10	-10	0	0.00000
Chryseobacterium sp. G0162	2487063	S	61	-61	0	0.00000
Chryseobacterium sp. G0201	2487065	S	56	-56	0	0.00000
Chryseobacterium sp. 7-3A	2038776	S	49	-49	0	0.00000
Chryseobacterium sp. POL2	2713414	S	37	-37	0	0.00000
Chryseobacterium sp. 3008163	2478663	S	21	-21	0	0.00000
Chryseobacterium sp. StRB126	878220	S	20	-20	0	0.00000
Chryseobacterium sp. NBC 122	2547600	S	17	-17	0	0.00000
Chryseobacterium sp. cx-624	2758037	S	16	-16	0	0.00000
Chryseobacterium sp. T16E-39	2015076	S	16	-16	0	0.00000
Chryseobacterium sp. JV274	1932669	S	15	-15	0	0.00000
Chryseobacterium sp. G0186	2487064	S	13	-13	0	0.00000
Chryseobacterium sp. NEB161	2724619	S	13	-13	0	0.00000
Chryseobacterium sp. SNU WT5	2594269	S	12	-12	0	0.00000
Chryseobacterium indologenes	253	S	73	-73	0	0.00000
Chryseobacterium indoltheticum	254	S	51	-51	0	0.00000
Chryseobacterium gallinarum	1324352	S	36	-36	0	0.00000
Chryseobacterium gleum	250	S	33	-33	0	0.00000
Chryseobacterium camelliae	1265445	S	29	-29	0	0.00000
Chryseobacterium bernardetii	1241978	S	26	-26	0	0.00000
Chryseobacterium arthrosphaerae	651561	S	20	-20	0	0.00000
Chryseobacterium taihuense	1141221	S	18	-18	0	0.00000
Chryseobacterium joostei	112234	S	17	-17	0	0.00000
Chryseobacterium piperi	558152	S	14	-14	0	0.00000
Chryseobacterium glaciei	1685010	S	14	-14	0	0.00000
Chryseobacterium carnipullorum	1124835	S	12	-12	0	0.00000
Chryseobacterium aureum	2497456	S	10	-10	0	0.00000
Epilithonimonas vandammei	2487072	S	37	-37	0	0.00000
Chryseobacterium lactis	1241981	S	31	-31	0	0.00000
Chryseobacterium haifense	421525	S	15	-15	0	0.00000
Chryseobacterium carnis	1241979	S	10	-10	0	0.00000
Chryseobacterium taklimakanense	536441	S	19	-19	0	0.00000
Elizabethkingia meningoseptica	238	S	52	-52	0	0.00000
Elizabethkingia anophelis	1117645	S	41	-41	0	0.00000
Elizabethkingia sp. JS20170427COW	2583851	S	14	-14	0	0.00000
Ornithobacterium rhinotracheale	28251	S	58	-58	0	0.00000
Apibacter raozihei	2500547	S	16	-16	0	0.00000
Empedobacter brevis	247	S	11	-11	0	0.00000
Riemerella anatipestifer	34085	S	25	-25	0	0.00000
Blattabacterium cuenoti	1653831	S	115	-115	0	0.00000
Hymenobacter sp. PAMC 26554	1484116	S	22	-22	0	0.00000
Hymenobacter sp. APR13	1356852	S	16	-16	0	0.00000
Hymenobacter sp. 17J36-26	2496028	S	15	-15	0	0.00000
Hymenobacter sp. DG25B	1385664	S	14	-14	0	0.00000
Hymenobacter sp. NBH84	2596915	S	14	-14	0	0.00000
Hymenobacter sp. BRD128	2675878	S	12	-12	0	0.00000
Hymenobacter sp. BRD67	2675877	S	10	-10	0	0.00000
Hymenobacter qilianensis	1385715	S	26	-26	0	0.00000
Hymenobacter sedentarius	1411621	S	26	-26	0	0.00000
Hymenobacter nivis	1850093	S	24	-24	0	0.00000
Hymenobacter swuensis	1446467	S	16	-16	0	0.00000
Pontibacter actiniarum	323450	S	28	-28	0	0.00000
Pontibacter sp. SGAir0037	2571030	S	27	-27	0	0.00000
Pontibacter akesuensis	388950	S	25	-25	0	0.00000
Rufibacter tibetensis	512763	S	46	-46	0	0.00000
Rufibacter sp. DG31D	1379910	S	15	-15	0	0.00000
Adhaeribacter swui	2086471	S	12	-12	0	0.00000
Spirosoma sp. KUDC1026	2745947	S	29	-29	0	0.00000
Spirosoma sp. PL0136	2710596	S	23	-23	0	0.00000
Spirosoma sp. TS118	2735870	S	21	-21	0	0.00000
Spirosoma sp. I-24	2666025	S	20	-20	0	0.00000
Spirosoma sp. BT328	2692134	S	13	-13	0	0.00000
Spirosoma pollinicola	2057025	S	52	-52	0	0.00000
Spirosoma rigui	564064	S	17	-17	0	0.00000
Spirosoma montaniterrae	1178516	S	12	-12	0	0.00000
Spirosoma radiotolerans	1379870	S	12	-12	0	0.00000
Runella slithyformis	106	S	25	-25	0	0.00000
Runella sp. SP2	2268026	S	12	-12	0	0.00000
Fibrella aestuarina	651143	S	25	-25	0	0.00000
Fibrella sp. ES10-3-2-2	1834519	S	12	-12	0	0.00000
Rhodocytophaga sp. 172606-1	2704465	S	32	-32	0	0.00000
Dyadobacter fermentans	94254	S	25	-25	0	0.00000
Cytophaga hutchinsonii	985	S	16	-16	0	0.00000
Arcticibacterium luteifluviistationis	1784714	S	16	-16	0	0.00000
Leadbetterella byssophila	316068	S	10	-10	0	0.00000
Echinicola strongylocentroti	1795355	S	34	-34	0	0.00000
Echinicola vietnamensis	390884	S	14	-14	0	0.00000
Echinicola sp. LN3S3	2591634	S	14	-14	0	0.00000
Echinicola rosea	1807691	S	11	-11	0	0.00000
Algoriphagus sp. Y33	2772483	S	58	-58	0	0.00000
Algoriphagus sanaruensis	1727163	S	14	-14	0	0.00000
Cyclobacterium amurskyense	320787	S	19	-19	0	0.00000
Aquiflexum balticum	280473	S	26	-26	0	0.00000
Marivirga tractuosa	1006	S	124	-124	0	0.00000
Flammeovirga sp. MY04	1191459	S	30	-30	0	0.00000
Flammeovirga pectinis	2494373	S	17	-17	0	0.00000
Bernardetia litoralis	999	S	19	-19	0	0.00000
Chryseolinea soli	2321403	S	18	-18	0	0.00000
Roseivirga pacifica	1267423	S	18	-18	0	0.00000
Pedobacter sp. CJ43	2605747	S	20	-20	0	0.00000
Pedobacter sp. eg	2201271	S	18	-18	0	0.00000
Pedobacter sp. SW-16	2766984	S	15	-15	0	0.00000
Pedobacter sp. KBS0701	2578106	S	12	-12	0	0.00000
Pedobacter sp. HDW13	2714940	S	12	-12	0	0.00000
Pedobacter sp. PACM 27299	1727164	S	11	-11	0	0.00000
Pedobacter cryoconitis	188932	S	91	-91	0	0.00000
Pedobacter heparinus	984	S	35	-35	0	0.00000
Pedobacter suwonensis	332999	S	25	-25	0	0.00000
Pedobacter ginsengisoli	363852	S	19	-19	0	0.00000
Pedobacter roseus	336820	S	15	-15	0	0.00000
Pedobacter steynii	430522	S	12	-12	0	0.00000
Sphingobacterium sp. DR205	2713573	S	67	-67	0	0.00000
Sphingobacterium sp. ML3W	1538644	S	26	-26	0	0.00000
Sphingobacterium sp. G1-14	2003121	S	19	-19	0	0.00000
Sphingobacterium sp. CZ-2	2557994	S	17	-17	0	0.00000
Sphingobacterium sp. dk4302	2662364	S	16	-16	0	0.00000
Sphingobacterium lactis	797291	S	17	-17	0	0.00000
Sphingobacterium thalpophilum	259	S	16	-16	0	0.00000
Sphingobacterium daejeonense	371142	S	16	-16	0	0.00000
Sphingobacterium mizutaii	1010	S	13	-13	0	0.00000
Sphingobacterium psychroaquaticum	561061	S	10	-10	0	0.00000
Mucilaginibacter sp. G2-14	2740462	S	22	-22	0	0.00000
Mucilaginibacter sp. HYN0043	2305508	S	11	-11	0	0.00000
Mucilaginibacter ginsenosidivorax	862126	S	27	-27	0	0.00000
Mucilaginibacter ginsenosidivorans	398053	S	24	-24	0	0.00000
Mucilaginibacter paludis	423351	S	22	-22	0	0.00000
Mucilaginibacter rubeus	2027860	S	13	-13	0	0.00000
Mucilaginibacter xinganensis	1234841	S	12	-12	0	0.00000
Mucilaginibacter gotjawali	1550579	S	12	-12	0	0.00000
Olivibacter sp. SDN3	2764720	S	68	-68	0	0.00000
Solitalea canadensis	995	S	24	-24	0	0.00000
Pseudopedobacter saltans	151895	S	21	-21	0	0.00000
Chitinophaga sp. XS-30	2604421	S	35	-35	0	0.00000
Chitinophaga sp. MD30	2033437	S	22	-22	0	0.00000
Chitinophaga sp. H33E-04	2703787	S	21	-21	0	0.00000
Chitinophaga pinensis	79329	S	55	-55	0	0.00000
Chitinophaga caeni	2029983	S	28	-28	0	0.00000
Niabella soli	446683	S	80	-80	0	0.00000
Niabella ginsenosidivorans	1176587	S	18	-18	0	0.00000
Arachidicoccus sp. B3-10	2545455	S	19	-19	0	0.00000
Arachidicoccus soli	2341117	S	22	-22	0	0.00000
Arachidicoccus ginsenosidivorans	496057	S	20	-20	0	0.00000
Flavisolibacter ginsenosidimutans	661481	S	39	-39	0	0.00000
Flavisolibacter sp. 17J28-1	2502779	S	21	-21	0	0.00000
Niastella koreensis	354356	S	33	-33	0	0.00000
Filimonas lacunae	477680	S	32	-32	0	0.00000
Panacibacter ginsenosidivorans	1813871	S	28	-28	0	0.00000
Paraflavitalea soli	2315862	S	25	-25	0	0.00000
Pseudobacter ginsenosidimutans	661488	S	22	-22	0	0.00000
Flavihumibacter sp. SB-02	2676868	S	19	-19	0	0.00000
Lacibacter sp. S13-6-6	2760713	S	13	-13	0	0.00000
Rhodothermus marinus	29549	S	33	-33	0	0.00000
Haliscomenobacter hydrossis	2350	S	11	-11	0	0.00000
Prosthecochloris sp. CIB 2401	1868325	S	20	-20	0	0.00000
Prosthecochloris sp. GSB1	281093	S	13	-13	0	0.00000
Prosthecochloris sp. HL-130-GSB	1974213	S	10	-10	0	0.00000
Chlorobium phaeobacteroides	1096	S	26	-26	0	0.00000
Chlorobium limicola	1092	S	21	-21	0	0.00000
Chlorobium phaeovibrioides	1094	S	18	-18	0	0.00000
Pelodictyon luteolum	1100	S	16	-16	0	0.00000
Pelodictyon phaeoclathratiforme	34090	S	14	-14	0	0.00000
Chlorobaculum parvum	274539	S	16	-16	0	0.00000
Chlorobaculum limnaeum	274537	S	11	-11	0	0.00000
Melioribacter roseus	1134405	S	44	-44	0	0.00000
Ignavibacterium album	591197	S	25	-25	0	0.00000
Candidatus Cyclonatronum proteinivorum	1457365	S	12	-12	0	0.00000
Gemmatimonas sp. TET16	2732249	S	46	-46	0	0.00000
Gemmatirosa kalamazoonesis	861299	S	14	-14	0	0.00000
Fibrobacter succinogenes	833	S	33	-33	0	0.00000
Candidatus Cloacimonas acidaminovorans	456827	S	12	-12	0	0.00000
Faecalibacterium prausnitzii	853	S	683747	-683747	0	0.00000
Ruminococcus bicirculans	1160721	S	140461	-140461	0	0.00000
Ruminococcus champanellensis	1161942	S	2253	-2253	0	0.00000
Ruminococcus albus	1264	S	1247	-1247	0	0.00000
Ruminococcus sp. JE7A12	2564099	S	903	-903	0	0.00000
Flavonifractor plautii	292800	S	11088	-11088	0	0.00000
Ruthenibacterium lactatiformans	1550024	S	8661	-8661	0	0.00000
Caproiciproducens sp. 7D4C2	2721621	S	246	-246	0	0.00000
Caproiciproducens sp. NJN-50	2507162	S	215	-215	0	0.00000
Acutalibacter muris	1796620	S	477	-477	0	0.00000
Ethanoligenens harbinense	253239	S	171	-171	0	0.00000
Anaerostipes hadrus	649756	S	148736	-148736	0	0.00000
Anaerostipes rhamnosivorans	1229621	S	1535	-1535	0	0.00000
Anaerostipes caccae	105841	S	874	-874	0	0.00000
Roseburia intestinalis	166486	S	74061	-74061	0	0.00000
Roseburia hominis	301301	S	20952	-20952	0	0.00000
Blautia sp. SC05B48	2479767	S	30189	-30189	0	0.00000
Blautia sp. LZLJ-3	2779518	S	2999	-2999	0	0.00000
Blautia hansenii	1322	S	4519	-4519	0	0.00000
Blautia producta	33035	S	4475	-4475	0	0.00000
Blautia argi	1912897	S	4277	-4277	0	0.00000
Lachnospira eligens	39485	S	51209	-51209	0	0.00000
[Ruminococcus] gnavus	33038	S	43023	-43023	0	0.00000
Anaerobutyricum hallii	39488	S	37627	-37627	0	0.00000
Enterocloster bolteae	208479	S	14323	-14323	0	0.00000
Enterocloster clostridioformis	1531	S	9415	-9415	0	0.00000
[Clostridium] scindens	29347	S	7048	-7048	0	0.00000
Lachnoclostridium phocaeense	1871021	S	4283	-4283	0	0.00000
Lachnoclostridium sp. YL32	1834196	S	2242	-2242	0	0.00000
[Clostridium] hylemonae	89153	S	1291	-1291	0	0.00000
Lachnoclostridium phytofermentans	66219	S	998	-998	0	0.00000
Lacrimispora saccharolytica	84030	S	4193	-4193	0	0.00000
Lacrimispora sphenoides	29370	S	1362	-1362	0	0.00000
Butyrivibrio fibrisolvens	831	S	1710	-1710	0	0.00000
Butyrivibrio proteoclasticus	43305	S	1339	-1339	0	0.00000
Butyrivibrio hungatei	185008	S	1336	-1336	0	0.00000
Anaerocolumna sp. CBA3638	2696063	S	1081	-1081	0	0.00000
Anaerocolumna sp. CTTW	2736602	S	1044	-1044	0	0.00000
Anaerocolumna cellulosilytica	433286	S	836	-836	0	0.00000
Pseudobutyrivibrio xylanivorans	185007	S	2299	-2299	0	0.00000
Lachnoanaerobaculum umeaense	617123	S	1101	-1101	0	0.00000
Cellulosilyticum sp. WCF-2	2497860	S	244	-244	0	0.00000
Cellulosilyticum lentocellum	29360	S	62	-62	0	0.00000
Herbinix luporum	1679721	S	471	-471	0	0.00000
Anaerotignum propionicum	28446	S	432	-432	0	0.00000
Oscillibacter sp. PEA192	2109687	S	10123	-10123	0	0.00000
Oscillibacter sp. NSJ-62	2763056	S	3443	-3443	0	0.00000
Oscillibacter valericigenes	351091	S	499	-499	0	0.00000
Dysosmobacter welbionis	2093857	S	7850	-7850	0	0.00000
Intestinimonas butyriciproducens	1297617	S	6880	-6880	0	0.00000
Massilistercora timonensis	2086584	S	4478	-4478	0	0.00000
Flintibacter sp. KGMB00164	2610895	S	2463	-2463	0	0.00000
Aminipila sp. JN-18	2507160	S	249	-249	0	0.00000
Aminipila sp. CBA3637	2697030	S	139	-139	0	0.00000
Aminipila butyrica	433296	S	74	-74	0	0.00000
Mogibacterium diversum	114527	S	155	-155	0	0.00000
Mogibacterium pumilum	86332	S	128	-128	0	0.00000
Monoglobus pectinilyticus	1981510	S	363	-363	0	0.00000
Thermaerobacter marianensis	73919	S	34	-34	0	0.00000
Thermaerobacter sp. FW80	2546351	S	13	-13	0	0.00000
Carboxydocella thermautotrophica	178899	S	50	-50	0	0.00000
Clostridium sp. SY8519	1042156	S	2270	-2270	0	0.00000
Clostridium sp. CT4	2320868	S	150	-150	0	0.00000
Clostridium sp. BNL1100	755731	S	143	-143	0	0.00000
Clostridium sp. DL-VIII	641107	S	138	-138	0	0.00000
Clostridium sp. JN-9	2507159	S	127	-127	0	0.00000
Clostridium sp. JN-1	2483110	S	81	-81	0	0.00000
Clostridium sp. AWRP	2212991	S	64	-64	0	0.00000
Clostridium sp. 'deep sea'	2779445	S	27	-27	0	0.00000
Clostridium perfringens	1502	S	1422	-1422	0	0.00000
Clostridium butyricum	1492	S	430	-430	0	0.00000
Clostridium botulinum	1491	S	408	-408	0	0.00000
Clostridium pasteurianum	1501	S	291	-291	0	0.00000
Clostridium saccharoperbutylacetonicum	36745	S	181	-181	0	0.00000
Clostridium beijerinckii	1520	S	149	-149	0	0.00000
Clostridium baratii	1561	S	134	-134	0	0.00000
Clostridium septicum	1504	S	131	-131	0	0.00000
Clostridium thermarum	1716543	S	127	-127	0	0.00000
Clostridium bornimense	1216932	S	127	-127	0	0.00000
Clostridium tyrobutyricum	1519	S	123	-123	0	0.00000
Clostridium saccharobutylicum	169679	S	120	-120	0	0.00000
Clostridium cellulovorans	1493	S	112	-112	0	0.00000
Clostridium estertheticum	238834	S	111	-111	0	0.00000
Clostridium intestinale	36845	S	108	-108	0	0.00000
Clostridium novyi	1542	S	107	-107	0	0.00000
Clostridium isatidis	182773	S	98	-98	0	0.00000
Clostridium taeniosporum	394958	S	97	-97	0	0.00000
Clostridium kluyveri	1534	S	93	-93	0	0.00000
Clostridium chauvoei	46867	S	91	-91	0	0.00000
Clostridium argentinense	29341	S	89	-89	0	0.00000
Clostridium tetani	1513	S	80	-80	0	0.00000
Clostridium carboxidivorans	217159	S	74	-74	0	0.00000
Clostridium aceticum	84022	S	74	-74	0	0.00000
Clostridium fermenticellae	2068654	S	63	-63	0	0.00000
Clostridium scatologenes	1548	S	61	-61	0	0.00000
Clostridium acetobutylicum	1488	S	59	-59	0	0.00000
Clostridium drakei	332101	S	53	-53	0	0.00000
Clostridium formicaceticum	1497	S	53	-53	0	0.00000
Clostridium cochlearium	1494	S	46	-46	0	0.00000
Hungatella hathewayi	154046	S	2014	-2014	0	0.00000
Butyricicoccus sp. GAM44	2109686	S	172	-172	0	0.00000
Alkaliphilus oremlandii	461876	S	83	-83	0	0.00000
Alkaliphilus metalliredigens	208226	S	58	-58	0	0.00000
Geosporobacter ferrireducens	1424294	S	107	-107	0	0.00000
Caloramator sp. E03	2576307	S	93	-93	0	0.00000
Hathewaya histolytica	1498	S	64	-64	0	0.00000
Candidatus Arthromitus sp. SFB-rat-Yit	1041504	S	29	-29	0	0.00000
Crassaminicella sp. SY095	2599308	S	47	-47	0	0.00000
Caloranaerobacter azorensis	116090	S	33	-33	0	0.00000
Clostridioides difficile	1496	S	8881	-8881	0	0.00000
Romboutsia ilealis	1115758	S	268	-268	0	0.00000
Romboutsia sp. CE17	2724150	S	222	-222	0	0.00000
Romboutsia hominis	1507512	S	140	-140	0	0.00000
Peptacetobacter hiranonis	89152	S	194	-194	0	0.00000
Paeniclostridium sordellii	1505	S	169	-169	0	0.00000
Peptoclostridium acidaminophilum	1731	S	112	-112	0	0.00000
Paraclostridium bifermentans	1490	S	103	-103	0	0.00000
Filifactor alocis	143361	S	71	-71	0	0.00000
Acetoanaerobium sticklandii	1511	S	56	-56	0	0.00000
Eubacterium sp. NSJ-61	2764325	S	3176	-3176	0	0.00000
[Eubacterium] cellulosolvens	29322	S	1494	-1494	0	0.00000
Eubacterium maltosivorans	2041044	S	595	-595	0	0.00000
Eubacterium limosum	1736	S	420	-420	0	0.00000
Eubacterium callanderi	53442	S	216	-216	0	0.00000
Acetobacterium sp. KB-1	2184575	S	186	-186	0	0.00000
Acetobacterium woodii	33952	S	67	-67	0	0.00000
Christensenella minuta	626937	S	3676	-3676	0	0.00000
Christensenella sp. Marseille-P3954	2086585	S	420	-420	0	0.00000
Desulfosporosinus orientis	1563	S	85	-85	0	0.00000
Desulfosporosinus meridiei	79209	S	63	-63	0	0.00000
Desulfosporosinus youngiae	339862	S	37	-37	0	0.00000
Desulfosporosinus acidiphilus	885581	S	28	-28	0	0.00000
Desulfitobacterium hafniense	49338	S	96	-96	0	0.00000
Desulfitobacterium dichloroeliminans	233055	S	36	-36	0	0.00000
Desulfitobacterium dehalogenans	36854	S	34	-34	0	0.00000
Desulfitobacterium metallireducens	142877	S	31	-31	0	0.00000
Desulfotomaculum ferrireducens	1833852	S	74	-74	0	0.00000
Desulfotomaculum reducens	59610	S	58	-58	0	0.00000
Desulfotomaculum ruminis	1564	S	30	-30	0	0.00000
Desulfotomaculum nigrificans	1565	S	20	-20	0	0.00000
Dehalobacter sp. CF	1131462	S	22	-22	0	0.00000
Dehalobacter restrictus	55583	S	58	-58	0	0.00000
Dehalobacterium formicoaceticum	51515	S	89	-89	0	0.00000
Syntrophobotulus glycolicus	51197	S	68	-68	0	0.00000
Desulfallas gibsoniae	102134	S	60	-60	0	0.00000
Thermincola potens	863643	S	47	-47	0	0.00000
Thermoanaerosceptrum fracticalcis	1712410	S	31	-31	0	0.00000
Desulfofarcimen acetoxidans	58138	S	27	-27	0	0.00000
