name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Flavobacterium sp. P2-65	2748320	S	17	-17	0	0.00000
Flavobacterium sp. CJ74	2294119	S	16	-16	0	0.00000
Flavobacterium sp. M31R6	2739062	S	16	-16	0	0.00000
Flavobacterium columnare	996	S	77	-77	0	0.00000
Flavobacterium johnsoniae	986	S	34	-34	0	0.00000
Flavobacterium anhuiense	459526	S	31	-31	0	0.00000
Flavobacterium album	2175091	S	26	-26	0	0.00000
Flavobacterium kingsejongi	1678728	S	18	-18	0	0.00000
Flavobacterium gilvum	1492737	S	18	-18	0	0.00000
Flavobacterium nackdongense	2547394	S	13	-13	0	0.00000
Flavobacterium nitrogenifigens	1617283	S	12	-12	0	0.00000
Flavobacterium pallidum	2172098	S	12	-12	0	0.00000
Flavobacterium magnum	2162713	S	11	-11	0	0.00000
Flavobacterium faecale	1355330	S	10	-10	0	0.00000
Flavobacterium commune	1306519	S	10	-10	0	0.00000
Flavobacterium sangjuense	2518177	S	10	-10	0	0.00000
Capnocytophaga sp. oral taxon 878	1316596	S	16	-16	0	0.00000
Capnocytophaga sputigena	1019	S	18	-18	0	0.00000
Capnocytophaga canimorsus	28188	S	14	-14	0	0.00000
Capnocytophaga haemolytica	45243	S	13	-13	0	0.00000
Polaribacter sp. SA4-12	1312072	S	66	-66	0	0.00000
Polaribacter sp. KT25b	1855336	S	20	-20	0	0.00000
Polaribacter sp. L12M9	2738844	S	10	-10	0	0.00000
Maribacter sp. HTCC2170	313603	S	20	-20	0	0.00000
Maribacter cobaltidurans	1178778	S	16	-16	0	0.00000
Gramella echinicola	279359	S	30	-30	0	0.00000
Gramella fulva	2126553	S	19	-19	0	0.00000
Gramella forsetii	411153	S	16	-16	0	0.00000
Gramella flava	1486245	S	12	-12	0	0.00000
Nonlabens spongiae	331648	S	13	-13	0	0.00000
Myroides phaeus	702745	S	14	-14	0	0.00000
Cellulophaga algicola	59600	S	11	-11	0	0.00000
Tenacibaculum jejuense	584609	S	19	-19	0	0.00000
Formosa sp. L2A11	2686363	S	12	-12	0	0.00000
Amniculibacterium sp. G2-70	2767188	S	31	-31	0	0.00000
Zobellia galactanivorans	63186	S	27	-27	0	0.00000
Algibacter sp. L1A34	2686365	S	17	-17	0	0.00000
Aequorivita sublithincola	101385	S	15	-15	0	0.00000
Gillisia sp. Hel1_33_143	1336796	S	19	-19	0	0.00000
Muriicola sp. MMS17-SY002	2507538	S	18	-18	0	0.00000
Wenyingzhuangia fucanilytica	1790137	S	18	-18	0	0.00000
Zunongwangia profunda	398743	S	18	-18	0	0.00000
Robiginitalea biformata	252307	S	17	-17	0	0.00000
Dokdonia sp. 4H-3-7-5	983548	S	10	-10	0	0.00000
Siansivirga zeaxanthinifaciens	762954	S	13	-13	0	0.00000
Lutibacter profundi	1622118	S	12	-12	0	0.00000
Gilvibacter sp. SZ-19	754429	S	12	-12	0	0.00000
Mariniflexile sp. TRM1-10	2027857	S	11	-11	0	0.00000
Tamlana sp. UJ94	2069432	S	11	-11	0	0.00000
Leeuwenhoekiella sp. ZYFB001	2719912	S	10	-10	0	0.00000
Chryseobacterium sp. 3008163	2478663	S	21	-21	0	0.00000
Chryseobacterium sp.	1871047	S	19	-19	0	0.00000
Chryseobacterium sp. JV274	1932669	S	19	-19	0	0.00000
Chryseobacterium sp. T16E-39	2015076	S	17	-17	0	0.00000
Chryseobacterium sp. StRB126	878220	S	13	-13	0	0.00000
Chryseobacterium sp. IHB B 17019	1721091	S	11	-11	0	0.00000
Chryseobacterium sp. NEB161	2724619	S	11	-11	0	0.00000
Chryseobacterium sp. 7-3A	2038776	S	10	-10	0	0.00000
Chryseobacterium indologenes	253	S	65	-65	0	0.00000
Chryseobacterium piperi	558152	S	32	-32	0	0.00000
Chryseobacterium carnipullorum	1124835	S	23	-23	0	0.00000
Chryseobacterium taihuense	1141221	S	21	-21	0	0.00000
Chryseobacterium nakagawai	1241982	S	17	-17	0	0.00000
Chryseobacterium aureum	2497456	S	15	-15	0	0.00000
Chryseobacterium gleum	250	S	13	-13	0	0.00000
Chryseobacterium shandongense	1493872	S	12	-12	0	0.00000
Chryseobacterium indoltheticum	254	S	11	-11	0	0.00000
Chryseobacterium bernardetii	1241978	S	10	-10	0	0.00000
Chryseobacterium balustinum	246	S	10	-10	0	0.00000
Chryseobacterium antarcticum	266748	S	15	-15	0	0.00000
Chryseobacterium carnis	1241979	S	15	-15	0	0.00000
Chryseobacterium jeonii	266749	S	11	-11	0	0.00000
Chryseobacterium lactis	1241981	S	14	-14	0	0.00000
Elizabethkingia anophelis	1117645	S	69	-69	0	0.00000
Elizabethkingia meningoseptica	238	S	16	-16	0	0.00000
Elizabethkingia miricola	172045	S	13	-13	0	0.00000
Ornithobacterium rhinotracheale	28251	S	47	-47	0	0.00000
Empedobacter brevis	247	S	15	-15	0	0.00000
Empedobacter falsenii	343874	S	12	-12	0	0.00000
Riemerella anatipestifer	34085	S	14	-14	0	0.00000
Cruoricaptor ignavus	1118202	S	11	-11	0	0.00000
Blattabacterium cuenoti	1653831	S	39	-39	0	0.00000
Fluviicola taffensis	191579	S	10	-10	0	0.00000
Hymenobacter sp. DG01	2584940	S	43	-43	0	0.00000
Hymenobacter sp. PAMC 26628	1484118	S	30	-30	0	0.00000
Hymenobacter sp. BT182	2697562	S	29	-29	0	0.00000
Hymenobacter sp. S2-20-2	2761579	S	28	-28	0	0.00000
Hymenobacter sp. PAMC 26554	1484116	S	22	-22	0	0.00000
Hymenobacter sp. APR13	1356852	S	19	-19	0	0.00000
Hymenobacter sp. NBH84	2596915	S	17	-17	0	0.00000
Hymenobacter sp. DG25B	1385664	S	15	-15	0	0.00000
Hymenobacter sp. BT18	2724192	S	13	-13	0	0.00000
Hymenobacter sp. DG25A	1385663	S	11	-11	0	0.00000
Hymenobacter sp. TS19	2735321	S	11	-11	0	0.00000
Hymenobacter sp. BRD128	2675878	S	10	-10	0	0.00000
Hymenobacter sedentarius	1411621	S	64	-64	0	0.00000
Hymenobacter nivis	1850093	S	39	-39	0	0.00000
Hymenobacter qilianensis	1385715	S	36	-36	0	0.00000
Hymenobacter jejuensis	2502781	S	24	-24	0	0.00000
Hymenobacter oligotrophus	2319843	S	13	-13	0	0.00000
Pontibacter sp. SGAir0037	2571030	S	56	-56	0	0.00000
Pontibacter russatus	2694929	S	32	-32	0	0.00000
Pontibacter akesuensis	388950	S	18	-18	0	0.00000
Pontibacter korlensis	400092	S	15	-15	0	0.00000
Pontibacter pudoricolor	2694930	S	11	-11	0	0.00000
Rufibacter sp. DG15C	1379909	S	27	-27	0	0.00000
Rufibacter sp. DG31D	1379910	S	12	-12	0	0.00000
Rufibacter tibetensis	512763	S	16	-16	0	0.00000
Adhaeribacter swui	2086471	S	10	-10	0	0.00000
Nibribacter sp. BT10	2698458	S	10	-10	0	0.00000
Spirosoma sp. CJU-R4	2728024	S	47	-47	0	0.00000
Spirosoma sp. TS118	2735870	S	31	-31	0	0.00000
Spirosoma sp. BT328	2692134	S	28	-28	0	0.00000
Spirosoma sp. KUDC1026	2745947	S	17	-17	0	0.00000
Spirosoma radiotolerans	1379870	S	58	-58	0	0.00000
Spirosoma pollinicola	2057025	S	27	-27	0	0.00000
Spirosoma montaniterrae	1178516	S	19	-19	0	0.00000
Spirosoma rigui	564064	S	16	-16	0	0.00000
Runella sp. SP2	2268026	S	34	-34	0	0.00000
Runella sp. HYN0085	2259595	S	14	-14	0	0.00000
Runella slithyformis	106	S	15	-15	0	0.00000
Dyadobacter fermentans	94254	S	47	-47	0	0.00000
Fibrella aestuarina	651143	S	27	-27	0	0.00000
Fibrella sp. ES10-3-2-2	1834519	S	15	-15	0	0.00000
Rhodocytophaga sp. 172606-1	2704465	S	27	-27	0	0.00000
Cytophaga hutchinsonii	985	S	10	-10	0	0.00000
Echinicola strongylocentroti	1795355	S	33	-33	0	0.00000
Echinicola vietnamensis	390884	S	28	-28	0	0.00000
Echinicola rosea	1807691	S	16	-16	0	0.00000
Echinicola sp. LN3S3	2591634	S	11	-11	0	0.00000
Algoriphagus sp. Y33	2772483	S	18	-18	0	0.00000
Algoriphagus machipongonensis	388413	S	14	-14	0	0.00000
Cyclobacterium marinum	104	S	22	-22	0	0.00000
Belliella baltica	232259	S	19	-19	0	0.00000
Flammeovirga pectinis	2494373	S	30	-30	0	0.00000
Flammeovirga sp. MY04	1191459	S	16	-16	0	0.00000
Chryseolinea soli	2321403	S	29	-29	0	0.00000
Roseivirga pacifica	1267423	S	15	-15	0	0.00000
Marivirga tractuosa	1006	S	12	-12	0	0.00000
Mucilaginibacter sp. G2-14	2740462	S	74	-74	0	0.00000
Mucilaginibacter sp. PAMC 26640	1300914	S	20	-20	0	0.00000
Mucilaginibacter sp. F39-2	2728022	S	13	-13	0	0.00000
Mucilaginibacter sp. 14171R-50	2703789	S	12	-12	0	0.00000
Mucilaginibacter sp. HYN0043	2305508	S	11	-11	0	0.00000
Mucilaginibacter rubeus	2027860	S	38	-38	0	0.00000
Mucilaginibacter paludis	423351	S	31	-31	0	0.00000
Mucilaginibacter xinganensis	1234841	S	26	-26	0	0.00000
Mucilaginibacter ginsenosidivorax	862126	S	24	-24	0	0.00000
Mucilaginibacter mallensis	652787	S	21	-21	0	0.00000
Sphingobacterium sp. DR205	2713573	S	45	-45	0	0.00000
Sphingobacterium sp. 21	743722	S	34	-34	0	0.00000
Sphingobacterium sp. dk4302	2662364	S	16	-16	0	0.00000
Sphingobacterium sp. ML3W	1538644	S	14	-14	0	0.00000
Sphingobacterium thalpophilum	259	S	25	-25	0	0.00000
Sphingobacterium multivorum	28454	S	19	-19	0	0.00000
Sphingobacterium lactis	797291	S	19	-19	0	0.00000
Sphingobacterium hotanense	649196	S	15	-15	0	0.00000
Sphingobacterium psychroaquaticum	561061	S	14	-14	0	0.00000
Sphingobacterium daejeonense	371142	S	10	-10	0	0.00000
Pedobacter sp. eg	2201271	S	19	-19	0	0.00000
Pedobacter sp. CJ43	2605747	S	15	-15	0	0.00000
Pedobacter sp. JBR3-12	2789740	S	12	-12	0	0.00000
Pedobacter sp. PACM 27299	1727164	S	11	-11	0	0.00000
Pedobacter cryoconitis	188932	S	43	-43	0	0.00000
Pedobacter heparinus	984	S	26	-26	0	0.00000
Pedobacter roseus	336820	S	24	-24	0	0.00000
Pedobacter ginsengisoli	363852	S	14	-14	0	0.00000
Pedobacter steynii	430522	S	10	-10	0	0.00000
Olivibacter sp. LS-1	2592345	S	18	-18	0	0.00000
Olivibacter sp. SDN3	2764720	S	16	-16	0	0.00000
Solitalea canadensis	995	S	31	-31	0	0.00000
Anseongella ginsenosidimutans	496056	S	21	-21	0	0.00000
Pseudopedobacter saltans	151895	S	15	-15	0	0.00000
Chitinophaga sp. XS-30	2604421	S	56	-56	0	0.00000
Chitinophaga sp. H33E-04	2703787	S	35	-35	0	0.00000
Chitinophaga sp. MD30	2033437	S	23	-23	0	0.00000
Chitinophaga pinensis	79329	S	62	-62	0	0.00000
Chitinophaga caeni	2029983	S	18	-18	0	0.00000
Arachidicoccus soli	2341117	S	47	-47	0	0.00000
Arachidicoccus ginsenosidivorans	496057	S	45	-45	0	0.00000
Arachidicoccus sp. BS20	1850526	S	11	-11	0	0.00000
Niabella soli	446683	S	38	-38	0	0.00000
Niabella ginsenosidivorans	1176587	S	12	-12	0	0.00000
Flavisolibacter ginsenosidimutans	661481	S	29	-29	0	0.00000
Flavisolibacter sp. 17J28-1	2502779	S	10	-10	0	0.00000
Paraflavitalea soli	2315862	S	46	-46	0	0.00000
Niastella koreensis	354356	S	40	-40	0	0.00000
Pseudobacter ginsenosidimutans	661488	S	17	-17	0	0.00000
Flavihumibacter sp. SB-02	2676868	S	10	-10	0	0.00000
Rhodothermus marinus	29549	S	63	-63	0	0.00000
Salinibacter ruber	146919	S	23	-23	0	0.00000
Haliscomenobacter hydrossis	2350	S	32	-32	0	0.00000
Chlorobium limicola	1092	S	10	-10	0	0.00000
Pelodictyon luteolum	1100	S	18	-18	0	0.00000
Prosthecochloris sp. CIB 2401	1868325	S	23	-23	0	0.00000
Prosthecochloris sp. HL-130-GSB	1974213	S	13	-13	0	0.00000
Chlorobaculum limnaeum	274537	S	13	-13	0	0.00000
Chlorobaculum tepidum	1097	S	10	-10	0	0.00000
Chloroherpeton thalassium	100716	S	12	-12	0	0.00000
Melioribacter roseus	1134405	S	18	-18	0	0.00000
Ignavibacterium album	591197	S	11	-11	0	0.00000
Candidatus Cyclonatronum proteinivorum	1457365	S	14	-14	0	0.00000
Gemmatimonas sp. TET16	2732249	S	11	-11	0	0.00000
Gemmatirosa kalamazoonesis	861299	S	22	-22	0	0.00000
Fibrobacter succinogenes	833	S	35	-35	0	0.00000
Lachnospira eligens	39485	S	145283	-145283	0	0.00000
Anaerostipes hadrus	649756	S	114257	-114257	0	0.00000
Anaerostipes rhamnosivorans	1229621	S	787	-787	0	0.00000
Anaerostipes caccae	105841	S	682	-682	0	0.00000
Blautia sp. SC05B48	2479767	S	41134	-41134	0	0.00000
Blautia sp. LZLJ-3	2779518	S	860	-860	0	0.00000
Blautia producta	33035	S	4825	-4825	0	0.00000
Blautia argi	1912897	S	3307	-3307	0	0.00000
Blautia hansenii	1322	S	2086	-2086	0	0.00000
Roseburia intestinalis	166486	S	23948	-23948	0	0.00000
Roseburia hominis	301301	S	10958	-10958	0	0.00000
Anaerobutyricum hallii	39488	S	26435	-26435	0	0.00000
Enterocloster bolteae	208479	S	9542	-9542	0	0.00000
Enterocloster clostridioformis	1531	S	3239	-3239	0	0.00000
[Ruminococcus] gnavus	33038	S	10581	-10581	0	0.00000
[Clostridium] scindens	29347	S	3886	-3886	0	0.00000
Lachnoclostridium phocaeense	1871021	S	1962	-1962	0	0.00000
Lachnoclostridium sp. YL32	1834196	S	1504	-1504	0	0.00000
[Clostridium] hylemonae	89153	S	668	-668	0	0.00000
Lachnoclostridium phytofermentans	66219	S	330	-330	0	0.00000
Butyrivibrio fibrisolvens	831	S	610	-610	0	0.00000
Butyrivibrio proteoclasticus	43305	S	454	-454	0	0.00000
Butyrivibrio hungatei	185008	S	448	-448	0	0.00000
Lacrimispora saccharolytica	84030	S	908	-908	0	0.00000
Lacrimispora sphenoides	29370	S	534	-534	0	0.00000
Anaerocolumna sp. CTTW	2736602	S	408	-408	0	0.00000
Anaerocolumna sp. CBA3638	2696063	S	322	-322	0	0.00000
Anaerocolumna cellulosilytica	433286	S	360	-360	0	0.00000
Pseudobutyrivibrio xylanivorans	185007	S	902	-902	0	0.00000
Lachnoanaerobaculum umeaense	617123	S	327	-327	0	0.00000
Cellulosilyticum sp. WCF-2	2497860	S	92	-92	0	0.00000
Cellulosilyticum lentocellum	29360	S	22	-22	0	0.00000
Herbinix luporum	1679721	S	157	-157	0	0.00000
Anaerotignum propionicum	28446	S	154	-154	0	0.00000
Faecalibacterium prausnitzii	853	S	318278	-318278	0	0.00000
Ruminococcus bicirculans	1160721	S	51242	-51242	0	0.00000
Ruminococcus champanellensis	1161942	S	658	-658	0	0.00000
Ruminococcus albus	1264	S	266	-266	0	0.00000
Ruminococcus sp. JE7A12	2564099	S	121	-121	0	0.00000
Ruthenibacterium lactatiformans	1550024	S	14128	-14128	0	0.00000
Flavonifractor plautii	292800	S	11544	-11544	0	0.00000
Acutalibacter muris	1796620	S	648	-648	0	0.00000
Caproiciproducens sp. 7D4C2	2721621	S	223	-223	0	0.00000
Caproiciproducens sp. NJN-50	2507162	S	198	-198	0	0.00000
Ethanoligenens harbinense	253239	S	211	-211	0	0.00000
Oscillibacter sp. PEA192	2109687	S	8171	-8171	0	0.00000
Oscillibacter sp. NSJ-62	2763056	S	2429	-2429	0	0.00000
Oscillibacter valericigenes	351091	S	794	-794	0	0.00000
Dysosmobacter welbionis	2093857	S	7804	-7804	0	0.00000
Massilistercora timonensis	2086584	S	8808	-8808	0	0.00000
Intestinimonas butyriciproducens	1297617	S	4919	-4919	0	0.00000
Flintibacter sp. KGMB00164	2610895	S	3381	-3381	0	0.00000
Aminipila sp. JN-18	2507160	S	159	-159	0	0.00000
Aminipila sp. CBA3637	2697030	S	91	-91	0	0.00000
Aminipila butyrica	433296	S	68	-68	0	0.00000
Mogibacterium diversum	114527	S	157	-157	0	0.00000
Mogibacterium pumilum	86332	S	53	-53	0	0.00000
Monoglobus pectinilyticus	1981510	S	360	-360	0	0.00000
Thermaerobacter sp. PB12/4term	2293838	S	18	-18	0	0.00000
Thermaerobacter sp. FW80	2546351	S	15	-15	0	0.00000
Thermaerobacter marianensis	73919	S	23	-23	0	0.00000
Carboxydocella thermautotrophica	178899	S	14	-14	0	0.00000
Clostridioides difficile	1496	S	9393	-9393	0	0.00000
Romboutsia ilealis	1115758	S	157	-157	0	0.00000
Romboutsia sp. CE17	2724150	S	44	-44	0	0.00000
Romboutsia hominis	1507512	S	33	-33	0	0.00000
Peptoclostridium acidaminophilum	1731	S	96	-96	0	0.00000
Peptacetobacter hiranonis	89152	S	62	-62	0	0.00000
Filifactor alocis	143361	S	30	-30	0	0.00000
Paeniclostridium sordellii	1505	S	26	-26	0	0.00000
Paraclostridium bifermentans	1490	S	24	-24	0	0.00000
Acetoanaerobium sticklandii	1511	S	15	-15	0	0.00000
Clostridium sp. SY8519	1042156	S	1151	-1151	0	0.00000
Clostridium sp. DL-VIII	641107	S	56	-56	0	0.00000
Clostridium sp. BNL1100	755731	S	52	-52	0	0.00000
Clostridium sp. JN-1	2483110	S	47	-47	0	0.00000
Clostridium sp. CT4	2320868	S	45	-45	0	0.00000
Clostridium sp. JN-9	2507159	S	42	-42	0	0.00000
Clostridium sp. AWRP	2212991	S	30	-30	0	0.00000
Clostridium sp. 'deep sea'	2779445	S	10	-10	0	0.00000
Clostridium perfringens	1502	S	284	-284	0	0.00000
Clostridium botulinum	1491	S	156	-156	0	0.00000
Clostridium butyricum	1492	S	125	-125	0	0.00000
Clostridium pasteurianum	1501	S	81	-81	0	0.00000
Clostridium tetani	1513	S	75	-75	0	0.00000
Clostridium saccharoperbutylacetonicum	36745	S	58	-58	0	0.00000
Clostridium beijerinckii	1520	S	47	-47	0	0.00000
Clostridium argentinense	29341	S	47	-47	0	0.00000
Clostridium baratii	1561	S	47	-47	0	0.00000
Clostridium thermarum	1716543	S	43	-43	0	0.00000
Clostridium cellulovorans	1493	S	41	-41	0	0.00000
Clostridium novyi	1542	S	41	-41	0	0.00000
Clostridium kluyveri	1534	S	40	-40	0	0.00000
Clostridium bornimense	1216932	S	39	-39	0	0.00000
Clostridium saccharobutylicum	169679	S	35	-35	0	0.00000
Clostridium formicaceticum	1497	S	33	-33	0	0.00000
Clostridium acetobutylicum	1488	S	31	-31	0	0.00000
Clostridium chauvoei	46867	S	28	-28	0	0.00000
Clostridium aceticum	84022	S	27	-27	0	0.00000
Clostridium estertheticum	238834	S	25	-25	0	0.00000
Clostridium fermenticellae	2068654	S	24	-24	0	0.00000
Clostridium taeniosporum	394958	S	21	-21	0	0.00000
Clostridium intestinale	36845	S	20	-20	0	0.00000
Clostridium isatidis	182773	S	20	-20	0	0.00000
Clostridium scatologenes	1548	S	17	-17	0	0.00000
Clostridium cochlearium	1494	S	16	-16	0	0.00000
Clostridium tyrobutyricum	1519	S	15	-15	0	0.00000
Clostridium septicum	1504	S	15	-15	0	0.00000
Clostridium carboxidivorans	217159	S	14	-14	0	0.00000
Clostridium drakei	332101	S	12	-12	0	0.00000
Hungatella hathewayi	154046	S	840	-840	0	0.00000
Alkaliphilus oremlandii	461876	S	32	-32	0	0.00000
Alkaliphilus metalliredigens	208226	S	19	-19	0	0.00000
Crassaminicella sp. SY095	2599308	S	49	-49	0	0.00000
Geosporobacter ferrireducens	1424294	S	48	-48	0	0.00000
Caloramator sp. E03	2576307	S	37	-37	0	0.00000
Candidatus Arthromitus sp. SFB-rat-Yit	1041504	S	26	-26	0	0.00000
Hathewaya histolytica	1498	S	21	-21	0	0.00000
Caloranaerobacter azorensis	116090	S	11	-11	0	0.00000
Eubacterium sp. NSJ-61	2764325	S	1801	-1801	0	0.00000
[Eubacterium] cellulosolvens	29322	S	647	-647	0	0.00000
Eubacterium limosum	1736	S	507	-507	0	0.00000
Eubacterium maltosivorans	2041044	S	374	-374	0	0.00000
Eubacterium callanderi	53442	S	154	-154	0	0.00000
Acetobacterium sp. KB-1	2184575	S	55	-55	0	0.00000
Acetobacterium woodii	33952	S	33	-33	0	0.00000
Christensenella minuta	626937	S	786	-786	0	0.00000
Christensenella sp. Marseille-P3954	2086585	S	423	-423	0	0.00000
Desulfitobacterium hafniense	49338	S	90	-90	0	0.00000
Desulfitobacterium dichloroeliminans	233055	S	29	-29	0	0.00000
Desulfitobacterium dehalogenans	36854	S	25	-25	0	0.00000
Desulfitobacterium metallireducens	142877	S	14	-14	0	0.00000
Dehalobacter restrictus	55583	S	86	-86	0	0.00000
Desulfotomaculum reducens	59610	S	26	-26	0	0.00000
Desulfotomaculum ruminis	1564	S	25	-25	0	0.00000
Desulfotomaculum nigrificans	1565	S	23	-23	0	0.00000
Desulfotomaculum ferrireducens	1833852	S	21	-21	0	0.00000
Desulfosporosinus youngiae	339862	S	25	-25	0	0.00000
Desulfosporosinus orientis	1563	S	22	-22	0	0.00000
Desulfosporosinus acidiphilus	885581	S	20	-20	0	0.00000
Desulfosporosinus meridiei	79209	S	14	-14	0	0.00000
Syntrophobotulus glycolicus	51197	S	70	-70	0	0.00000
Dehalobacterium formicoaceticum	51515	S	51	-51	0	0.00000
Desulfallas gibsoniae	102134	S	42	-42	0	0.00000
Candidatus Desulforudis audaxviator	471827	S	39	-39	0	0.00000
Thermoanaerosceptrum fracticalcis	1712410	S	25	-25	0	0.00000
Desulfofarcimen acetoxidans	58138	S	16	-16	0	0.00000
Thermincola potens	863643	S	14	-14	0	0.00000
Mageeibacillus indolicus	884684	S	224	-224	0	0.00000
Hungateiclostridium thermocellum	1515	S	59	-59	0	0.00000
Hungateiclostridium clariflavum	288965	S	54	-54	0	0.00000
Hungateiclostridium saccincola	1677857	S	50	-50	0	0.00000
Ruminiclostridium cellulolyticum	1521	S	59	-59	0	0.00000
Ruminiclostridium sp. MA18	2488810	S	42	-42	0	0.00000
Pseudoclostridium thermosuccinogenes	84032	S	50	-50	0	0.00000
Thermoclostridium stercorarium	1510	S	38	-38	0	0.00000
Fastidiosipila sanguinis	236753	S	30	-30	0	0.00000
Clostridiales bacterium Choco116	2109689	S	173	-173	0	0.00000
Petrocella atlantisensis	2173034	S	66	-66	0	0.00000
Heliobacterium modesticaldum	35701	S	42	-42	0	0.00000
Heliorestis convoluta	356322	S	10	-10	0	0.00000
Symbiobacterium thermophilum	2734	S	38	-38	0	0.00000
Syntrophothermus lipocalidus	86170	S	23	-23	0	0.00000
Caldicellulosiruptor obsidiansis	717609	S	13	-13	0	0.00000
Thermoanaerobacterium sp. RBIITD	1550240	S	20	-20	0	0.00000
Thermoanaerobacterium xylanolyticum	29329	S	16	-16	0	0.00000
Thermoanaerobacterium thermosaccharolyticum	1517	S	12	-12	0	0.00000
