name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Flavobacterium sp. P2-65	2748320	S	121	-121	0	0.00000
Flavobacterium sp. CJ74	2294119	S	101	-101	0	0.00000
Flavobacterium sp. M31R6	2739062	S	59	-59	0	0.00000
Flavobacterium sp. 140616W15	2478552	S	10	-10	0	0.00000
Flavobacterium columnare	996	S	583	-583	0	0.00000
Flavobacterium arcticum	1784713	S	382	-382	0	0.00000
Flavobacterium magnum	2162713	S	207	-207	0	0.00000
Flavobacterium album	2175091	S	152	-152	0	0.00000
Flavobacterium commune	1306519	S	144	-144	0	0.00000
Flavobacterium faecale	1355330	S	106	-106	0	0.00000
Flavobacterium sediminis	2201181	S	89	-89	0	0.00000
Flavobacterium nackdongense	2547394	S	75	-75	0	0.00000
Flavobacterium anhuiense	459526	S	63	-63	0	0.00000
Flavobacterium johnsoniae	986	S	52	-52	0	0.00000
Flavobacterium crocinum	2183896	S	25	-25	0	0.00000
Flavobacterium nitrogenifigens	1617283	S	24	-24	0	0.00000
Flavobacterium indicum	312277	S	24	-24	0	0.00000
Flavobacterium sangjuense	2518177	S	22	-22	0	0.00000
Flavobacterium kingsejongi	1678728	S	21	-21	0	0.00000
Flavobacterium haoranii	683124	S	13	-13	0	0.00000
Flavobacterium alkalisoli	2602769	S	13	-13	0	0.00000
Flavobacterium gilvum	1492737	S	12	-12	0	0.00000
Capnocytophaga haemolytica	45243	S	350	-350	0	0.00000
Capnocytophaga sp. FDAARGOS_737	2545799	S	165	-165	0	0.00000
Capnocytophaga sp. oral taxon 878	1316596	S	53	-53	0	0.00000
Capnocytophaga gingivalis	1017	S	287	-287	0	0.00000
Capnocytophaga canimorsus	28188	S	261	-261	0	0.00000
Capnocytophaga sputigena	1019	S	167	-167	0	0.00000
Capnocytophaga endodontalis	2708117	S	31	-31	0	0.00000
Capnocytophaga ochracea	1018	S	20	-20	0	0.00000
Capnocytophaga stomatis	1848904	S	14	-14	0	0.00000
Nonlabens sp. Ci31	2608253	S	187	-187	0	0.00000
Nonlabens sp. MB-3u-79	2058134	S	50	-50	0	0.00000
Nonlabens sp. MJ115	2496866	S	14	-14	0	0.00000
Nonlabens spongiae	331648	S	249	-249	0	0.00000
Nonlabens sediminis	319236	S	89	-89	0	0.00000
Nonlabens marinus	930802	S	82	-82	0	0.00000
Nonlabens dokdonensis	328515	S	16	-16	0	0.00000
Winogradskyella helgolandensis	2697010	S	242	-242	0	0.00000
Winogradskyella sp. PG-2	754409	S	157	-157	0	0.00000
Winogradskyella sp. J14-2	1936080	S	16	-16	0	0.00000
Winogradskyella forsetii	2686077	S	38	-38	0	0.00000
Winogradskyella sediminis	1382466	S	17	-17	0	0.00000
Aquimarina sp. AD1	1714848	S	311	-311	0	0.00000
Aquimarina sp. TRL1	2736252	S	46	-46	0	0.00000
Aquimarina sp. AD10	1714849	S	13	-13	0	0.00000
Gramella forsetii	411153	S	120	-120	0	0.00000
Gramella salexigens	1913577	S	98	-98	0	0.00000
Gramella flava	1486245	S	34	-34	0	0.00000
Gramella fulva	2126553	S	23	-23	0	0.00000
Gramella sp. MAR_2010_147	1250205	S	22	-22	0	0.00000
Gramella echinicola	279359	S	14	-14	0	0.00000
Kordia sp. SMS9	2282170	S	299	-299	0	0.00000
Maribacter sp. MJ134	2496865	S	101	-101	0	0.00000
Maribacter cobaltidurans	1178778	S	88	-88	0	0.00000
Dokdonia sp. 4H-3-7-5	983548	S	83	-83	0	0.00000
Dokdonia sp. MED134	313590	S	48	-48	0	0.00000
Dokdonia donghaensis	326320	S	113	-113	0	0.00000
Zunongwangia profunda	398743	S	245	-245	0	0.00000
Tenacibaculum sp. SZ-18	754423	S	57	-57	0	0.00000
Tenacibaculum sp. DSM 106434	2358479	S	56	-56	0	0.00000
Tenacibaculum todarodis	1850252	S	52	-52	0	0.00000
Tenacibaculum jejuense	584609	S	38	-38	0	0.00000
Tenacibaculum maritimum	107401	S	16	-16	0	0.00000
Mariniflexile sp. TRM1-10	2027857	S	219	-219	0	0.00000
Sediminicola sp. YIK13	1453352	S	219	-219	0	0.00000
Polaribacter sp. SA4-12	1312072	S	67	-67	0	0.00000
Polaribacter sp. L3A8	2686361	S	51	-51	0	0.00000
Polaribacter sp. Hel1_33_78	1336804	S	26	-26	0	0.00000
Polaribacter sp. MED152	313598	S	11	-11	0	0.00000
Polaribacter reichenbachii	996801	S	19	-19	0	0.00000
Polaribacter vadi	1774273	S	19	-19	0	0.00000
Wenyingzhuangia fucanilytica	1790137	S	210	-210	0	0.00000
Cellulophaga algicola	59600	S	151	-151	0	0.00000
Cellulophaga baltica	76594	S	29	-29	0	0.00000
Cellulophaga sp. L1A9	2686362	S	14	-14	0	0.00000
Antarcticibacterium flavum	2058175	S	115	-115	0	0.00000
Antarcticibacterium sp. PAMC 28998	2585771	S	84	-84	0	0.00000
Myroides sp. A21	1583100	S	112	-112	0	0.00000
Myroides phaeus	702745	S	31	-31	0	0.00000
Salegentibacter sp. T436	1729720	S	61	-61	0	0.00000
Salegentibacter salegens	143223	S	12	-12	0	0.00000
Euzebyella marina	1761453	S	149	-149	0	0.00000
Formosa sp. Hel1_31_208	1798225	S	65	-65	0	0.00000
Formosa sp. Hel1_33_131	1336794	S	17	-17	0	0.00000
Formosa agariphila	320324	S	22	-22	0	0.00000
Formosa sediminum	2594004	S	13	-13	0	0.00000
Aequorivita sp. H23M31	2494375	S	130	-130	0	0.00000
Aequorivita sublithincola	101385	S	10	-10	0	0.00000
Muricauda ruestringensis	111501	S	94	-94	0	0.00000
Muricauda sp. 501str8	2698672	S	24	-24	0	0.00000
Leeuwenhoekiella sp. ZYFB001	2719912	S	88	-88	0	0.00000
Lacinutrix sp. 5H-3-7-4	983544	S	55	-55	0	0.00000
Lacinutrix sp. Bg11-31	2057808	S	28	-28	0	0.00000
Robiginitalea biformata	252307	S	72	-72	0	0.00000
Algibacter sp. L1A34	2686365	S	42	-42	0	0.00000
Algibacter sp. L3A6	2686366	S	17	-17	0	0.00000
Changchengzhania lutea	2049305	S	51	-51	0	0.00000
Psychroserpens sp. NJDZ02	2570561	S	46	-46	0	0.00000
Tamlana sp. UJ94	2069432	S	45	-45	0	0.00000
Costertonia aggregata	343403	S	44	-44	0	0.00000
Flavivirga eckloniae	1803846	S	44	-44	0	0.00000
Zobellia galactanivorans	63186	S	43	-43	0	0.00000
Arenibacter algicola	616991	S	38	-38	0	0.00000
Gilvibacter sp. SZ-19	754429	S	37	-37	0	0.00000
Flagellimonas maritima	1383885	S	34	-34	0	0.00000
Seonamhaeicola sp. S2-3	1936081	S	32	-32	0	0.00000
Amniculibacterium sp. G2-70	2767188	S	18	-18	0	0.00000
Psychroflexus torquis	57029	S	14	-14	0	0.00000
Muriicola sp. MMS17-SY002	2507538	S	12	-12	0	0.00000
Urechidicola croceus	1850246	S	11	-11	0	0.00000
Chryseobacterium sp.	1871047	S	95	-95	0	0.00000
Chryseobacterium sp. NEB161	2724619	S	64	-64	0	0.00000
Chryseobacterium sp. G0186	2487064	S	42	-42	0	0.00000
Chryseobacterium sp. JV274	1932669	S	35	-35	0	0.00000
Chryseobacterium sp. 3008163	2478663	S	34	-34	0	0.00000
Chryseobacterium sp. POL2	2713414	S	26	-26	0	0.00000
Chryseobacterium sp. NBC 122	2547600	S	26	-26	0	0.00000
Chryseobacterium sp. cx-624	2758037	S	25	-25	0	0.00000
Chryseobacterium sp. IHB B 17019	1721091	S	19	-19	0	0.00000
Chryseobacterium sp. T16E-39	2015076	S	14	-14	0	0.00000
Chryseobacterium sp. 6424	2039166	S	13	-13	0	0.00000
Chryseobacterium sp. G0162	2487063	S	12	-12	0	0.00000
Chryseobacterium sp. StRB126	878220	S	10	-10	0	0.00000
Chryseobacterium indoltheticum	254	S	214	-214	0	0.00000
Chryseobacterium gallinarum	1324352	S	136	-136	0	0.00000
Chryseobacterium indologenes	253	S	128	-128	0	0.00000
Chryseobacterium camelliae	1265445	S	95	-95	0	0.00000
Chryseobacterium joostei	112234	S	73	-73	0	0.00000
Chryseobacterium gleum	250	S	45	-45	0	0.00000
Chryseobacterium taihuense	1141221	S	41	-41	0	0.00000
Chryseobacterium glaciei	1685010	S	30	-30	0	0.00000
Chryseobacterium arthrosphaerae	651561	S	29	-29	0	0.00000
Chryseobacterium carnipullorum	1124835	S	28	-28	0	0.00000
Chryseobacterium bernardetii	1241978	S	14	-14	0	0.00000
Chryseobacterium shandongense	1493872	S	10	-10	0	0.00000
Chryseobacterium haifense	421525	S	81	-81	0	0.00000
Kaistella daneshvariae	2487074	S	33	-33	0	0.00000
Chryseobacterium carnis	1241979	S	24	-24	0	0.00000
Chryseobacterium lactis	1241981	S	11	-11	0	0.00000
Chryseobacterium taklimakanense	536441	S	10	-10	0	0.00000
Elizabethkingia miricola	172045	S	111	-111	0	0.00000
Elizabethkingia anophelis	1117645	S	98	-98	0	0.00000
Elizabethkingia meningoseptica	238	S	18	-18	0	0.00000
Empedobacter brevis	247	S	138	-138	0	0.00000
Empedobacter falsenii	343874	S	83	-83	0	0.00000
Empedobacter stercoris	1628248	S	11	-11	0	0.00000
Ornithobacterium rhinotracheale	28251	S	167	-167	0	0.00000
Weeksella virosa	1014	S	136	-136	0	0.00000
Cruoricaptor ignavus	1118202	S	99	-99	0	0.00000
Cloacibacterium normanense	237258	S	90	-90	0	0.00000
Riemerella anatipestifer	34085	S	27	-27	0	0.00000
Bergeyella cardium	1585976	S	16	-16	0	0.00000
Blattabacterium cuenoti	1653831	S	139	-139	0	0.00000
Blattabacterium sp. (Blattella germanica)	624186	S	25	-25	0	0.00000
Fluviicola taffensis	191579	S	43	-43	0	0.00000
Owenweeksia hongkongensis	253245	S	42	-42	0	0.00000
Hymenobacter sp. S2-20-2	2761579	S	127	-127	0	0.00000
Hymenobacter sp. TS19	2735321	S	114	-114	0	0.00000
Hymenobacter sp. PAMC 26554	1484116	S	65	-65	0	0.00000
Hymenobacter sp. BRD128	2675878	S	56	-56	0	0.00000
Hymenobacter sp. BT18	2724192	S	41	-41	0	0.00000
Hymenobacter sp. DG01	2584940	S	37	-37	0	0.00000
Hymenobacter sp. 17J36-26	2496028	S	35	-35	0	0.00000
Hymenobacter sp. APR13	1356852	S	33	-33	0	0.00000
Hymenobacter sp. NBH84	2596915	S	23	-23	0	0.00000
Hymenobacter sp. PAMC 26628	1484118	S	11	-11	0	0.00000
Hymenobacter sp. BRD67	2675877	S	10	-10	0	0.00000
Hymenobacter jejuensis	2502781	S	200	-200	0	0.00000
Hymenobacter baengnokdamensis	2615203	S	65	-65	0	0.00000
Hymenobacter sedentarius	1411621	S	59	-59	0	0.00000
Hymenobacter nivis	1850093	S	53	-53	0	0.00000
Hymenobacter qilianensis	1385715	S	28	-28	0	0.00000
Pontibacter korlensis	400092	S	250	-250	0	0.00000
Pontibacter sp. SGAir0037	2571030	S	225	-225	0	0.00000
Pontibacter akesuensis	388950	S	199	-199	0	0.00000
Pontibacter pudoricolor	2694930	S	63	-63	0	0.00000
Pontibacter russatus	2694929	S	16	-16	0	0.00000
Pontibacter actiniarum	323450	S	13	-13	0	0.00000
Adhaeribacter swui	2086471	S	155	-155	0	0.00000
Adhaeribacter sp. KUDC8001	2745197	S	66	-66	0	0.00000
Rufibacter sp. DG15C	1379909	S	116	-116	0	0.00000
Rufibacter sp. DG31D	1379910	S	27	-27	0	0.00000
Rufibacter tibetensis	512763	S	59	-59	0	0.00000
Nibribacter sp. BT10	2698458	S	19	-19	0	0.00000
Spirosoma sp. KUDC1026	2745947	S	213	-213	0	0.00000
Spirosoma sp. PL0136	2710596	S	148	-148	0	0.00000
Spirosoma sp. KCTC 42546	2520506	S	136	-136	0	0.00000
Spirosoma sp. TS118	2735870	S	98	-98	0	0.00000
Spirosoma sp. CJU-R4	2728024	S	11	-11	0	0.00000
Spirosoma pollinicola	2057025	S	188	-188	0	0.00000
Spirosoma montaniterrae	1178516	S	122	-122	0	0.00000
Spirosoma aerolatum	1211326	S	62	-62	0	0.00000
Spirosoma rigui	564064	S	45	-45	0	0.00000
Spirosoma radiotolerans	1379870	S	31	-31	0	0.00000
Runella sp. HYN0085	2259595	S	174	-174	0	0.00000
Runella sp. SP2	2268026	S	10	-10	0	0.00000
Runella slithyformis	106	S	148	-148	0	0.00000
Dyadobacter fermentans	94254	S	165	-165	0	0.00000
Arcticibacterium luteifluviistationis	1784714	S	137	-137	0	0.00000
Fibrella sp. ES10-3-2-2	1834519	S	95	-95	0	0.00000
Fibrella aestuarina	651143	S	27	-27	0	0.00000
Cytophaga hutchinsonii	985	S	46	-46	0	0.00000
Leadbetterella byssophila	316068	S	45	-45	0	0.00000
Allopseudarcicella aquatilis	998844	S	27	-27	0	0.00000
Echinicola strongylocentroti	1795355	S	250	-250	0	0.00000
Echinicola sp. LN3S3	2591634	S	166	-166	0	0.00000
Echinicola rosea	1807691	S	164	-164	0	0.00000
Echinicola vietnamensis	390884	S	54	-54	0	0.00000
Cyclobacterium marinum	104	S	151	-151	0	0.00000
Aquiflexum balticum	280473	S	249	-249	0	0.00000
Belliella baltica	232259	S	170	-170	0	0.00000
Algoriphagus machipongonensis	388413	S	64	-64	0	0.00000
Algoriphagus sanaruensis	1727163	S	33	-33	0	0.00000
Algoriphagus sp. Y33	2772483	S	30	-30	0	0.00000
Cardinium endosymbiont of Sogatella furcifera	650378	S	213	-213	0	0.00000
Candidatus Amoebophilus asiaticus	281120	S	82	-82	0	0.00000
Flammeovirga pectinis	2494373	S	58	-58	0	0.00000
Flammeovirga sp. MY04	1191459	S	36	-36	0	0.00000
Bernardetia litoralis	999	S	30	-30	0	0.00000
Chryseolinea soli	2321403	S	15	-15	0	0.00000
Mucilaginibacter sp. F39-2	2728022	S	222	-222	0	0.00000
Mucilaginibacter sp. G2-14	2740462	S	208	-208	0	0.00000
Mucilaginibacter sp. HYN0043	2305508	S	195	-195	0	0.00000
Mucilaginibacter sp. PAMC 26640	1300914	S	53	-53	0	0.00000
Mucilaginibacter sp. 14171R-50	2703789	S	48	-48	0	0.00000
Mucilaginibacter paludis	423351	S	262	-262	0	0.00000
Mucilaginibacter rubeus	2027860	S	252	-252	0	0.00000
Mucilaginibacter ginsenosidivorans	398053	S	155	-155	0	0.00000
Mucilaginibacter gotjawali	1550579	S	87	-87	0	0.00000
Mucilaginibacter xinganensis	1234841	S	79	-79	0	0.00000
Mucilaginibacter mallensis	652787	S	31	-31	0	0.00000
Mucilaginibacter ginsenosidivorax	862126	S	21	-21	0	0.00000
Pedobacter sp. PACM 27299	1727164	S	178	-178	0	0.00000
Pedobacter sp. KBS0701	2578106	S	169	-169	0	0.00000
Pedobacter sp. eg	2201271	S	167	-167	0	0.00000
Pedobacter sp. SW-16	2766984	S	118	-118	0	0.00000
Pedobacter sp. JBR3-12	2789740	S	86	-86	0	0.00000
Pedobacter sp. HDW13	2714940	S	51	-51	0	0.00000
Pedobacter sp. CJ43	2605747	S	19	-19	0	0.00000
Pedobacter sp. G11	2482728	S	10	-10	0	0.00000
Pedobacter steynii	430522	S	388	-388	0	0.00000
Pedobacter roseus	336820	S	182	-182	0	0.00000
Pedobacter ginsengisoli	363852	S	51	-51	0	0.00000
Pedobacter heparinus	984	S	33	-33	0	0.00000
Pedobacter cryoconitis	188932	S	17	-17	0	0.00000
Pedobacter suwonensis	332999	S	13	-13	0	0.00000
Sphingobacterium sp. B29	1933220	S	236	-236	0	0.00000
Sphingobacterium sp. DR205	2713573	S	119	-119	0	0.00000
Sphingobacterium sp. CZ-2	2557994	S	97	-97	0	0.00000
Sphingobacterium sp. ML3W	1538644	S	23	-23	0	0.00000
Sphingobacterium sp. dk4302	2662364	S	19	-19	0	0.00000
Sphingobacterium sp. 21	743722	S	13	-13	0	0.00000
Sphingobacterium mizutaii	1010	S	256	-256	0	0.00000
Sphingobacterium multivorum	28454	S	172	-172	0	0.00000
Sphingobacterium thalpophilum	259	S	162	-162	0	0.00000
Sphingobacterium lactis	797291	S	138	-138	0	0.00000
Sphingobacterium daejeonense	371142	S	44	-44	0	0.00000
Sphingobacterium hotanense	649196	S	34	-34	0	0.00000
Solitalea canadensis	995	S	178	-178	0	0.00000
Olivibacter sp. SDN3	2764720	S	89	-89	0	0.00000
Olivibacter sp. LS-1	2592345	S	26	-26	0	0.00000
Anseongella ginsenosidimutans	496056	S	58	-58	0	0.00000
Pseudopedobacter saltans	151895	S	29	-29	0	0.00000
Chitinophaga sp. H33E-04	2703787	S	342	-342	0	0.00000
Chitinophaga sp. MD30	2033437	S	236	-236	0	0.00000
Chitinophaga sp. XS-30	2604421	S	91	-91	0	0.00000
Chitinophaga pinensis	79329	S	453	-453	0	0.00000
Arachidicoccus soli	2341117	S	423	-423	0	0.00000
Arachidicoccus sp. B3-10	2545455	S	120	-120	0	0.00000
Arachidicoccus sp. BS20	1850526	S	54	-54	0	0.00000
Arachidicoccus ginsenosidivorans	496057	S	39	-39	0	0.00000
Flavisolibacter ginsenosidimutans	661481	S	196	-196	0	0.00000
Flavisolibacter tropicus	1492898	S	139	-139	0	0.00000
Flavisolibacter sp. 17J28-1	2502779	S	80	-80	0	0.00000
Pseudobacter ginsenosidimutans	661488	S	321	-321	0	0.00000
Panacibacter ginsenosidivorans	1813871	S	308	-308	0	0.00000
Paraflavitalea soli	2315862	S	191	-191	0	0.00000
Niastella koreensis	354356	S	172	-172	0	0.00000
Flavihumibacter sp. SB-02	2676868	S	104	-104	0	0.00000
Filimonas lacunae	477680	S	100	-100	0	0.00000
Lacibacter sp. S13-6-6	2760713	S	50	-50	0	0.00000
Niabella ginsenosidivorans	1176587	S	19	-19	0	0.00000
Niabella soli	446683	S	17	-17	0	0.00000
Haliscomenobacter hydrossis	2350	S	105	-105	0	0.00000
Saprospira grandis	1008	S	15	-15	0	0.00000
Salinibacter ruber	146919	S	28	-28	0	0.00000
Rhodothermus marinus	29549	S	18	-18	0	0.00000
Chlorobium phaeobacteroides	1096	S	199	-199	0	0.00000
Chlorobium limicola	1092	S	139	-139	0	0.00000
Chlorobium chlorochromatii	337090	S	102	-102	0	0.00000
Chlorobium phaeovibrioides	1094	S	35	-35	0	0.00000
Pelodictyon luteolum	1100	S	116	-116	0	0.00000
Pelodictyon phaeoclathratiforme	34090	S	50	-50	0	0.00000
Chlorobaculum parvum	274539	S	180	-180	0	0.00000
Chlorobaculum tepidum	1097	S	46	-46	0	0.00000
Prosthecochloris sp. HL-130-GSB	1974213	S	22	-22	0	0.00000
Prosthecochloris sp. CIB 2401	1868325	S	17	-17	0	0.00000
Chloroherpeton thalassium	100716	S	19	-19	0	0.00000
Ignavibacterium album	591197	S	10	-10	0	0.00000
Fibrobacter succinogenes	833	S	286	-286	0	0.00000
Gemmatimonas sp. TET16	2732249	S	106	-106	0	0.00000
Gemmatimonas aurantiaca	173480	S	26	-26	0	0.00000
Anaerostipes hadrus	649756	S	136509	-136509	0	0.00000
Anaerostipes rhamnosivorans	1229621	S	486	-486	0	0.00000
Anaerostipes caccae	105841	S	319	-319	0	0.00000
Blautia sp. SC05B48	2479767	S	18899	-18899	0	0.00000
Blautia sp. LZLJ-3	2779518	S	660	-660	0	0.00000
Blautia producta	33035	S	3538	-3538	0	0.00000
Blautia hansenii	1322	S	1879	-1879	0	0.00000
Blautia argi	1912897	S	1361	-1361	0	0.00000
Anaerobutyricum hallii	39488	S	27629	-27629	0	0.00000
Roseburia hominis	301301	S	14388	-14388	0	0.00000
Roseburia intestinalis	166486	S	6740	-6740	0	0.00000
Enterocloster bolteae	208479	S	3760	-3760	0	0.00000
Enterocloster clostridioformis	1531	S	1813	-1813	0	0.00000
[Ruminococcus] gnavus	33038	S	5743	-5743	0	0.00000
[Clostridium] scindens	29347	S	1932	-1932	0	0.00000
Lachnoclostridium phocaeense	1871021	S	1490	-1490	0	0.00000
Lachnoclostridium sp. YL32	1834196	S	1290	-1290	0	0.00000
[Clostridium] hylemonae	89153	S	534	-534	0	0.00000
Lachnoclostridium phytofermentans	66219	S	302	-302	0	0.00000
Lachnospira eligens	39485	S	2253	-2253	0	0.00000
Butyrivibrio fibrisolvens	831	S	622	-622	0	0.00000
Butyrivibrio hungatei	185008	S	397	-397	0	0.00000
Butyrivibrio proteoclasticus	43305	S	340	-340	0	0.00000
Lacrimispora saccharolytica	84030	S	538	-538	0	0.00000
Lacrimispora sphenoides	29370	S	404	-404	0	0.00000
Anaerocolumna sp. CTTW	2736602	S	309	-309	0	0.00000
Anaerocolumna sp. CBA3638	2696063	S	230	-230	0	0.00000
Anaerocolumna cellulosilytica	433286	S	299	-299	0	0.00000
Pseudobutyrivibrio xylanivorans	185007	S	426	-426	0	0.00000
Lachnoanaerobaculum umeaense	617123	S	214	-214	0	0.00000
Cellulosilyticum sp. WCF-2	2497860	S	28	-28	0	0.00000
Cellulosilyticum lentocellum	29360	S	17	-17	0	0.00000
Herbinix luporum	1679721	S	107	-107	0	0.00000
Anaerotignum propionicum	28446	S	81	-81	0	0.00000
Faecalibacterium prausnitzii	853	S	160606	-160606	0	0.00000
Flavonifractor plautii	292800	S	8291	-8291	0	0.00000
Ruthenibacterium lactatiformans	1550024	S	2124	-2124	0	0.00000
Ruminococcus champanellensis	1161942	S	988	-988	0	0.00000
Ruminococcus bicirculans	1160721	S	519	-519	0	0.00000
Ruminococcus sp. JE7A12	2564099	S	196	-196	0	0.00000
Ruminococcus albus	1264	S	162	-162	0	0.00000
Acutalibacter muris	1796620	S	626	-626	0	0.00000
Caproiciproducens sp. NJN-50	2507162	S	199	-199	0	0.00000
Caproiciproducens sp. 7D4C2	2721621	S	169	-169	0	0.00000
Ethanoligenens harbinense	253239	S	147	-147	0	0.00000
Dysosmobacter welbionis	2093857	S	7781	-7781	0	0.00000
Oscillibacter sp. PEA192	2109687	S	2871	-2871	0	0.00000
Oscillibacter sp. NSJ-62	2763056	S	2133	-2133	0	0.00000
Oscillibacter valericigenes	351091	S	327	-327	0	0.00000
Massilistercora timonensis	2086584	S	2341	-2341	0	0.00000
Intestinimonas butyriciproducens	1297617	S	1578	-1578	0	0.00000
Aminipila sp. JN-18	2507160	S	1430	-1430	0	0.00000
Aminipila sp. CBA3637	2697030	S	36	-36	0	0.00000
Aminipila butyrica	433296	S	40	-40	0	0.00000
Mogibacterium diversum	114527	S	29	-29	0	0.00000
Mogibacterium pumilum	86332	S	17	-17	0	0.00000
Flintibacter sp. KGMB00164	2610895	S	1053	-1053	0	0.00000
Monoglobus pectinilyticus	1981510	S	75	-75	0	0.00000
Clostridium sp. SY8519	1042156	S	845	-845	0	0.00000
Clostridium sp. CT4	2320868	S	135	-135	0	0.00000
Clostridium sp. DL-VIII	641107	S	78	-78	0	0.00000
Clostridium sp. JN-1	2483110	S	68	-68	0	0.00000
Clostridium sp. 'deep sea'	2779445	S	40	-40	0	0.00000
Clostridium sp. JN-9	2507159	S	35	-35	0	0.00000
Clostridium sp. BNL1100	755731	S	26	-26	0	0.00000
Clostridium sp. AWRP	2212991	S	11	-11	0	0.00000
Clostridium perfringens	1502	S	574	-574	0	0.00000
Clostridium botulinum	1491	S	357	-357	0	0.00000
