name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lacrimispora saccharolytica	84030	S	785	-785	0	0.00000
Lacrimispora sphenoides	29370	S	321	-321	0	0.00000
Butyrivibrio fibrisolvens	831	S	363	-363	0	0.00000
Butyrivibrio hungatei	185008	S	220	-220	0	0.00000
Butyrivibrio proteoclasticus	43305	S	199	-199	0	0.00000
Anaerocolumna sp. CBA3638	2696063	S	246	-246	0	0.00000
Anaerocolumna sp. CTTW	2736602	S	236	-236	0	0.00000
Anaerocolumna cellulosilytica	433286	S	194	-194	0	0.00000
Pseudobutyrivibrio xylanivorans	185007	S	445	-445	0	0.00000
Lachnoanaerobaculum umeaense	617123	S	196	-196	0	0.00000
Herbinix luporum	1679721	S	103	-103	0	0.00000
Anaerotignum propionicum	28446	S	92	-92	0	0.00000
Cellulosilyticum sp. WCF-2	2497860	S	40	-40	0	0.00000
Faecalibacterium prausnitzii	853	S	75813	-75813	0	0.00000
Flavonifractor plautii	292800	S	4169	-4169	0	0.00000
Ruminococcus bicirculans	1160721	S	1498	-1498	0	0.00000
Ruminococcus albus	1264	S	331	-331	0	0.00000
Ruminococcus sp. JE7A12	2564099	S	315	-315	0	0.00000
Ruminococcus champanellensis	1161942	S	280	-280	0	0.00000
Ruthenibacterium lactatiformans	1550024	S	1610	-1610	0	0.00000
Acutalibacter muris	1796620	S	354	-354	0	0.00000
Caproiciproducens sp. 7D4C2	2721621	S	126	-126	0	0.00000
Caproiciproducens sp. NJN-50	2507162	S	90	-90	0	0.00000
Ethanoligenens harbinense	253239	S	158	-158	0	0.00000
Oscillibacter sp. PEA192	2109687	S	4884	-4884	0	0.00000
Oscillibacter sp. NSJ-62	2763056	S	788	-788	0	0.00000
Oscillibacter valericigenes	351091	S	313	-313	0	0.00000
Dysosmobacter welbionis	2093857	S	2960	-2960	0	0.00000
Intestinimonas butyriciproducens	1297617	S	2227	-2227	0	0.00000
Massilistercora timonensis	2086584	S	1675	-1675	0	0.00000
Flintibacter sp. KGMB00164	2610895	S	822	-822	0	0.00000
Monoglobus pectinilyticus	1981510	S	254	-254	0	0.00000
Aminipila sp. JN-18	2507160	S	89	-89	0	0.00000
Aminipila sp. CBA3637	2697030	S	29	-29	0	0.00000
Aminipila butyrica	433296	S	20	-20	0	0.00000
Mogibacterium pumilum	86332	S	19	-19	0	0.00000
Mogibacterium diversum	114527	S	11	-11	0	0.00000
Clostridioides difficile	1496	S	4625	-4625	0	0.00000
Peptoclostridium acidaminophilum	1731	S	76	-76	0	0.00000
Romboutsia ilealis	1115758	S	24	-24	0	0.00000
Romboutsia hominis	1507512	S	19	-19	0	0.00000
Romboutsia sp. CE17	2724150	S	19	-19	0	0.00000
Peptacetobacter hiranonis	89152	S	48	-48	0	0.00000
Filifactor alocis	143361	S	20	-20	0	0.00000
Paraclostridium bifermentans	1490	S	17	-17	0	0.00000
Paeniclostridium sordellii	1505	S	16	-16	0	0.00000
Clostridium sp. SY8519	1042156	S	404	-404	0	0.00000
Clostridium sp. BNL1100	755731	S	56	-56	0	0.00000
Clostridium sp. CT4	2320868	S	45	-45	0	0.00000
Clostridium sp. DL-VIII	641107	S	23	-23	0	0.00000
Clostridium sp. JN-9	2507159	S	17	-17	0	0.00000
Clostridium sp. AWRP	2212991	S	14	-14	0	0.00000
Clostridium sp. 'deep sea'	2779445	S	14	-14	0	0.00000
Clostridium perfringens	1502	S	103	-103	0	0.00000
Clostridium botulinum	1491	S	96	-96	0	0.00000
Clostridium butyricum	1492	S	51	-51	0	0.00000
Clostridium pasteurianum	1501	S	50	-50	0	0.00000
Clostridium thermarum	1716543	S	32	-32	0	0.00000
Clostridium kluyveri	1534	S	32	-32	0	0.00000
Clostridium intestinale	36845	S	31	-31	0	0.00000
Clostridium bornimense	1216932	S	31	-31	0	0.00000
Clostridium beijerinckii	1520	S	31	-31	0	0.00000
Clostridium chauvoei	46867	S	23	-23	0	0.00000
Clostridium diolis	223919	S	21	-21	0	0.00000
Clostridium tyrobutyricum	1519	S	20	-20	0	0.00000
Clostridium acetobutylicum	1488	S	17	-17	0	0.00000
Clostridium aceticum	84022	S	17	-17	0	0.00000
Clostridium argentinense	29341	S	17	-17	0	0.00000
Clostridium novyi	1542	S	16	-16	0	0.00000
Clostridium baratii	1561	S	16	-16	0	0.00000
Clostridium septicum	1504	S	16	-16	0	0.00000
Clostridium cellulovorans	1493	S	15	-15	0	0.00000
Clostridium fermenticellae	2068654	S	15	-15	0	0.00000
Clostridium carboxidivorans	217159	S	15	-15	0	0.00000
Clostridium estertheticum	238834	S	14	-14	0	0.00000
Clostridium saccharoperbutylacetonicum	36745	S	14	-14	0	0.00000
Clostridium saccharobutylicum	169679	S	12	-12	0	0.00000
Clostridium formicaceticum	1497	S	12	-12	0	0.00000
Clostridium tetani	1513	S	10	-10	0	0.00000
Hungatella hathewayi	154046	S	543	-543	0	0.00000
Alkaliphilus oremlandii	461876	S	19	-19	0	0.00000
Alkaliphilus metalliredigens	208226	S	11	-11	0	0.00000
Caloranaerobacter azorensis	116090	S	28	-28	0	0.00000
Crassaminicella sp. SY095	2599308	S	27	-27	0	0.00000
Geosporobacter ferrireducens	1424294	S	24	-24	0	0.00000
Butyricicoccus sp. GAM44	2109686	S	18	-18	0	0.00000
Caloramator sp. E03	2576307	S	12	-12	0	0.00000
Eubacterium sp. NSJ-61	2764325	S	479	-479	0	0.00000
[Eubacterium] cellulosolvens	29322	S	284	-284	0	0.00000
Eubacterium limosum	1736	S	218	-218	0	0.00000
Eubacterium maltosivorans	2041044	S	191	-191	0	0.00000
Eubacterium callanderi	53442	S	94	-94	0	0.00000
Acetobacterium sp. KB-1	2184575	S	41	-41	0	0.00000
Acetobacterium woodii	33952	S	10	-10	0	0.00000
Christensenella minuta	626937	S	264	-264	0	0.00000
Christensenella sp. Marseille-P3954	2086585	S	80	-80	0	0.00000
Hungateiclostridium thermocellum	1515	S	52	-52	0	0.00000
Hungateiclostridium clariflavum	288965	S	31	-31	0	0.00000
Hungateiclostridium saccincola	1677857	S	17	-17	0	0.00000
Pseudoclostridium thermosuccinogenes	84032	S	53	-53	0	0.00000
Mageeibacillus indolicus	884684	S	42	-42	0	0.00000
Ruminiclostridium sp. MA18	2488810	S	22	-22	0	0.00000
Ruminiclostridium cellulolyticum	1521	S	18	-18	0	0.00000
Thermoclostridium stercorarium	1510	S	35	-35	0	0.00000
Fastidiosipila sanguinis	236753	S	32	-32	0	0.00000
Desulfitobacterium hafniense	49338	S	47	-47	0	0.00000
Desulfitobacterium dichloroeliminans	233055	S	21	-21	0	0.00000
Desulfitobacterium dehalogenans	36854	S	16	-16	0	0.00000
Dehalobacter restrictus	55583	S	27	-27	0	0.00000
Desulfosporosinus acidiphilus	885581	S	15	-15	0	0.00000
Dehalobacterium formicoaceticum	51515	S	30	-30	0	0.00000
Desulfallas gibsoniae	102134	S	19	-19	0	0.00000
Desulfofarcimen acetoxidans	58138	S	13	-13	0	0.00000
Syntrophobotulus glycolicus	51197	S	11	-11	0	0.00000
Thermoanaerosceptrum fracticalcis	1712410	S	11	-11	0	0.00000
Thermincola potens	863643	S	10	-10	0	0.00000
Clostridiales bacterium Choco116	2109689	S	82	-82	0	0.00000
Heliorestis convoluta	356322	S	36	-36	0	0.00000
Heliobacterium modesticaldum	35701	S	30	-30	0	0.00000
Petrocella atlantisensis	2173034	S	31	-31	0	0.00000
Syntrophomonas wolfei	863	S	16	-16	0	0.00000
Caldicellulosiruptor hydrothermalis	413888	S	10	-10	0	0.00000
Thermoanaerobacterium thermosaccharolyticum	1517	S	23	-23	0	0.00000
Thermoanaerobacterium xylanolyticum	29329	S	12	-12	0	0.00000
Thermoanaerobacter wiegelii	46354	S	15	-15	0	0.00000
Mahella australiensis	252966	S	13	-13	0	0.00000
Halocella sp. SP3-1	2382161	S	18	-18	0	0.00000
Halobacteroides halobius	42422	S	13	-13	0	0.00000
Anoxybacter fermentans	1323375	S	16	-16	0	0.00000
Biomaibacter acetigenes	2316383	S	10	-10	0	0.00000
Staphylococcus aureus	1280	S	77593	-77593	0	0.00000
Staphylococcus cohnii	29382	S	136	-136	0	0.00000
Staphylococcus succinus	61015	S	16	-16	0	0.00000
Bacillus cereus	1396	S	106	-106	0	0.00000
Bacillus thuringiensis	1428	S	32	-32	0	0.00000
Bacillus sp. BD59S	2499213	S	28	-28	0	0.00000
Bacillus sp. 1NLA3E	666686	S	21	-21	0	0.00000
Bacillus sp. SB49	1071080	S	16	-16	0	0.00000
Bacillus sp. FJAT-42376	2014076	S	14	-14	0	0.00000
Bacillus mojavensis	72360	S	21	-21	0	0.00000
Bacillus subtilis	1423	S	21	-21	0	0.00000
Bacillus tequilensis	227866	S	15	-15	0	0.00000
Bacillus paralicheniformis	1648923	S	12	-12	0	0.00000
Bacillus methanolicus	1471	S	27	-27	0	0.00000
Bacillus megaterium	1404	S	24	-24	0	0.00000
Bacillus circulans	1397	S	22	-22	0	0.00000
Bacillus marisflavi	189381	S	22	-22	0	0.00000
Bacillus filamentosus	1402861	S	20	-20	0	0.00000
Bacillus infantis	324767	S	15	-15	0	0.00000
Bacillus coagulans	1398	S	14	-14	0	0.00000
Bacillus thermoamylovorans	35841	S	13	-13	0	0.00000
Virgibacillus halodenitrificans	1482	S	78	-78	0	0.00000
Virgibacillus sp. MSP4-1	2700081	S	18	-18	0	0.00000
Virgibacillus sp. Bac330	2419841	S	10	-10	0	0.00000
Lentibacillus sp. CBA3610	2518176	S	27	-27	0	0.00000
Mesobacillus foraminis	279826	S	15	-15	0	0.00000
Mesobacillus jeotgali	129985	S	10	-10	0	0.00000
Metabacillus sp. KUDC1714	2745198	S	11	-11	0	0.00000
Metabacillus litoralis	152268	S	10	-10	0	0.00000
Fictibacillus arsenicus	255247	S	13	-13	0	0.00000
Cytobacillus oceanisediminis	665099	S	10	-10	0	0.00000
Paenibacillus sp. RUD330	2023772	S	21	-21	0	0.00000
Paenibacillus sp. 32O-W	1695218	S	19	-19	0	0.00000
Paenibacillus sp. HB172198	2565926	S	18	-18	0	0.00000
Paenibacillus sp. JNUCC-31	2777983	S	18	-18	0	0.00000
Paenibacillus sp. JDR-2	324057	S	13	-13	0	0.00000
Paenibacillus sp. FSL R5-0345	1536770	S	13	-13	0	0.00000
Paenibacillus sp. FSL R7-0331	1536773	S	12	-12	0	0.00000
Paenibacillus sp. E222	2748863	S	12	-12	0	0.00000
Paenibacillus sp. UniB2	2726185	S	11	-11	0	0.00000
Paenibacillus sp. BIHB4019	1870819	S	11	-11	0	0.00000
Paenibacillus ihbetae	1870820	S	42	-42	0	0.00000
Paenibacillus donghaensis	414771	S	38	-38	0	0.00000
Paenibacillus protaetiae	2509456	S	32	-32	0	0.00000
Paenibacillus mucilaginosus	61624	S	29	-29	0	0.00000
Paenibacillus larvae	1464	S	26	-26	0	0.00000
Paenibacillus polymyxa	1406	S	23	-23	0	0.00000
Paenibacillus cellulositrophicus	562959	S	22	-22	0	0.00000
Paenibacillus durus	44251	S	21	-21	0	0.00000
Paenibacillus graminis	189425	S	21	-21	0	0.00000
Paenibacillus riograndensis	483937	S	20	-20	0	0.00000
Paenibacillus rhizovicinus	2704463	S	19	-19	0	0.00000
Paenibacillus yonginensis	1462996	S	18	-18	0	0.00000
Paenibacillus lutimineralis	2707005	S	17	-17	0	0.00000
Paenibacillus stellifer	169760	S	16	-16	0	0.00000
Paenibacillus beijingensis	1126833	S	14	-14	0	0.00000
Paenibacillus chitinolyticus	79263	S	14	-14	0	0.00000
Paenibacillus bovis	1616788	S	13	-13	0	0.00000
Paenibacillus xylanilyticus	248903	S	13	-13	0	0.00000
Paenibacillus borealis	160799	S	12	-12	0	0.00000
Paenibacillus naphthalenovorans	162209	S	12	-12	0	0.00000
Paenibacillus sabinae	365617	S	11	-11	0	0.00000
Paenibacillus physcomitrellae	1619311	S	10	-10	0	0.00000
Paenibacillus barcinonensis	198119	S	10	-10	0	0.00000
Paenibacillus odorifer	189426	S	10	-10	0	0.00000
Brevibacillus sp. SCSIO 07484	2496837	S	11	-11	0	0.00000
Brevibacillus brevis	1393	S	10	-10	0	0.00000
Brevibacillus agri	51101	S	10	-10	0	0.00000
Cohnella sp. MFER-1	2728023	S	18	-18	0	0.00000
Aneurinibacillus soli	1500254	S	18	-18	0	0.00000
Aneurinibacillus sp. XH2	1450761	S	10	-10	0	0.00000
Saccharibacillus brassicae	2583377	S	15	-15	0	0.00000
Planococcus plakortidis	1038856	S	13	-13	0	0.00000
Sporosarcina ureae	1571	S	42	-42	0	0.00000
Ureibacillus thermosphaericus	51173	S	24	-24	0	0.00000
Solibacillus sp. R5-41	2048654	S	10	-10	0	0.00000
Jeotgalibacillus malaysiensis	1508404	S	12	-12	0	0.00000
Exiguobacterium sp. Helios	2735868	S	34	-34	0	0.00000
Exiguobacterium sp. ZWU0009	1224749	S	20	-20	0	0.00000
Exiguobacterium sp. AT1b	360911	S	10	-10	0	0.00000
Exiguobacterium antarcticum	132920	S	18	-18	0	0.00000
Gemella sanguinis	84135	S	12	-12	0	0.00000
Gemella haemolysans	1379	S	11	-11	0	0.00000
Listeria monocytogenes	1639	S	28	-28	0	0.00000
Novibacillus thermophilus	1471761	S	10	-10	0	0.00000
Tumebacillus avium	1903704	S	18	-18	0	0.00000
Streptococcus agalactiae	1311	S	443	-443	0	0.00000
Streptococcus thermophilus	1308	S	169	-169	0	0.00000
Streptococcus salivarius	1304	S	152	-152	0	0.00000
Streptococcus suis	1307	S	117	-117	0	0.00000
Streptococcus sp. FDAARGOS_192	1839799	S	11	-11	0	0.00000
Streptococcus sp. HSISM1	1316408	S	11	-11	0	0.00000
Streptococcus sp. LPB0220	2610896	S	10	-10	0	0.00000
Streptococcus pasteurianus	197614	S	43	-43	0	0.00000
Streptococcus sanguinis	1305	S	38	-38	0	0.00000
Streptococcus pyogenes	1314	S	30	-30	0	0.00000
Streptococcus mitis	28037	S	26	-26	0	0.00000
Streptococcus anginosus	1328	S	19	-19	0	0.00000
Streptococcus pneumoniae	1313	S	24	-24	0	0.00000
Streptococcus parasanguinis	1318	S	22	-22	0	0.00000
Streptococcus canis	1329	S	21	-21	0	0.00000
Streptococcus equi	1336	S	10	-10	0	0.00000
Streptococcus himalayensis	1888195	S	18	-18	0	0.00000
Streptococcus lutetiensis	150055	S	18	-18	0	0.00000
Streptococcus australis	113107	S	14	-14	0	0.00000
Streptococcus oralis	1303	S	10	-10	0	0.00000
Streptococcus mutans	1309	S	10	-10	0	0.00000
Lactococcus lactis	1358	S	146	-146	0	0.00000
Enterococcus faecium	1352	S	539	-539	0	0.00000
Enterococcus avium	33945	S	55	-55	0	0.00000
Enterococcus sp. HSIEG1	1316414	S	30	-30	0	0.00000
Enterococcus cecorum	44008	S	23	-23	0	0.00000
Enterococcus saigonensis	1805431	S	22	-22	0	0.00000
Enterococcus faecalis	1351	S	20	-20	0	0.00000
Enterococcus wangshanyuanii	2005703	S	14	-14	0	0.00000
Vagococcus carniphilus	218144	S	14	-14	0	0.00000
Tetragenococcus halophilus	51669	S	19	-19	0	0.00000
Lactobacillus delbrueckii	1584	S	22	-22	0	0.00000
Lactobacillus kefiranofaciens	267818	S	19	-19	0	0.00000
Ligilactobacillus ruminis	1623	S	62	-62	0	0.00000
Lactobacillus rhamnosus	47715	S	34	-34	0	0.00000
Lacticaseibacillus paracasei	1597	S	11	-11	0	0.00000
Lactobacillus pentosus	1589	S	31	-31	0	0.00000
Lactiplantibacillus plantarum	1590	S	20	-20	0	0.00000
Limosilactobacillus fermentum	1613	S	13	-13	0	0.00000
Limosilactobacillus reuteri	1598	S	10	-10	0	0.00000
Lactobacillus sakei	1599	S	13	-13	0	0.00000
Lactobacillus curvatus	28038	S	10	-10	0	0.00000
Lactobacillus harbinensis	304207	S	17	-17	0	0.00000
Oenococcus sp. UCMA 16435	2259623	S	21	-21	0	0.00000
Weissella soli	155866	S	14	-14	0	0.00000
Aerococcus sanguinicola	119206	S	13	-13	0	0.00000
Longibaculum sp. KGMB06250	2584943	S	2767	-2767	0	0.00000
[Clostridium] innocuum	1522	S	1306	-1306	0	0.00000
Erysipelatoclostridium ramosum	1547	S	402	-402	0	0.00000
Faecalitalea cylindroides	39483	S	655	-655	0	0.00000
Amedibacterium intestinale	2583452	S	253	-253	0	0.00000
Turicibacter sp. H121	1712675	S	111	-111	0	0.00000
Intestinibaculum porci	2487118	S	78	-78	0	0.00000
Faecalibaculum rodentium	1702221	S	32	-32	0	0.00000
Veillonella parvula	29466	S	288	-288	0	0.00000
Veillonella sp. T1-7	2682456	S	229	-229	0	0.00000
Veillonella atypica	39777	S	119	-119	0	0.00000
Veillonella dispar	39778	S	92	-92	0	0.00000
Veillonella rodentium	248315	S	19	-19	0	0.00000
Dialister pneumosintes	39950	S	55	-55	0	0.00000
Megasphaera elsdenii	907	S	48	-48	0	0.00000
Megasphaera stantonii	2144175	S	40	-40	0	0.00000
Selenomonas sp. oral taxon 126	712528	S	30	-30	0	0.00000
Selenomonas sp. oral taxon 920	1884263	S	10	-10	0	0.00000
Selenomonas ruminantium	971	S	34	-34	0	0.00000
Selenomonas sputigena	69823	S	18	-18	0	0.00000
Megamonas hypermegale	158847	S	25	-25	0	0.00000
Megamonas funiformis	437897	S	17	-17	0	0.00000
Pectinatus frisingensis	865	S	30	-30	0	0.00000
Pelosinus fermentans	365349	S	34	-34	0	0.00000
Sporomusa termitida	2377	S	14	-14	0	0.00000
