name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Porphyromonas cangingivalis	36874	S	42	-42	0	0.00000
Porphyromonas asaccharolytica	28123	S	25	-25	0	0.00000
Porphyromonas crevioricanis	393921	S	17	-17	0	0.00000
Dysgonomonas sp. HDW5A	2714926	S	21	-21	0	0.00000
Dysgonomonas sp. HDW5B	2714927	S	14	-14	0	0.00000
Petrimonas mucosa	1642646	S	59	-59	0	0.00000
Proteiniphilum saccharofermentans	1642647	S	55	-55	0	0.00000
Paludibacter propionicigenes	185300	S	59	-59	0	0.00000
Tenuifilum thalassicum	2590900	S	10	-10	0	0.00000
Draconibacterium orientale	1168034	S	31	-31	0	0.00000
Draconibacterium sp. M1	2706887	S	31	-31	0	0.00000
Alkalitalea saponilacus	889453	S	21	-21	0	0.00000
Labilibaculum antarcticum	1717717	S	20	-20	0	0.00000
Salinivirga cyanobacteriivorans	1307839	S	15	-15	0	0.00000
Flavobacterium sp. I3-2	2748319	S	38	-38	0	0.00000
Flavobacterium sp. CJ74	2294119	S	33	-33	0	0.00000
Flavobacterium sp. HYN0086	2249356	S	31	-31	0	0.00000
Flavobacterium sp. MDT1-60	1979344	S	25	-25	0	0.00000
Flavobacterium sp. P2-65	2748320	S	22	-22	0	0.00000
Flavobacterium sp. KBS0721	1179672	S	13	-13	0	0.00000
Flavobacterium sp. 140616W15	2478552	S	10	-10	0	0.00000
Flavobacterium columnare	996	S	119	-119	0	0.00000
Flavobacterium gilvum	1492737	S	36	-36	0	0.00000
Flavobacterium johnsoniae	986	S	22	-22	0	0.00000
Flavobacterium alkalisoli	2602769	S	18	-18	0	0.00000
Flavobacterium sediminis	2201181	S	18	-18	0	0.00000
Flavobacterium magnum	2162713	S	18	-18	0	0.00000
Flavobacterium anhuiense	459526	S	17	-17	0	0.00000
Flavobacterium faecale	1355330	S	16	-16	0	0.00000
Flavobacterium nackdongense	2547394	S	15	-15	0	0.00000
Flavobacterium sangjuense	2518177	S	13	-13	0	0.00000
Flavobacterium branchiophilum	55197	S	13	-13	0	0.00000
Flavobacterium commune	1306519	S	11	-11	0	0.00000
Flavobacterium album	2175091	S	11	-11	0	0.00000
Flavobacterium kingsejongi	1678728	S	10	-10	0	0.00000
Flavobacterium arcticum	1784713	S	10	-10	0	0.00000
Capnocytophaga sp. oral taxon 878	1316596	S	10	-10	0	0.00000
Capnocytophaga cynodegmi	28189	S	19	-19	0	0.00000
Capnocytophaga haemolytica	45243	S	17	-17	0	0.00000
Capnocytophaga canimorsus	28188	S	14	-14	0	0.00000
Capnocytophaga gingivalis	1017	S	12	-12	0	0.00000
Capnocytophaga sputigena	1019	S	12	-12	0	0.00000
Capnocytophaga stomatis	1848904	S	12	-12	0	0.00000
Polaribacter sp. Hel1_33_78	1336804	S	46	-46	0	0.00000
Polaribacter sp. BM10	1529069	S	20	-20	0	0.00000
Polaribacter sp. KT25b	1855336	S	15	-15	0	0.00000
Polaribacter sp. ALD11	2058137	S	10	-10	0	0.00000
Polaribacter reichenbachii	996801	S	12	-12	0	0.00000
Gramella forsetii	411153	S	29	-29	0	0.00000
Gramella fulva	2126553	S	21	-21	0	0.00000
Gramella flava	1486245	S	19	-19	0	0.00000
Gramella sp. MAR_2010_147	1250205	S	17	-17	0	0.00000
Nonlabens sp. MJ115	2496866	S	21	-21	0	0.00000
Nonlabens marinus	930802	S	17	-17	0	0.00000
Tenacibaculum maritimum	107401	S	22	-22	0	0.00000
Tenacibaculum sp. SZ-18	754423	S	15	-15	0	0.00000
Tenacibaculum dicentrarchi	669041	S	16	-16	0	0.00000
Winogradskyella sp. PC-19	754417	S	22	-22	0	0.00000
Winogradskyella sp. PG-2	754409	S	10	-10	0	0.00000
Winogradskyella helgolandensis	2697010	S	11	-11	0	0.00000
Winogradskyella sediminis	1382466	S	10	-10	0	0.00000
Winogradskyella forsetii	2686077	S	10	-10	0	0.00000
Maribacter sp. HTCC2170	313603	S	19	-19	0	0.00000
Maribacter sp. MJ134	2496865	S	14	-14	0	0.00000
Maribacter cobaltidurans	1178778	S	15	-15	0	0.00000
Myroides phaeus	702745	S	39	-39	0	0.00000
Aquimarina sp. AD1	1714848	S	17	-17	0	0.00000
Aquimarina sp. TRL1	2736252	S	16	-16	0	0.00000
Aquimarina sp. AD10	1714849	S	14	-14	0	0.00000
Aquimarina sp. BL5	1714860	S	14	-14	0	0.00000
Cellulophaga lytica	979	S	18	-18	0	0.00000
Cellulophaga algicola	59600	S	14	-14	0	0.00000
Cellulophaga baltica	76594	S	10	-10	0	0.00000
Formosa sp. L2A11	2686363	S	11	-11	0	0.00000
Formosa sp. Hel1_31_208	1798225	S	10	-10	0	0.00000
Formosa agariphila	320324	S	17	-17	0	0.00000
Algibacter sp. L1A34	2686365	S	19	-19	0	0.00000
Algibacter alginicilyticus	1736674	S	11	-11	0	0.00000
Arenibacter algicola	616991	S	37	-37	0	0.00000
Muricauda ruestringensis	111501	S	16	-16	0	0.00000
Muricauda sp. 501str8	2698672	S	12	-12	0	0.00000
Olleya sp. Bg11-27	2058135	S	18	-18	0	0.00000
Olleya aquimaris	639310	S	12	-12	0	0.00000
Dokdonia sp. 4H-3-7-5	983548	S	10	-10	0	0.00000
Lacinutrix sp. Bg11-31	2057808	S	14	-14	0	0.00000
Lacinutrix sp. 5H-3-7-4	983544	S	10	-10	0	0.00000
Antarcticibacterium sp. PAMC 28998	2585771	S	18	-18	0	0.00000
Seonamhaeicola sp. S2-3	1936081	S	25	-25	0	0.00000
Leeuwenhoekiella sp. ZYFB001	2719912	S	22	-22	0	0.00000
Amniculibacterium sp. G2-70	2767188	S	19	-19	0	0.00000
Aequorivita sp. H23M31	2494375	S	12	-12	0	0.00000
Mariniflexile sp. TRM1-10	2027857	S	19	-19	0	0.00000
Flavivirga eckloniae	1803846	S	17	-17	0	0.00000
Zunongwangia profunda	398743	S	15	-15	0	0.00000
Wenyingzhuangia fucanilytica	1790137	S	15	-15	0	0.00000
Muriicola sp. MMS17-SY002	2507538	S	15	-15	0	0.00000
Robiginitalea biformata	252307	S	15	-15	0	0.00000
Psychroflexus torquis	57029	S	15	-15	0	0.00000
Sediminicola sp. YIK13	1453352	S	14	-14	0	0.00000
Tamlana sp. UJ94	2069432	S	14	-14	0	0.00000
Zobellia galactanivorans	63186	S	14	-14	0	0.00000
Gillisia sp. Hel1_33_143	1336796	S	13	-13	0	0.00000
Changchengzhania lutea	2049305	S	13	-13	0	0.00000
Psychroserpens sp. NJDZ02	2570561	S	12	-12	0	0.00000
Oceanihabitans sp. IOP_32	2529032	S	12	-12	0	0.00000
Flagellimonas maritima	1383885	S	11	-11	0	0.00000
Kordia sp. SMS9	2282170	S	10	-10	0	0.00000
Costertonia aggregata	343403	S	10	-10	0	0.00000
Chryseobacterium sp.	1871047	S	23	-23	0	0.00000
Chryseobacterium sp. 7-3A	2038776	S	22	-22	0	0.00000
Chryseobacterium sp. G0186	2487064	S	20	-20	0	0.00000
Chryseobacterium sp. POL2	2713414	S	19	-19	0	0.00000
Chryseobacterium sp. G0201	2487065	S	18	-18	0	0.00000
Chryseobacterium sp. SNU WT5	2594269	S	17	-17	0	0.00000
Chryseobacterium sp. IHB B 17019	1721091	S	16	-16	0	0.00000
Chryseobacterium sp. JV274	1932669	S	16	-16	0	0.00000
Chryseobacterium sp. T16E-39	2015076	S	16	-16	0	0.00000
Chryseobacterium sp. NEB161	2724619	S	16	-16	0	0.00000
Chryseobacterium sp. StRB126	878220	S	15	-15	0	0.00000
Chryseobacterium sp. cx-624	2758037	S	14	-14	0	0.00000
Chryseobacterium sp. 3008163	2478663	S	12	-12	0	0.00000
Chryseobacterium sp. NBC 122	2547600	S	10	-10	0	0.00000
Chryseobacterium indologenes	253	S	37	-37	0	0.00000
Chryseobacterium bernardetii	1241978	S	28	-28	0	0.00000
Chryseobacterium gleum	250	S	27	-27	0	0.00000
Chryseobacterium carnipullorum	1124835	S	27	-27	0	0.00000
Chryseobacterium indoltheticum	254	S	24	-24	0	0.00000
Chryseobacterium shandongense	1493872	S	22	-22	0	0.00000
Chryseobacterium arthrosphaerae	651561	S	20	-20	0	0.00000
Chryseobacterium camelliae	1265445	S	20	-20	0	0.00000
Chryseobacterium taihuense	1141221	S	19	-19	0	0.00000
Chryseobacterium manosquense	2754694	S	17	-17	0	0.00000
Chryseobacterium gallinarum	1324352	S	15	-15	0	0.00000
Chryseobacterium aureum	2497456	S	15	-15	0	0.00000
Chryseobacterium joostei	112234	S	14	-14	0	0.00000
Chryseobacterium balustinum	246	S	12	-12	0	0.00000
Chryseobacterium piperi	558152	S	11	-11	0	0.00000
Chryseobacterium glaciei	1685010	S	11	-11	0	0.00000
Chryseobacterium carnis	1241979	S	22	-22	0	0.00000
Kaistella daneshvariae	2487074	S	20	-20	0	0.00000
Chryseobacterium jeonii	266749	S	15	-15	0	0.00000
Chryseobacterium haifense	421525	S	11	-11	0	0.00000
Chryseobacterium lactis	1241981	S	32	-32	0	0.00000
Epilithonimonas vandammei	2487072	S	10	-10	0	0.00000
Chryseobacterium taklimakanense	536441	S	23	-23	0	0.00000
Elizabethkingia anophelis	1117645	S	36	-36	0	0.00000
Elizabethkingia meningoseptica	238	S	26	-26	0	0.00000
Elizabethkingia miricola	172045	S	12	-12	0	0.00000
Empedobacter brevis	247	S	16	-16	0	0.00000
Empedobacter falsenii	343874	S	10	-10	0	0.00000
Riemerella anatipestifer	34085	S	32	-32	0	0.00000
Apibacter raozihei	2500547	S	14	-14	0	0.00000
Ornithobacterium rhinotracheale	28251	S	26	-26	0	0.00000
Cruoricaptor ignavus	1118202	S	15	-15	0	0.00000
Bergeyella cardium	1585976	S	10	-10	0	0.00000
Blattabacterium cuenoti	1653831	S	162	-162	0	0.00000
Blattabacterium sp. DPU	2715232	S	11	-11	0	0.00000
Fluviicola taffensis	191579	S	39	-39	0	0.00000
Candidatus Sulcia muelleri	336810	S	11	-11	0	0.00000
Owenweeksia hongkongensis	253245	S	15	-15	0	0.00000
Hymenobacter sp. DG25A	1385663	S	22	-22	0	0.00000
Hymenobacter sp. TS19	2735321	S	19	-19	0	0.00000
Hymenobacter sp. PAMC 26628	1484118	S	14	-14	0	0.00000
Hymenobacter sp. DG01	2584940	S	13	-13	0	0.00000
Hymenobacter sp. BT18	2724192	S	12	-12	0	0.00000
Hymenobacter sp. NBH84	2596915	S	11	-11	0	0.00000
Hymenobacter sp. BT182	2697562	S	11	-11	0	0.00000
Hymenobacter sp. BRD128	2675878	S	10	-10	0	0.00000
Hymenobacter jejuensis	2502781	S	44	-44	0	0.00000
Hymenobacter sedentarius	1411621	S	22	-22	0	0.00000
Hymenobacter oligotrophus	2319843	S	18	-18	0	0.00000
Hymenobacter qilianensis	1385715	S	13	-13	0	0.00000
Hymenobacter nivis	1850093	S	12	-12	0	0.00000
Pontibacter actiniarum	323450	S	26	-26	0	0.00000
Pontibacter sp. SGAir0037	2571030	S	26	-26	0	0.00000
Pontibacter akesuensis	388950	S	24	-24	0	0.00000
Pontibacter russatus	2694929	S	19	-19	0	0.00000
Pontibacter korlensis	400092	S	16	-16	0	0.00000
Pontibacter pudoricolor	2694930	S	16	-16	0	0.00000
Rufibacter sp. DG31D	1379910	S	25	-25	0	0.00000
Rufibacter sp. DG15C	1379909	S	12	-12	0	0.00000
Rufibacter tibetensis	512763	S	17	-17	0	0.00000
Spirosoma sp. TS118	2735870	S	20	-20	0	0.00000
Spirosoma sp. CJU-R4	2728024	S	18	-18	0	0.00000
Spirosoma sp. BT328	2692134	S	10	-10	0	0.00000
Spirosoma sp. PL0136	2710596	S	10	-10	0	0.00000
Spirosoma sp. KUDC1026	2745947	S	10	-10	0	0.00000
Spirosoma montaniterrae	1178516	S	24	-24	0	0.00000
Spirosoma pollinicola	2057025	S	23	-23	0	0.00000
Spirosoma rigui	564064	S	21	-21	0	0.00000
Spirosoma radiotolerans	1379870	S	20	-20	0	0.00000
Runella sp. SP2	2268026	S	23	-23	0	0.00000
Runella sp. HYN0085	2259595	S	14	-14	0	0.00000
Runella slithyformis	106	S	38	-38	0	0.00000
Dyadobacter fermentans	94254	S	46	-46	0	0.00000
Fibrella aestuarina	651143	S	15	-15	0	0.00000
Fibrella sp. ES10-3-2-2	1834519	S	13	-13	0	0.00000
Cytophaga hutchinsonii	985	S	19	-19	0	0.00000
Leadbetterella byssophila	316068	S	19	-19	0	0.00000
Allopseudarcicella aquatilis	998844	S	16	-16	0	0.00000
Arcticibacterium luteifluviistationis	1784714	S	15	-15	0	0.00000
Rhodocytophaga sp. 172606-1	2704465	S	10	-10	0	0.00000
Algoriphagus sanaruensis	1727163	S	19	-19	0	0.00000
Algoriphagus machipongonensis	388413	S	13	-13	0	0.00000
Echinicola strongylocentroti	1795355	S	12	-12	0	0.00000
Cyclobacterium marinum	104	S	16	-16	0	0.00000
Cyclobacterium amurskyense	320787	S	10	-10	0	0.00000
Aquiflexum balticum	280473	S	24	-24	0	0.00000
Flammeovirga pectinis	2494373	S	45	-45	0	0.00000
Flammeovirga sp. MY04	1191459	S	17	-17	0	0.00000
Chryseolinea soli	2321403	S	29	-29	0	0.00000
Roseivirga pacifica	1267423	S	18	-18	0	0.00000
Marivirga tractuosa	1006	S	10	-10	0	0.00000
Pedobacter sp. HDW13	2714940	S	19	-19	0	0.00000
Pedobacter sp. PACM 27299	1727164	S	17	-17	0	0.00000
Pedobacter sp. CJ43	2605747	S	17	-17	0	0.00000
Pedobacter sp. eg	2201271	S	15	-15	0	0.00000
Pedobacter sp. KBS0701	2578106	S	14	-14	0	0.00000
Pedobacter sp. SW-16	2766984	S	12	-12	0	0.00000
Pedobacter cryoconitis	188932	S	53	-53	0	0.00000
Pedobacter steynii	430522	S	25	-25	0	0.00000
Pedobacter ginsengisoli	363852	S	21	-21	0	0.00000
Pedobacter roseus	336820	S	15	-15	0	0.00000
Pedobacter suwonensis	332999	S	10	-10	0	0.00000
Mucilaginibacter sp. G2-14	2740462	S	31	-31	0	0.00000
Mucilaginibacter sp. PAMC 26640	1300914	S	30	-30	0	0.00000
Mucilaginibacter sp. F39-2	2728022	S	15	-15	0	0.00000
Mucilaginibacter xinganensis	1234841	S	35	-35	0	0.00000
Mucilaginibacter rubeus	2027860	S	25	-25	0	0.00000
Mucilaginibacter paludis	423351	S	23	-23	0	0.00000
Mucilaginibacter mallensis	652787	S	17	-17	0	0.00000
Mucilaginibacter ginsenosidivorax	862126	S	17	-17	0	0.00000
Sphingobacterium sp. ML3W	1538644	S	16	-16	0	0.00000
Sphingobacterium sp. DR205	2713573	S	16	-16	0	0.00000
Sphingobacterium sp. CZ-2	2557994	S	14	-14	0	0.00000
Sphingobacterium sp. dk4302	2662364	S	11	-11	0	0.00000
Sphingobacterium daejeonense	371142	S	19	-19	0	0.00000
Sphingobacterium psychroaquaticum	561061	S	12	-12	0	0.00000
Sphingobacterium thalpophilum	259	S	11	-11	0	0.00000
Sphingobacterium lactis	797291	S	11	-11	0	0.00000
Olivibacter sp. SDN3	2764720	S	70	-70	0	0.00000
Pseudopedobacter saltans	151895	S	27	-27	0	0.00000
Solitalea canadensis	995	S	18	-18	0	0.00000
Chitinophaga sp. XS-30	2604421	S	40	-40	0	0.00000
Chitinophaga sp. MD30	2033437	S	38	-38	0	0.00000
Chitinophaga sp. H33E-04	2703787	S	34	-34	0	0.00000
Chitinophaga pinensis	79329	S	41	-41	0	0.00000
Chitinophaga caeni	2029983	S	25	-25	0	0.00000
Arachidicoccus soli	2341117	S	28	-28	0	0.00000
Arachidicoccus sp. BS20	1850526	S	15	-15	0	0.00000
Arachidicoccus sp. B3-10	2545455	S	13	-13	0	0.00000
Arachidicoccus ginsenosidivorans	496057	S	14	-14	0	0.00000
Flavisolibacter ginsenosidimutans	661481	S	25	-25	0	0.00000
Flavisolibacter sp. 17J28-1	2502779	S	18	-18	0	0.00000
Flavisolibacter tropicus	1492898	S	17	-17	0	0.00000
Filimonas lacunae	477680	S	31	-31	0	0.00000
Niabella ginsenosidivorans	1176587	S	21	-21	0	0.00000
Pseudobacter ginsenosidimutans	661488	S	24	-24	0	0.00000
Paraflavitalea soli	2315862	S	19	-19	0	0.00000
Flavihumibacter sp. SB-02	2676868	S	18	-18	0	0.00000
Niastella koreensis	354356	S	16	-16	0	0.00000
Panacibacter ginsenosidivorans	1813871	S	13	-13	0	0.00000
Rhodothermus marinus	29549	S	37	-37	0	0.00000
Salinibacter ruber	146919	S	33	-33	0	0.00000
Haliscomenobacter hydrossis	2350	S	14	-14	0	0.00000
Chlorobium phaeovibrioides	1094	S	27	-27	0	0.00000
Chlorobium limicola	1092	S	22	-22	0	0.00000
Chlorobium phaeobacteroides	1096	S	21	-21	0	0.00000
Chlorobium chlorochromatii	337090	S	16	-16	0	0.00000
Pelodictyon phaeoclathratiforme	34090	S	19	-19	0	0.00000
Pelodictyon luteolum	1100	S	16	-16	0	0.00000
Prosthecochloris sp. CIB 2401	1868325	S	31	-31	0	0.00000
Prosthecochloris sp. HL-130-GSB	1974213	S	13	-13	0	0.00000
Prosthecochloris aestuarii	1102	S	10	-10	0	0.00000
Chlorobaculum tepidum	1097	S	21	-21	0	0.00000
Chlorobaculum limnaeum	274537	S	18	-18	0	0.00000
Chlorobaculum parvum	274539	S	14	-14	0	0.00000
Chloroherpeton thalassium	100716	S	13	-13	0	0.00000
Melioribacter roseus	1134405	S	61	-61	0	0.00000
Ignavibacterium album	591197	S	26	-26	0	0.00000
Candidatus Cyclonatronum proteinivorum	1457365	S	22	-22	0	0.00000
Gemmatimonas aurantiaca	173480	S	23	-23	0	0.00000
Gemmatimonas sp. TET16	2732249	S	21	-21	0	0.00000
Gemmatirosa kalamazoonesis	861299	S	25	-25	0	0.00000
Fibrobacter succinogenes	833	S	69	-69	0	0.00000
Candidatus Cloacimonas acidaminovorans	456827	S	25	-25	0	0.00000
Lachnospira eligens	39485	S	175191	-175191	0	0.00000
Roseburia intestinalis	166486	S	110554	-110554	0	0.00000
Roseburia hominis	301301	S	48682	-48682	0	0.00000
Anaerostipes hadrus	649756	S	49615	-49615	0	0.00000
Anaerostipes rhamnosivorans	1229621	S	1002	-1002	0	0.00000
Anaerostipes caccae	105841	S	802	-802	0	0.00000
Blautia sp. SC05B48	2479767	S	22606	-22606	0	0.00000
Blautia sp. LZLJ-3	2779518	S	1258	-1258	0	0.00000
Blautia producta	33035	S	3719	-3719	0	0.00000
Blautia hansenii	1322	S	3491	-3491	0	0.00000
Blautia argi	1912897	S	2542	-2542	0	0.00000
Enterocloster bolteae	208479	S	8194	-8194	0	0.00000
Enterocloster clostridioformis	1531	S	4294	-4294	0	0.00000
Anaerobutyricum hallii	39488	S	12737	-12737	0	0.00000
[Clostridium] scindens	29347	S	4153	-4153	0	0.00000
Lachnoclostridium phocaeense	1871021	S	2717	-2717	0	0.00000
Lachnoclostridium sp. YL32	1834196	S	2025	-2025	0	0.00000
[Clostridium] hylemonae	89153	S	1254	-1254	0	0.00000
Lachnoclostridium phytofermentans	66219	S	1141	-1141	0	0.00000
[Ruminococcus] gnavus	33038	S	8484	-8484	0	0.00000
Butyrivibrio fibrisolvens	831	S	2055	-2055	0	0.00000
Butyrivibrio proteoclasticus	43305	S	1680	-1680	0	0.00000
Butyrivibrio hungatei	185008	S	1515	-1515	0	0.00000
Anaerocolumna sp. CTTW	2736602	S	1243	-1243	0	0.00000
Anaerocolumna sp. CBA3638	2696063	S	938	-938	0	0.00000
Anaerocolumna cellulosilytica	433286	S	1015	-1015	0	0.00000
Lacrimispora saccharolytica	84030	S	1479	-1479	0	0.00000
Lacrimispora sphenoides	29370	S	1077	-1077	0	0.00000
Pseudobutyrivibrio xylanivorans	185007	S	2376	-2376	0	0.00000
Lachnoanaerobaculum umeaense	617123	S	1096	-1096	0	0.00000
Cellulosilyticum sp. WCF-2	2497860	S	613	-613	0	0.00000
Cellulosilyticum lentocellum	29360	S	57	-57	0	0.00000
Herbinix luporum	1679721	S	584	-584	0	0.00000
Anaerotignum propionicum	28446	S	486	-486	0	0.00000
Faecalibacterium prausnitzii	853	S	320770	-320770	0	0.00000
Ruthenibacterium lactatiformans	1550024	S	7251	-7251	0	0.00000
Flavonifractor plautii	292800	S	5704	-5704	0	0.00000
Ruminococcus bicirculans	1160721	S	2389	-2389	0	0.00000
Ruminococcus champanellensis	1161942	S	1299	-1299	0	0.00000
Ruminococcus sp. JE7A12	2564099	S	953	-953	0	0.00000
Ruminococcus albus	1264	S	782	-782	0	0.00000
Acutalibacter muris	1796620	S	1090	-1090	0	0.00000
Caproiciproducens sp. 7D4C2	2721621	S	427	-427	0	0.00000
Caproiciproducens sp. NJN-50	2507162	S	303	-303	0	0.00000
Ethanoligenens harbinense	253239	S	481	-481	0	0.00000
Intestinimonas butyriciproducens	1297617	S	8202	-8202	0	0.00000
Massilistercora timonensis	2086584	S	2588	-2588	0	0.00000
Flintibacter sp. KGMB00164	2610895	S	2082	-2082	0	0.00000
Monoglobus pectinilyticus	1981510	S	1067	-1067	0	0.00000
Aminipila sp. JN-18	2507160	S	259	-259	0	0.00000
Aminipila sp. CBA3637	2697030	S	143	-143	0	0.00000
Aminipila butyrica	433296	S	129	-129	0	0.00000
Mogibacterium pumilum	86332	S	120	-120	0	0.00000
Mogibacterium diversum	114527	S	96	-96	0	0.00000
Thermaerobacter sp. FW80	2546351	S	26	-26	0	0.00000
Thermaerobacter sp. PB12/4term	2293838	S	20	-20	0	0.00000
Thermaerobacter marianensis	73919	S	22	-22	0	0.00000
Carboxydocella thermautotrophica	178899	S	54	-54	0	0.00000
Oscillibacter sp. NSJ-62	2763056	S	3209	-3209	0	0.00000
Oscillibacter sp. PEA192	2109687	S	2252	-2252	0	0.00000
Oscillibacter valericigenes	351091	S	691	-691	0	0.00000
Dysosmobacter welbionis	2093857	S	4044	-4044	0	0.00000
Clostridium sp. SY8519	1042156	S	2769	-2769	0	0.00000
Clostridium sp. BNL1100	755731	S	252	-252	0	0.00000
Clostridium sp. CT4	2320868	S	247	-247	0	0.00000
Clostridium sp. DL-VIII	641107	S	167	-167	0	0.00000
Clostridium sp. JN-9	2507159	S	145	-145	0	0.00000
Clostridium sp. JN-1	2483110	S	133	-133	0	0.00000
Clostridium sp. 'deep sea'	2779445	S	60	-60	0	0.00000
Clostridium sp. AWRP	2212991	S	37	-37	0	0.00000
Clostridium botulinum	1491	S	579	-579	0	0.00000
Clostridium perfringens	1502	S	441	-441	0	0.00000
Clostridium butyricum	1492	S	257	-257	0	0.00000
Clostridium pasteurianum	1501	S	248	-248	0	0.00000
Clostridium bornimense	1216932	S	246	-246	0	0.00000
Clostridium saccharoperbutylacetonicum	36745	S	191	-191	0	0.00000
Clostridium kluyveri	1534	S	170	-170	0	0.00000
Clostridium cellulovorans	1493	S	164	-164	0	0.00000
Clostridium tetani	1513	S	159	-159	0	0.00000
Clostridium thermarum	1716543	S	154	-154	0	0.00000
Clostridium saccharobutylicum	169679	S	153	-153	0	0.00000
Clostridium novyi	1542	S	141	-141	0	0.00000
Clostridium baratii	1561	S	134	-134	0	0.00000
Clostridium argentinense	29341	S	126	-126	0	0.00000
Clostridium tyrobutyricum	1519	S	126	-126	0	0.00000
Clostridium taeniosporum	394958	S	123	-123	0	0.00000
Clostridium beijerinckii	1520	S	117	-117	0	0.00000
Clostridium septicum	1504	S	113	-113	0	0.00000
Clostridium intestinale	36845	S	110	-110	0	0.00000
Clostridium acetobutylicum	1488	S	99	-99	0	0.00000
Clostridium carboxidivorans	217159	S	89	-89	0	0.00000
Clostridium estertheticum	238834	S	87	-87	0	0.00000
Clostridium formicaceticum	1497	S	85	-85	0	0.00000
Clostridium isatidis	182773	S	83	-83	0	0.00000
Clostridium cochlearium	1494	S	83	-83	0	0.00000
Clostridium chauvoei	46867	S	81	-81	0	0.00000
Clostridium aceticum	84022	S	75	-75	0	0.00000
Clostridium fermenticellae	2068654	S	68	-68	0	0.00000
Clostridium scatologenes	1548	S	41	-41	0	0.00000
Clostridium drakei	332101	S	37	-37	0	0.00000
Clostridium sporogenes	1509	S	14	-14	0	0.00000
Clostridium ljungdahlii	1538	S	11	-11	0	0.00000
Hungatella hathewayi	154046	S	1737	-1737	0	0.00000
