name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Nonlabens sp. MJ115	2496866	S	87	-87	0	0.00000
Nonlabens sp. Ci31	2608253	S	62	-62	0	0.00000
Nonlabens sp. MB-3u-79	2058134	S	47	-47	0	0.00000
Nonlabens sp. SY33080	2719911	S	17	-17	0	0.00000
Nonlabens sp. MIC269	1476901	S	15	-15	0	0.00000
Nonlabens marinus	930802	S	79	-79	0	0.00000
Nonlabens dokdonensis	328515	S	62	-62	0	0.00000
Nonlabens spongiae	331648	S	40	-40	0	0.00000
Polaribacter sp. L12M9	2738844	S	35	-35	0	0.00000
Polaribacter sp. SA4-10	754397	S	26	-26	0	0.00000
Polaribacter sp. L3A8	2686361	S	24	-24	0	0.00000
Polaribacter sp. SA4-12	1312072	S	23	-23	0	0.00000
Polaribacter sp. Hel1_33_78	1336804	S	18	-18	0	0.00000
Polaribacter sp. MED152	313598	S	16	-16	0	0.00000
Polaribacter sp. KT25b	1855336	S	16	-16	0	0.00000
Polaribacter reichenbachii	996801	S	72	-72	0	0.00000
Polaribacter vadi	1774273	S	38	-38	0	0.00000
Polaribacter haliotis	1888915	S	23	-23	0	0.00000
Muricauda sp. 501str8	2698672	S	156	-156	0	0.00000
Muricauda ruestringensis	111501	S	106	-106	0	0.00000
Muricauda lutaonensis	516051	S	79	-79	0	0.00000
Aequorivita sp. H23M31	2494375	S	230	-230	0	0.00000
Aequorivita sublithincola	101385	S	84	-84	0	0.00000
Dokdonia sp. MED134	313590	S	73	-73	0	0.00000
Dokdonia sp. Dokd-P16	2173169	S	56	-56	0	0.00000
Dokdonia sp. 4H-3-7-5	983548	S	18	-18	0	0.00000
Dokdonia sp. PRO95	1239415	S	17	-17	0	0.00000
Dokdonia donghaensis	326320	S	81	-81	0	0.00000
Myroides phaeus	702745	S	115	-115	0	0.00000
Myroides sp. CJ210	2572594	S	43	-43	0	0.00000
Myroides profundi	480520	S	39	-39	0	0.00000
Myroides odoratus	256	S	23	-23	0	0.00000
Tenacibaculum sp. SZ-18	754423	S	95	-95	0	0.00000
Tenacibaculum sp. DSM 106434	2358479	S	22	-22	0	0.00000
Tenacibaculum maritimum	107401	S	42	-42	0	0.00000
Tenacibaculum jejuense	584609	S	41	-41	0	0.00000
Tenacibaculum todarodis	1850252	S	38	-38	0	0.00000
Tenacibaculum dicentrarchi	669041	S	22	-22	0	0.00000
Winogradskyella forsetii	2686077	S	116	-116	0	0.00000
Winogradskyella sp. PG-2	754409	S	44	-44	0	0.00000
Winogradskyella sp. J14-2	1936080	S	30	-30	0	0.00000
Winogradskyella helgolandensis	2697010	S	36	-36	0	0.00000
Winogradskyella sediminis	1382466	S	21	-21	0	0.00000
Winogradskyella schleiferi	2686078	S	17	-17	0	0.00000
Maribacter sp. MJ134	2496865	S	53	-53	0	0.00000
Maribacter sp. HTCC2170	313603	S	30	-30	0	0.00000
Maribacter sp. T28	1836467	S	22	-22	0	0.00000
Maribacter cobaltidurans	1178778	S	97	-97	0	0.00000
Euzebyella marina	1761453	S	241	-241	0	0.00000
Algibacter sp. L3A6	2686366	S	92	-92	0	0.00000
Algibacter sp. L1A34	2686365	S	71	-71	0	0.00000
Algibacter alginicilyticus	1736674	S	63	-63	0	0.00000
Robiginitalea biformata	252307	S	219	-219	0	0.00000
Leeuwenhoekiella sp. ZYFB001	2719912	S	211	-211	0	0.00000
Aquimarina sp. BL5	1714860	S	84	-84	0	0.00000
Aquimarina sp. TRL1	2736252	S	48	-48	0	0.00000
Aquimarina sp. AD1	1714848	S	26	-26	0	0.00000
Aquimarina sp. AD10	1714849	S	25	-25	0	0.00000
Cellulophaga algicola	59600	S	67	-67	0	0.00000
Cellulophaga lytica	979	S	54	-54	0	0.00000
Cellulophaga sp. L1A9	2686362	S	39	-39	0	0.00000
Cellulophaga baltica	76594	S	31	-31	0	0.00000
Formosa sp. Hel1_33_131	1336794	S	40	-40	0	0.00000
Formosa sp. L2A11	2686363	S	33	-33	0	0.00000
Formosa sp. Hel1_31_208	1798225	S	28	-28	0	0.00000
Formosa sp. Hel3_A1_48	1336795	S	16	-16	0	0.00000
Formosa agariphila	320324	S	46	-46	0	0.00000
Formosa sediminum	2594004	S	11	-11	0	0.00000
Antarcticibacterium flavum	2058175	S	129	-129	0	0.00000
Antarcticibacterium sp. PAMC 28998	2585771	S	38	-38	0	0.00000
Costertonia aggregata	343403	S	142	-142	0	0.00000
Mariniflexile sp. TRM1-10	2027857	S	117	-117	0	0.00000
Kordia antarctica	1218801	S	54	-54	0	0.00000
Kordia sp. SMS9	2282170	S	51	-51	0	0.00000
Zobellia galactanivorans	63186	S	105	-105	0	0.00000
Gilvibacter sp. SZ-19	754429	S	101	-101	0	0.00000
Salegentibacter salegens	143223	S	47	-47	0	0.00000
Salegentibacter sp. T436	1729720	S	37	-37	0	0.00000
Amniculibacterium sp. G2-70	2767188	S	95	-95	0	0.00000
Wenyingzhuangia fucanilytica	1790137	S	87	-87	0	0.00000
Arenibacter algicola	616991	S	85	-85	0	0.00000
Altibacter sp. ALE3EI	2562285	S	80	-80	0	0.00000
Flavivirga eckloniae	1803846	S	79	-79	0	0.00000
Seonamhaeicola sp. S2-3	1936081	S	69	-69	0	0.00000
Gillisia sp. Hel1_33_143	1336796	S	67	-67	0	0.00000
Zunongwangia profunda	398743	S	64	-64	0	0.00000
Sediminicola sp. YIK13	1453352	S	59	-59	0	0.00000
Muriicola sp. MMS17-SY002	2507538	S	51	-51	0	0.00000
Galbibacter sp. BG1	1170699	S	45	-45	0	0.00000
Croceibacter atlanticus	313588	S	43	-43	0	0.00000
Changchengzhania lutea	2049305	S	40	-40	0	0.00000
Olleya aquimaris	639310	S	22	-22	0	0.00000
Olleya sp. Bg11-27	2058135	S	16	-16	0	0.00000
Lutibacter profundi	1622118	S	36	-36	0	0.00000
Tamlana sp. UJ94	2069432	S	36	-36	0	0.00000
Siansivirga zeaxanthinifaciens	762954	S	35	-35	0	0.00000
Psychroflexus torquis	57029	S	33	-33	0	0.00000
Flagellimonas maritima	1383885	S	27	-27	0	0.00000
Aureitalea sp. RR4-38	2094025	S	26	-26	0	0.00000
Mesoflavibacter profundi	2708110	S	13	-13	0	0.00000
Oceanihabitans sp. IOP_32	2529032	S	22	-22	0	0.00000
Urechidicola croceus	1850246	S	12	-12	0	0.00000
Chryseobacterium sp.	1871047	S	110	-110	0	0.00000
Chryseobacterium sp. NEB161	2724619	S	101	-101	0	0.00000
Chryseobacterium sp. 7-3A	2038776	S	80	-80	0	0.00000
Chryseobacterium sp. 6424	2039166	S	77	-77	0	0.00000
Chryseobacterium sp. cx-624	2758037	S	76	-76	0	0.00000
Chryseobacterium sp. G0186	2487064	S	73	-73	0	0.00000
Chryseobacterium sp. StRB126	878220	S	69	-69	0	0.00000
Chryseobacterium sp. JV274	1932669	S	59	-59	0	0.00000
Chryseobacterium sp. G0201	2487065	S	56	-56	0	0.00000
Chryseobacterium sp. NBC 122	2547600	S	55	-55	0	0.00000
Chryseobacterium sp. SNU WT5	2594269	S	50	-50	0	0.00000
Chryseobacterium sp. IHB B 17019	1721091	S	48	-48	0	0.00000
Chryseobacterium sp. 3008163	2478663	S	48	-48	0	0.00000
Chryseobacterium sp. POL2	2713414	S	41	-41	0	0.00000
Chryseobacterium sp. G0162	2487063	S	39	-39	0	0.00000
Chryseobacterium sp. T16E-39	2015076	S	33	-33	0	0.00000
Chryseobacterium camelliae	1265445	S	194	-194	0	0.00000
Chryseobacterium taihuense	1141221	S	158	-158	0	0.00000
Chryseobacterium gleum	250	S	152	-152	0	0.00000
Chryseobacterium glaciei	1685010	S	110	-110	0	0.00000
Chryseobacterium indoltheticum	254	S	109	-109	0	0.00000
Chryseobacterium shandongense	1493872	S	99	-99	0	0.00000
Chryseobacterium indologenes	253	S	87	-87	0	0.00000
Chryseobacterium aureum	2497456	S	80	-80	0	0.00000
Chryseobacterium bernardetii	1241978	S	73	-73	0	0.00000
Chryseobacterium piperi	558152	S	60	-60	0	0.00000
Chryseobacterium gallinarum	1324352	S	57	-57	0	0.00000
Chryseobacterium nakagawai	1241982	S	55	-55	0	0.00000
Chryseobacterium joostei	112234	S	46	-46	0	0.00000
Chryseobacterium balustinum	246	S	43	-43	0	0.00000
Chryseobacterium arthrosphaerae	651561	S	42	-42	0	0.00000
Chryseobacterium carnipullorum	1124835	S	30	-30	0	0.00000
Kaistella daneshvariae	2487074	S	86	-86	0	0.00000
Chryseobacterium carnis	1241979	S	66	-66	0	0.00000
Chryseobacterium antarcticum	266748	S	47	-47	0	0.00000
Chryseobacterium jeonii	266749	S	32	-32	0	0.00000
Chryseobacterium taklimakanense	536441	S	214	-214	0	0.00000
Chryseobacterium lactis	1241981	S	45	-45	0	0.00000
Elizabethkingia anophelis	1117645	S	155	-155	0	0.00000
Elizabethkingia meningoseptica	238	S	150	-150	0	0.00000
Elizabethkingia sp. 2-6	2575699	S	89	-89	0	0.00000
Elizabethkingia sp. JS20170427COW	2583851	S	33	-33	0	0.00000
Elizabethkingia miricola	172045	S	120	-120	0	0.00000
Elizabethkingia ursingii	1756150	S	35	-35	0	0.00000
Elizabethkingia bruuniana	1756149	S	10	-10	0	0.00000
Cruoricaptor ignavus	1118202	S	276	-276	0	0.00000
Empedobacter falsenii	343874	S	113	-113	0	0.00000
Empedobacter brevis	247	S	56	-56	0	0.00000
Empedobacter stercoris	1628248	S	33	-33	0	0.00000
Ornithobacterium rhinotracheale	28251	S	173	-173	0	0.00000
Apibacter sp. B3706	2656760	S	51	-51	0	0.00000
Apibacter sp. B2966	2656761	S	39	-39	0	0.00000
Apibacter raozihei	2500547	S	26	-26	0	0.00000
Riemerella anatipestifer	34085	S	140	-140	0	0.00000
Weeksella virosa	1014	S	52	-52	0	0.00000
Cloacibacterium normanense	237258	S	50	-50	0	0.00000
Bergeyella cardium	1585976	S	48	-48	0	0.00000
Blattabacterium cuenoti	1653831	S	291	-291	0	0.00000
Candidatus Sulcia muelleri	336810	S	48	-48	0	0.00000
Candidatus Walczuchella monophlebidarum	1415657	S	37	-37	0	0.00000
Owenweeksia hongkongensis	253245	S	59	-59	0	0.00000
Fluviicola taffensis	191579	S	54	-54	0	0.00000
Ichthyobacterium seriolicida	242600	S	26	-26	0	0.00000
Hymenobacter sp. PAMC 26554	1484116	S	259	-259	0	0.00000
Hymenobacter sp. PAMC 26628	1484118	S	237	-237	0	0.00000
Hymenobacter sp. TS19	2735321	S	203	-203	0	0.00000
Hymenobacter sp. APR13	1356852	S	198	-198	0	0.00000
Hymenobacter sp. BT18	2724192	S	170	-170	0	0.00000
Hymenobacter sp. NBH84	2596915	S	143	-143	0	0.00000
Hymenobacter sp. BT182	2697562	S	143	-143	0	0.00000
Hymenobacter sp. DG25B	1385664	S	138	-138	0	0.00000
Hymenobacter sp. DG01	2584940	S	133	-133	0	0.00000
Hymenobacter sp. S2-20-2	2761579	S	94	-94	0	0.00000
Hymenobacter sp. BRD128	2675878	S	80	-80	0	0.00000
Hymenobacter sp. BRD67	2675877	S	79	-79	0	0.00000
Hymenobacter sp. DG25A	1385663	S	75	-75	0	0.00000
Hymenobacter sp. 17J36-26	2496028	S	60	-60	0	0.00000
Hymenobacter sp. HDW8	2714932	S	14	-14	0	0.00000
Hymenobacter jejuensis	2502781	S	280	-280	0	0.00000
Hymenobacter nivis	1850093	S	232	-232	0	0.00000
Hymenobacter oligotrophus	2319843	S	196	-196	0	0.00000
Hymenobacter baengnokdamensis	2615203	S	169	-169	0	0.00000
Hymenobacter sedentarius	1411621	S	146	-146	0	0.00000
Hymenobacter qilianensis	1385715	S	104	-104	0	0.00000
Hymenobacter swuensis	1446467	S	69	-69	0	0.00000
Pontibacter korlensis	400092	S	384	-384	0	0.00000
Pontibacter russatus	2694929	S	340	-340	0	0.00000
Pontibacter sp. SGAir0037	2571030	S	299	-299	0	0.00000
Pontibacter akesuensis	388950	S	245	-245	0	0.00000
Pontibacter pudoricolor	2694930	S	178	-178	0	0.00000
Pontibacter actiniarum	323450	S	161	-161	0	0.00000
Rufibacter sp. DG15C	1379909	S	235	-235	0	0.00000
Rufibacter sp. DG31D	1379910	S	228	-228	0	0.00000
Rufibacter tibetensis	512763	S	119	-119	0	0.00000
Nibribacter sp. BT10	2698458	S	179	-179	0	0.00000
Adhaeribacter sp. KUDC8001	2745197	S	107	-107	0	0.00000
Adhaeribacter swui	2086471	S	61	-61	0	0.00000
Spirosoma sp. CJU-R4	2728024	S	270	-270	0	0.00000
Spirosoma sp. KUDC1026	2745947	S	159	-159	0	0.00000
Spirosoma sp. TS118	2735870	S	140	-140	0	0.00000
Spirosoma sp. I-24	2666025	S	93	-93	0	0.00000
Spirosoma sp. KCTC 42546	2520506	S	91	-91	0	0.00000
Spirosoma sp. PL0136	2710596	S	65	-65	0	0.00000
Spirosoma sp. BT328	2692134	S	55	-55	0	0.00000
Spirosoma pollinicola	2057025	S	212	-212	0	0.00000
Spirosoma aerolatum	1211326	S	158	-158	0	0.00000
Spirosoma montaniterrae	1178516	S	131	-131	0	0.00000
Spirosoma rigui	564064	S	123	-123	0	0.00000
Spirosoma radiotolerans	1379870	S	46	-46	0	0.00000
Dyadobacter fermentans	94254	S	560	-560	0	0.00000
Runella sp. HYN0085	2259595	S	112	-112	0	0.00000
Runella sp. SP2	2268026	S	72	-72	0	0.00000
Runella slithyformis	106	S	170	-170	0	0.00000
Fibrella aestuarina	651143	S	268	-268	0	0.00000
Fibrella sp. ES10-3-2-2	1834519	S	135	-135	0	0.00000
Leadbetterella byssophila	316068	S	185	-185	0	0.00000
Rhodocytophaga sp. 172606-1	2704465	S	111	-111	0	0.00000
Allopseudarcicella aquatilis	998844	S	101	-101	0	0.00000
Arcticibacterium luteifluviistationis	1784714	S	98	-98	0	0.00000
Cytophaga hutchinsonii	985	S	47	-47	0	0.00000
Echinicola sp. LN3S3	2591634	S	163	-163	0	0.00000
Echinicola strongylocentroti	1795355	S	146	-146	0	0.00000
Echinicola vietnamensis	390884	S	116	-116	0	0.00000
Echinicola rosea	1807691	S	73	-73	0	0.00000
Algoriphagus sp. Y33	2772483	S	199	-199	0	0.00000
Algoriphagus sanaruensis	1727163	S	180	-180	0	0.00000
Algoriphagus machipongonensis	388413	S	99	-99	0	0.00000
Aquiflexum balticum	280473	S	225	-225	0	0.00000
Cyclobacterium marinum	104	S	98	-98	0	0.00000
Cyclobacterium amurskyense	320787	S	68	-68	0	0.00000
Belliella baltica	232259	S	67	-67	0	0.00000
Flammeovirga pectinis	2494373	S	131	-131	0	0.00000
Flammeovirga sp. MY04	1191459	S	68	-68	0	0.00000
Cardinium endosymbiont of Sogatella furcifera	650378	S	142	-142	0	0.00000
Candidatus Cardinium hertigii	247481	S	28	-28	0	0.00000
Candidatus Amoebophilus asiaticus	281120	S	12	-12	0	0.00000
Chryseolinea soli	2321403	S	186	-186	0	0.00000
Bernardetia litoralis	999	S	114	-114	0	0.00000
Roseivirga pacifica	1267423	S	93	-93	0	0.00000
Marivirga tractuosa	1006	S	81	-81	0	0.00000
Mucilaginibacter sp. HYN0043	2305508	S	222	-222	0	0.00000
Mucilaginibacter sp. G2-14	2740462	S	128	-128	0	0.00000
Mucilaginibacter sp. F39-2	2728022	S	122	-122	0	0.00000
Mucilaginibacter sp. PAMC 26640	1300914	S	121	-121	0	0.00000
Mucilaginibacter sp. 14171R-50	2703789	S	85	-85	0	0.00000
Mucilaginibacter xinganensis	1234841	S	310	-310	0	0.00000
Mucilaginibacter mallensis	652787	S	260	-260	0	0.00000
Mucilaginibacter paludis	423351	S	247	-247	0	0.00000
Mucilaginibacter ginsenosidivorax	862126	S	167	-167	0	0.00000
Mucilaginibacter rubeus	2027860	S	130	-130	0	0.00000
Mucilaginibacter ginsenosidivorans	398053	S	123	-123	0	0.00000
Mucilaginibacter gotjawali	1550579	S	99	-99	0	0.00000
Sphingobacterium sp. DR205	2713573	S	169	-169	0	0.00000
Sphingobacterium sp. ML3W	1538644	S	108	-108	0	0.00000
Sphingobacterium sp. dk4302	2662364	S	97	-97	0	0.00000
Sphingobacterium sp. B29	1933220	S	95	-95	0	0.00000
Sphingobacterium sp. CZ-2	2557994	S	61	-61	0	0.00000
Sphingobacterium sp. 21	743722	S	50	-50	0	0.00000
Sphingobacterium sp. G1-14	2003121	S	42	-42	0	0.00000
Sphingobacterium thalpophilum	259	S	210	-210	0	0.00000
Sphingobacterium mizutaii	1010	S	193	-193	0	0.00000
Sphingobacterium lactis	797291	S	182	-182	0	0.00000
Sphingobacterium psychroaquaticum	561061	S	139	-139	0	0.00000
Sphingobacterium multivorum	28454	S	98	-98	0	0.00000
Sphingobacterium hotanense	649196	S	80	-80	0	0.00000
Sphingobacterium daejeonense	371142	S	43	-43	0	0.00000
Pedobacter sp. eg	2201271	S	195	-195	0	0.00000
Pedobacter sp. CJ43	2605747	S	158	-158	0	0.00000
Pedobacter sp. SW-16	2766984	S	133	-133	0	0.00000
Pedobacter sp. PACM 27299	1727164	S	127	-127	0	0.00000
Pedobacter sp. KBS0701	2578106	S	127	-127	0	0.00000
Pedobacter sp. JBR3-12	2789740	S	96	-96	0	0.00000
Pedobacter sp. HDW13	2714940	S	80	-80	0	0.00000
Pedobacter sp. G11	2482728	S	68	-68	0	0.00000
Pedobacter steynii	430522	S	158	-158	0	0.00000
Pedobacter ginsengisoli	363852	S	123	-123	0	0.00000
Pedobacter suwonensis	332999	S	119	-119	0	0.00000
Pedobacter cryoconitis	188932	S	110	-110	0	0.00000
Pedobacter heparinus	984	S	78	-78	0	0.00000
Pedobacter roseus	336820	S	55	-55	0	0.00000
Anseongella ginsenosidimutans	496056	S	285	-285	0	0.00000
Olivibacter sp. SDN3	2764720	S	134	-134	0	0.00000
Olivibacter sp. LS-1	2592345	S	74	-74	0	0.00000
Solitalea canadensis	995	S	141	-141	0	0.00000
Pseudopedobacter saltans	151895	S	105	-105	0	0.00000
Chitinophaga sp. XS-30	2604421	S	313	-313	0	0.00000
Chitinophaga sp. H33E-04	2703787	S	291	-291	0	0.00000
Chitinophaga sp. MD30	2033437	S	253	-253	0	0.00000
Chitinophaga sp. 1303	2725414	S	24	-24	0	0.00000
Chitinophaga pinensis	79329	S	710	-710	0	0.00000
Chitinophaga caeni	2029983	S	124	-124	0	0.00000
Arachidicoccus soli	2341117	S	321	-321	0	0.00000
Arachidicoccus sp. BS20	1850526	S	226	-226	0	0.00000
Arachidicoccus sp. B3-10	2545455	S	69	-69	0	0.00000
Arachidicoccus ginsenosidivorans	496057	S	93	-93	0	0.00000
Flavisolibacter tropicus	1492898	S	169	-169	0	0.00000
Flavisolibacter sp. 17J28-1	2502779	S	169	-169	0	0.00000
Flavisolibacter ginsenosidimutans	661481	S	51	-51	0	0.00000
Pseudobacter ginsenosidimutans	661488	S	261	-261	0	0.00000
Niastella koreensis	354356	S	219	-219	0	0.00000
Lacibacter sp. S13-6-6	2760713	S	157	-157	0	0.00000
Paraflavitalea soli	2315862	S	149	-149	0	0.00000
Niabella ginsenosidivorans	1176587	S	63	-63	0	0.00000
Niabella soli	446683	S	38	-38	0	0.00000
Flavihumibacter sp. SB-02	2676868	S	113	-113	0	0.00000
Filimonas lacunae	477680	S	76	-76	0	0.00000
Panacibacter ginsenosidivorans	1813871	S	56	-56	0	0.00000
Rhodothermus marinus	29549	S	311	-311	0	0.00000
Salinibacter ruber	146919	S	147	-147	0	0.00000
Haliscomenobacter hydrossis	2350	S	110	-110	0	0.00000
Saprospira grandis	1008	S	77	-77	0	0.00000
Chlorobium limicola	1092	S	102	-102	0	0.00000
Chlorobium phaeovibrioides	1094	S	102	-102	0	0.00000
Chlorobium phaeobacteroides	1096	S	93	-93	0	0.00000
Chlorobium chlorochromatii	337090	S	41	-41	0	0.00000
Pelodictyon luteolum	1100	S	197	-197	0	0.00000
