name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Adhaeribacter sp. KUDC8001	2745197	S	21	-21	0	0.00000
Spirosoma sp. PL0136	2710596	S	33	-33	0	0.00000
Spirosoma sp. CJU-R4	2728024	S	14	-14	0	0.00000
Spirosoma aerolatum	1211326	S	15	-15	0	0.00000
Spirosoma radiotolerans	1379870	S	13	-13	0	0.00000
Spirosoma pollinicola	2057025	S	13	-13	0	0.00000
Runella sp. HYN0085	2259595	S	56	-56	0	0.00000
Runella slithyformis	106	S	23	-23	0	0.00000
Leadbetterella byssophila	316068	S	32	-32	0	0.00000
Cytophaga hutchinsonii	985	S	21	-21	0	0.00000
Fibrella aestuarina	651143	S	10	-10	0	0.00000
Fibrella sp. ES10-3-2-2	1834519	S	10	-10	0	0.00000
Rhodocytophaga sp. 172606-1	2704465	S	15	-15	0	0.00000
Arcticibacterium luteifluviistationis	1784714	S	13	-13	0	0.00000
Dyadobacter fermentans	94254	S	10	-10	0	0.00000
Echinicola sp. LN3S3	2591634	S	19	-19	0	0.00000
Echinicola vietnamensis	390884	S	10	-10	0	0.00000
Algoriphagus sanaruensis	1727163	S	20	-20	0	0.00000
Algoriphagus machipongonensis	388413	S	11	-11	0	0.00000
Cyclobacterium marinum	104	S	29	-29	0	0.00000
Aquiflexum balticum	280473	S	27	-27	0	0.00000
Roseivirga pacifica	1267423	S	20	-20	0	0.00000
Flammeovirga sp. MY04	1191459	S	10	-10	0	0.00000
Mucilaginibacter sp. PAMC 26640	1300914	S	72	-72	0	0.00000
Mucilaginibacter sp. F39-2	2728022	S	21	-21	0	0.00000
Mucilaginibacter sp. G2-14	2740462	S	17	-17	0	0.00000
Mucilaginibacter ginsenosidivorax	862126	S	77	-77	0	0.00000
Mucilaginibacter xinganensis	1234841	S	22	-22	0	0.00000
Mucilaginibacter gotjawali	1550579	S	20	-20	0	0.00000
Mucilaginibacter paludis	423351	S	15	-15	0	0.00000
Mucilaginibacter mallensis	652787	S	13	-13	0	0.00000
Mucilaginibacter rubeus	2027860	S	13	-13	0	0.00000
Pedobacter sp. CJ43	2605747	S	29	-29	0	0.00000
Pedobacter sp. KBS0701	2578106	S	17	-17	0	0.00000
Pedobacter steynii	430522	S	40	-40	0	0.00000
Pedobacter heparinus	984	S	21	-21	0	0.00000
Pedobacter suwonensis	332999	S	19	-19	0	0.00000
Sphingobacterium sp. DR205	2713573	S	60	-60	0	0.00000
Sphingobacterium sp. CZ-2	2557994	S	19	-19	0	0.00000
Sphingobacterium sp. ML3W	1538644	S	12	-12	0	0.00000
Sphingobacterium hotanense	649196	S	16	-16	0	0.00000
Sphingobacterium daejeonense	371142	S	15	-15	0	0.00000
Pseudopedobacter saltans	151895	S	94	-94	0	0.00000
Anseongella ginsenosidimutans	496056	S	42	-42	0	0.00000
Solitalea canadensis	995	S	36	-36	0	0.00000
Chitinophaga sp. MD30	2033437	S	76	-76	0	0.00000
Chitinophaga sp. XS-30	2604421	S	38	-38	0	0.00000
Chitinophaga sp. H33E-04	2703787	S	22	-22	0	0.00000
Chitinophaga pinensis	79329	S	42	-42	0	0.00000
Arachidicoccus sp. BS20	1850526	S	47	-47	0	0.00000
Panacibacter ginsenosidivorans	1813871	S	51	-51	0	0.00000
Flavihumibacter sp. SB-02	2676868	S	20	-20	0	0.00000
Niabella soli	446683	S	10	-10	0	0.00000
Niastella koreensis	354356	S	17	-17	0	0.00000
Pseudobacter ginsenosidimutans	661488	S	15	-15	0	0.00000
Paraflavitalea soli	2315862	S	13	-13	0	0.00000
Haliscomenobacter hydrossis	2350	S	10	-10	0	0.00000
Prosthecochloris sp. GSB1	281093	S	27	-27	0	0.00000
Prosthecochloris sp. CIB 2401	1868325	S	19	-19	0	0.00000
Prosthecochloris sp. HL-130-GSB	1974213	S	11	-11	0	0.00000
Chlorobium phaeobacteroides	1096	S	22	-22	0	0.00000
Pelodictyon luteolum	1100	S	12	-12	0	0.00000
Chlorobaculum parvum	274539	S	12	-12	0	0.00000
Melioribacter roseus	1134405	S	40	-40	0	0.00000
Gemmatimonas sp. TET16	2732249	S	29	-29	0	0.00000
Gemmatimonas aurantiaca	173480	S	11	-11	0	0.00000
Candidatus Cloacimonas acidaminovorans	456827	S	37	-37	0	0.00000
Fibrobacter succinogenes	833	S	34	-34	0	0.00000
Faecalibacterium prausnitzii	853	S	1623268	-1623268	0	0.00000
Flavonifractor plautii	292800	S	42434	-42434	0	0.00000
Ruthenibacterium lactatiformans	1550024	S	31698	-31698	0	0.00000
Acutalibacter muris	1796620	S	1921	-1921	0	0.00000
Ruminococcus champanellensis	1161942	S	384	-384	0	0.00000
Ruminococcus bicirculans	1160721	S	359	-359	0	0.00000
Ruminococcus sp. JE7A12	2564099	S	255	-255	0	0.00000
Ruminococcus albus	1264	S	241	-241	0	0.00000
Caproiciproducens sp. 7D4C2	2721621	S	328	-328	0	0.00000
Caproiciproducens sp. NJN-50	2507162	S	283	-283	0	0.00000
Ethanoligenens harbinense	253239	S	274	-274	0	0.00000
[Ruminococcus] gnavus	33038	S	250320	-250320	0	0.00000
Blautia sp. SC05B48	2479767	S	64536	-64536	0	0.00000
Blautia sp. LZLJ-3	2779518	S	1832	-1832	0	0.00000
Blautia sp. YL58	1796616	S	52	-52	0	0.00000
Blautia producta	33035	S	60369	-60369	0	0.00000
Blautia argi	1912897	S	12099	-12099	0	0.00000
Blautia hansenii	1322	S	8195	-8195	0	0.00000
Anaerobutyricum hallii	39488	S	94609	-94609	0	0.00000
Enterocloster bolteae	208479	S	38817	-38817	0	0.00000
Enterocloster clostridioformis	1531	S	14218	-14218	0	0.00000
[Clostridium] scindens	29347	S	24833	-24833	0	0.00000
Lachnoclostridium sp. YL32	1834196	S	16511	-16511	0	0.00000
Lachnoclostridium phocaeense	1871021	S	5124	-5124	0	0.00000
[Clostridium] hylemonae	89153	S	2657	-2657	0	0.00000
Lachnoclostridium phytofermentans	66219	S	1142	-1142	0	0.00000
Anaerostipes caccae	105841	S	37017	-37017	0	0.00000
Anaerostipes hadrus	649756	S	6974	-6974	0	0.00000
Anaerostipes rhamnosivorans	1229621	S	1952	-1952	0	0.00000
Roseburia intestinalis	166486	S	21900	-21900	0	0.00000
Roseburia hominis	301301	S	17764	-17764	0	0.00000
Lacrimispora saccharolytica	84030	S	3443	-3443	0	0.00000
Lacrimispora sphenoides	29370	S	3036	-3036	0	0.00000
Anaerocolumna sp. CBA3638	2696063	S	1361	-1361	0	0.00000
Anaerocolumna sp. CTTW	2736602	S	1312	-1312	0	0.00000
Anaerocolumna cellulosilytica	433286	S	1299	-1299	0	0.00000
Butyrivibrio fibrisolvens	831	S	1571	-1571	0	0.00000
Butyrivibrio proteoclasticus	43305	S	1151	-1151	0	0.00000
Butyrivibrio hungatei	185008	S	839	-839	0	0.00000
Lachnospira eligens	39485	S	3668	-3668	0	0.00000
Pseudobutyrivibrio xylanivorans	185007	S	1401	-1401	0	0.00000
Lachnoanaerobaculum umeaense	617123	S	710	-710	0	0.00000
Herbinix luporum	1679721	S	570	-570	0	0.00000
Cellulosilyticum sp. WCF-2	2497860	S	250	-250	0	0.00000
Cellulosilyticum lentocellum	29360	S	31	-31	0	0.00000
Anaerotignum propionicum	28446	S	503	-503	0	0.00000
Intestinimonas butyriciproducens	1297617	S	67915	-67915	0	0.00000
Massilistercora timonensis	2086584	S	7110	-7110	0	0.00000
Flintibacter sp. KGMB00164	2610895	S	3311	-3311	0	0.00000
Aminipila sp. JN-18	2507160	S	274	-274	0	0.00000
Aminipila sp. CBA3637	2697030	S	152	-152	0	0.00000
Aminipila butyrica	433296	S	169	-169	0	0.00000
Mogibacterium pumilum	86332	S	136	-136	0	0.00000
Mogibacterium diversum	114527	S	80	-80	0	0.00000
Monoglobus pectinilyticus	1981510	S	710	-710	0	0.00000
Carboxydocella thermautotrophica	178899	S	91	-91	0	0.00000
Thermaerobacter sp. FW80	2546351	S	23	-23	0	0.00000
Thermaerobacter sp. PB12/4term	2293838	S	16	-16	0	0.00000
Thermaerobacter marianensis	73919	S	12	-12	0	0.00000
Clostridioides difficile	1496	S	31558	-31558	0	0.00000
Peptacetobacter hiranonis	89152	S	225	-225	0	0.00000
Romboutsia ilealis	1115758	S	111	-111	0	0.00000
Romboutsia sp. CE17	2724150	S	41	-41	0	0.00000
Romboutsia hominis	1507512	S	34	-34	0	0.00000
Filifactor alocis	143361	S	77	-77	0	0.00000
Acetoanaerobium sticklandii	1511	S	50	-50	0	0.00000
Peptoclostridium acidaminophilum	1731	S	48	-48	0	0.00000
Paeniclostridium sordellii	1505	S	45	-45	0	0.00000
Paraclostridium bifermentans	1490	S	14	-14	0	0.00000
Oscillibacter sp. PEA192	2109687	S	17690	-17690	0	0.00000
Oscillibacter sp. NSJ-62	2763056	S	2614	-2614	0	0.00000
Oscillibacter valericigenes	351091	S	495	-495	0	0.00000
Dysosmobacter welbionis	2093857	S	9034	-9034	0	0.00000
Hungatella hathewayi	154046	S	23143	-23143	0	0.00000
Clostridium sp. SY8519	1042156	S	2019	-2019	0	0.00000
Clostridium sp. BNL1100	755731	S	159	-159	0	0.00000
Clostridium sp. JN-9	2507159	S	128	-128	0	0.00000
Clostridium sp. DL-VIII	641107	S	92	-92	0	0.00000
Clostridium sp. CT4	2320868	S	91	-91	0	0.00000
Clostridium sp. JN-1	2483110	S	66	-66	0	0.00000
Clostridium sp. AWRP	2212991	S	49	-49	0	0.00000
Clostridium sp. 'deep sea'	2779445	S	10	-10	0	0.00000
Clostridium perfringens	1502	S	957	-957	0	0.00000
Clostridium botulinum	1491	S	497	-497	0	0.00000
Clostridium pasteurianum	1501	S	191	-191	0	0.00000
Clostridium butyricum	1492	S	186	-186	0	0.00000
Clostridium kluyveri	1534	S	180	-180	0	0.00000
Clostridium saccharoperbutylacetonicum	36745	S	171	-171	0	0.00000
Clostridium thermarum	1716543	S	130	-130	0	0.00000
Clostridium beijerinckii	1520	S	128	-128	0	0.00000
Clostridium bornimense	1216932	S	113	-113	0	0.00000
Clostridium aceticum	84022	S	111	-111	0	0.00000
Clostridium baratii	1561	S	99	-99	0	0.00000
Clostridium cellulovorans	1493	S	92	-92	0	0.00000
Clostridium argentinense	29341	S	88	-88	0	0.00000
Clostridium carboxidivorans	217159	S	81	-81	0	0.00000
Clostridium estertheticum	238834	S	73	-73	0	0.00000
Clostridium saccharobutylicum	169679	S	73	-73	0	0.00000
Clostridium septicum	1504	S	70	-70	0	0.00000
Clostridium novyi	1542	S	69	-69	0	0.00000
Clostridium intestinale	36845	S	60	-60	0	0.00000
Clostridium tetani	1513	S	56	-56	0	0.00000
Clostridium drakei	332101	S	54	-54	0	0.00000
Clostridium fermenticellae	2068654	S	52	-52	0	0.00000
Clostridium acetobutylicum	1488	S	52	-52	0	0.00000
Clostridium chauvoei	46867	S	49	-49	0	0.00000
Clostridium formicaceticum	1497	S	39	-39	0	0.00000
Clostridium taeniosporum	394958	S	36	-36	0	0.00000
Clostridium isatidis	182773	S	32	-32	0	0.00000
Clostridium tyrobutyricum	1519	S	30	-30	0	0.00000
Clostridium scatologenes	1548	S	18	-18	0	0.00000
Clostridium diolis	223919	S	15	-15	0	0.00000
Clostridium cochlearium	1494	S	10	-10	0	0.00000
Geosporobacter ferrireducens	1424294	S	187	-187	0	0.00000
Alkaliphilus oremlandii	461876	S	98	-98	0	0.00000
Alkaliphilus metalliredigens	208226	S	43	-43	0	0.00000
Crassaminicella sp. SY095	2599308	S	76	-76	0	0.00000
Hathewaya histolytica	1498	S	74	-74	0	0.00000
Caloramator sp. E03	2576307	S	48	-48	0	0.00000
Candidatus Arthromitus sp. SFB-rat-Yit	1041504	S	19	-19	0	0.00000
Caloranaerobacter azorensis	116090	S	17	-17	0	0.00000
Eubacterium limosum	1736	S	5975	-5975	0	0.00000
Eubacterium sp. NSJ-61	2764325	S	5200	-5200	0	0.00000
Eubacterium maltosivorans	2041044	S	1726	-1726	0	0.00000
[Eubacterium] cellulosolvens	29322	S	1602	-1602	0	0.00000
Eubacterium callanderi	53442	S	1012	-1012	0	0.00000
Acetobacterium sp. KB-1	2184575	S	145	-145	0	0.00000
Acetobacterium woodii	33952	S	99	-99	0	0.00000
Clostridiales bacterium Choco116	2109689	S	1908	-1908	0	0.00000
Desulfitobacterium hafniense	49338	S	332	-332	0	0.00000
Desulfitobacterium dichloroeliminans	233055	S	58	-58	0	0.00000
Desulfitobacterium metallireducens	142877	S	31	-31	0	0.00000
Desulfitobacterium dehalogenans	36854	S	28	-28	0	0.00000
Desulfotomaculum ruminis	1564	S	108	-108	0	0.00000
Desulfotomaculum reducens	59610	S	68	-68	0	0.00000
Desulfotomaculum ferrireducens	1833852	S	33	-33	0	0.00000
Desulfotomaculum nigrificans	1565	S	18	-18	0	0.00000
Dehalobacter restrictus	55583	S	50	-50	0	0.00000
Dehalobacter sp. CF	1131462	S	22	-22	0	0.00000
Syntrophobotulus glycolicus	51197	S	163	-163	0	0.00000
Desulfosporosinus orientis	1563	S	47	-47	0	0.00000
Desulfosporosinus youngiae	339862	S	47	-47	0	0.00000
Desulfosporosinus meridiei	79209	S	30	-30	0	0.00000
Desulfosporosinus acidiphilus	885581	S	29	-29	0	0.00000
Dehalobacterium formicoaceticum	51515	S	156	-156	0	0.00000
Desulfallas gibsoniae	102134	S	129	-129	0	0.00000
Desulfofarcimen acetoxidans	58138	S	76	-76	0	0.00000
Thermoanaerosceptrum fracticalcis	1712410	S	73	-73	0	0.00000
Thermincola potens	863643	S	48	-48	0	0.00000
Christensenella minuta	626937	S	898	-898	0	0.00000
Christensenella sp. Marseille-P3954	2086585	S	734	-734	0	0.00000
Hungateiclostridium clariflavum	288965	S	191	-191	0	0.00000
Hungateiclostridium thermocellum	1515	S	116	-116	0	0.00000
Hungateiclostridium saccincola	1677857	S	79	-79	0	0.00000
Ruminiclostridium cellulolyticum	1521	S	135	-135	0	0.00000
Ruminiclostridium sp. MA18	2488810	S	93	-93	0	0.00000
Pseudoclostridium thermosuccinogenes	84032	S	215	-215	0	0.00000
Thermoclostridium stercorarium	1510	S	140	-140	0	0.00000
Mageeibacillus indolicus	884684	S	103	-103	0	0.00000
Fastidiosipila sanguinis	236753	S	21	-21	0	0.00000
Petrocella atlantisensis	2173034	S	316	-316	0	0.00000
Syntrophomonas wolfei	863	S	67	-67	0	0.00000
Syntrophothermus lipocalidus	86170	S	24	-24	0	0.00000
Candidatus Syntrophocurvum alkaliphilum	2293317	S	16	-16	0	0.00000
Heliobacterium modesticaldum	35701	S	48	-48	0	0.00000
Heliorestis convoluta	356322	S	18	-18	0	0.00000
Symbiobacterium thermophilum	2734	S	44	-44	0	0.00000
Caldicellulosiruptor obsidiansis	717609	S	60	-60	0	0.00000
Caldicellulosiruptor hydrothermalis	413888	S	36	-36	0	0.00000
Caldicellulosiruptor saccharolyticus	44001	S	15	-15	0	0.00000
Thermoanaerobacterium aotearoense	47490	S	45	-45	0	0.00000
Thermoanaerobacterium thermosaccharolyticum	1517	S	42	-42	0	0.00000
Thermoanaerobacterium sp. RBIITD	1550240	S	41	-41	0	0.00000
Thermoanaerobacterium xylanolyticum	29329	S	34	-34	0	0.00000
Thermoanaerobacter wiegelii	46354	S	11	-11	0	0.00000
Moorella thermoacetica	1525	S	52	-52	0	0.00000
Moorella glycerini	55779	S	17	-17	0	0.00000
Caldanaerobacter subterraneus	911092	S	26	-26	0	0.00000
Carboxydothermus hydrogenoformans	129958	S	21	-21	0	0.00000
Thermanaeromonas toyohensis	161154	S	21	-21	0	0.00000
Mahella australiensis	252966	S	122	-122	0	0.00000
Halocella sp. SP3-1	2382161	S	59	-59	0	0.00000
Halanaerobium praevalens	2331	S	35	-35	0	0.00000
Halanaerobium hydrogeniformans	656519	S	13	-13	0	0.00000
Halothermothrix orenii	31909	S	28	-28	0	0.00000
Acetohalobium arabaticum	28187	S	44	-44	0	0.00000
Halobacteroides halobius	42422	S	21	-21	0	0.00000
Anoxybacter fermentans	1323375	S	55	-55	0	0.00000
Biomaibacter acetigenes	2316383	S	54	-54	0	0.00000
Tepidanaerobacter acetatoxydans	499229	S	52	-52	0	0.00000
Thermosediminibacter oceani	291990	S	31	-31	0	0.00000
Natranaerobius thermophilus	375929	S	10	-10	0	0.00000
Staphylococcus aureus	1280	S	227367	-227367	0	0.00000
Staphylococcus cohnii	29382	S	116	-116	0	0.00000
Staphylococcus nepalensis	214473	S	48	-48	0	0.00000
Staphylococcus haemolyticus	1283	S	40	-40	0	0.00000
Staphylococcus hyicus	1284	S	27	-27	0	0.00000
Staphylococcus sciuri	1296	S	25	-25	0	0.00000
Staphylococcus pasteuri	45972	S	24	-24	0	0.00000
Staphylococcus epidermidis	1282	S	23	-23	0	0.00000
Staphylococcus hominis	1290	S	23	-23	0	0.00000
Staphylococcus simiae	308354	S	22	-22	0	0.00000
Staphylococcus succinus	61015	S	21	-21	0	0.00000
Staphylococcus xylosus	1288	S	18	-18	0	0.00000
Staphylococcus lentus	42858	S	15	-15	0	0.00000
Staphylococcus muscae	1294	S	13	-13	0	0.00000
Staphylococcus equorum	246432	S	10	-10	0	0.00000
Staphylococcus vitulinus	71237	S	10	-10	0	0.00000
Macrococcus caseolyticus	69966	S	28	-28	0	0.00000
Macrococcus canis	1855823	S	13	-13	0	0.00000
Salinicoccus halodurans	407035	S	27	-27	0	0.00000
Jeotgalicoccus saudimassiliensis	1461582	S	14	-14	0	0.00000
Paenibacillus sp. HB172198	2565926	S	116	-116	0	0.00000
Paenibacillus sp. PAMC21692	2762320	S	111	-111	0	0.00000
Paenibacillus sp. JNUCC-31	2777983	S	105	-105	0	0.00000
Paenibacillus sp. JDR-2	324057	S	87	-87	0	0.00000
Paenibacillus sp. FSL R5-0912	1536771	S	76	-76	0	0.00000
Paenibacillus sp. FSL R7-0273	1536772	S	75	-75	0	0.00000
Paenibacillus sp. FSL P4-0081	1536769	S	72	-72	0	0.00000
Paenibacillus sp. DCT19	2211212	S	70	-70	0	0.00000
Paenibacillus sp. RUD330	2023772	S	67	-67	0	0.00000
Paenibacillus sp. JZ16	1906272	S	67	-67	0	0.00000
Paenibacillus sp. FSL H7-0357	1536774	S	62	-62	0	0.00000
Paenibacillus sp. 37	2607911	S	60	-60	0	0.00000
Paenibacillus sp. E222	2748863	S	60	-60	0	0.00000
Paenibacillus sp. FSL R7-0331	1536773	S	60	-60	0	0.00000
Paenibacillus sp. BIHB4019	1870819	S	56	-56	0	0.00000
Paenibacillus sp. B01	2660554	S	50	-50	0	0.00000
Paenibacillus sp. IHBB 10380	1566358	S	48	-48	0	0.00000
Paenibacillus sp. 32O-W	1695218	S	47	-47	0	0.00000
Paenibacillus sp. FSL R5-0345	1536770	S	47	-47	0	0.00000
Paenibacillus sp. URB8-2	2741301	S	42	-42	0	0.00000
Paenibacillus sp. CAA11	1532905	S	42	-42	0	0.00000
Paenibacillus sp. Y412MC10	481743	S	27	-27	0	0.00000
Paenibacillus sp. FSL H7-0737	1536775	S	27	-27	0	0.00000
Paenibacillus sp. UniB2	2726185	S	23	-23	0	0.00000
